year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00007876,0.00693472
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006130,0.01332599
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005516,0.25103823
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004470,0.00556711
1995,Pharmaceutical products,0.00002636,0.00155854
1995,Other,0.00035249,0.64155229
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00010930,0.01362147
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010192,0.35415055
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009595,0.02573796
1996,Iron and steel,0.00005758,0.07585696
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005643,0.00806629
1996,Other,0.00052732,1.00524436
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00012179,0.41542717
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00009917,0.01341920
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006489,0.02565320
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005854,0.00810067
1997,Fertilizers,0.00005497,0.21026918
1997,Other,0.00048826,0.96393550
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00010942,0.01808649
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010855,0.47687263
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007329,0.03399569
1998,Fertilizers,0.00005597,0.22705494
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005591,0.00978332
1998,Other,0.00060822,1.16778043
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011267,0.02160707
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011216,0.51801432
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008624,0.03319559
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00007914,0.01310069
1999,Rubber and articles thereof,0.00004356,0.02428053
1999,Other,0.00059054,1.43473732
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016321,0.52212999
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00012379,0.02654083
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00009762,0.01244062
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007567,0.02980045
2000,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00004914,0.72297615
2000,Other,0.00053123,0.64543459
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00017924,0.58172322
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00015629,0.02545200
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00010977,0.01427980
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00010901,0.03061311
2001,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00004646,0.64844940
2001,Other,0.00058504,0.86692741
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016358,0.56166994
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00010813,0.01790065
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009478,0.03201456
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00006040,0.01091075
2002,Fertilizers,0.00005245,0.22744286
2002,Other,0.00059488,1.45216067
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00024417,0.64083141
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00015408,0.02739506
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00014342,0.04167474
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00008002,0.01100121
2003,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00007071,0.65281253
2003,Other,0.00073603,1.02520823
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00027963,0.55027473
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00016808,0.02230949
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00013682,0.04486152
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00010524,0.01227623
2004,Pharmaceutical products,0.00009483,0.01180100
2004,Other,0.00086949,1.91768659
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00039142,0.68248029
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00019150,0.02717465
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00014652,0.04065563
2005,Cereals,0.00009957,0.39937938
2005,Fertilizers,0.00009345,0.24019775
2005,Other,0.00099537,1.66580915
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00044599,0.65627616
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00018578,0.02420134
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00017201,0.03773465
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00015115,0.01577398
