year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00969674,72.48443835
1995,Fertilizers,0.00012530,0.56923585
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003949,0.00069360
1995,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00003238,0.41433958
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002670,0.00229521
1995,Other,0.00022958,0.29867727
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01147723,76.26287937
1996,Fertilizers,0.00013182,0.60966559
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003246,0.00323561
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003140,0.00949412
1996,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00002751,0.48148295
1996,Other,0.00024324,0.33899605
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01215077,82.97473117
1997,Fertilizers,0.00008343,0.53983681
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00005155,0.00017281
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003204,0.00102953
1997,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00002750,0.51440922
1997,Other,0.00017043,0.27194633
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00870771,76.20620811
1998,Plastics and articles thereof,0.00016644,0.29632059
1998,Organic chemicals,0.00011727,0.25985402
1998,Fertilizers,0.00006037,0.49134006
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002883,0.00463795
1998,Other,0.00024685,0.90199155
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01185168,372.08184388
1999,Plastics and articles thereof,0.00028508,0.48042832
1999,Organic chemicals,0.00014198,0.33215579
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006014,0.00397968
1999,Fertilizers,0.00004503,0.43492241
1999,Other,0.00024853,0.83989337
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01805248,88.24137590
2000,Plastics and articles thereof,0.00055722,0.71029868
2000,Organic chemicals,0.00019018,0.36390780
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006703,0.00731666
2000,Fertilizers,0.00005345,0.45101982
2000,Other,0.00046143,1.15034507
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01481597,81.58957961
2001,Plastics and articles thereof,0.00059671,0.75940863
2001,Organic chemicals,0.00016553,0.35903399
2001,Fertilizers,0.00007552,0.53959398
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004298,0.00678022
2001,Other,0.00043934,1.07241366
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01448482,78.62943340
2002,Plastics and articles thereof,0.00059669,0.85657368
2002,Organic chemicals,0.00014645,0.35740820
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00009069,0.00872489
2002,Fertilizers,0.00005650,0.42737491
2002,Other,0.00051233,1.22631365
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01855176,83.46602069
2003,Plastics and articles thereof,0.00061409,0.76941111
2003,Organic chemicals,0.00029886,0.49853736
2003,Fertilizers,0.00012339,0.30462846
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00010845,0.01108464
2003,Other,0.00073952,1.64452481
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.02511178,83.29591261
2004,Plastics and articles thereof,0.00066955,0.65813281
2004,Organic chemicals,0.00044307,0.53046177
2004,Fertilizers,0.00019793,0.25870693
2004,Iron and steel,0.00012808,0.26797290
2004,Other,0.00093311,1.57753437
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.03653599,100.54472655
2005,Plastics and articles thereof,0.00072219,0.68383688
2005,Organic chemicals,0.00041090,0.46168979
2005,Fertilizers,0.00020041,0.28450168
2005,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00012466,0.00041123
2005,Other,0.00084110,1.68414996
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.04935036,113.04913381
2006,Plastics and articles thereof,0.00076668,0.67647883
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00047977,0.06771032
2006,Organic chemicals,0.00039171,0.45107140
2006,Fertilizers,0.00026205,1.03338745
2006,Other,0.00145289,2.16276797
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05649711,112.57183305
2007,Plastics and articles thereof,0.00089892,0.67337557
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00054304,0.07525209
2007,Organic chemicals,0.00047901,0.41010395
2007,Fertilizers,0.00027995,0.82414524
2007,Other,0.00168861,2.29146661
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.08206364,114.66235440
2008,Plastics and articles thereof,0.00104767,0.70061481
2008,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00070397,0.08369600
2008,Fertilizers,0.00055927,1.47038992
2008,Organic chemicals,0.00045653,0.44608678
2008,Other,0.00276834,2.41228520
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.04945098,108.82371570
2009,Plastics and articles thereof,0.00121756,1.03527162
2009,Organic chemicals,0.00076674,1.05939311
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00062273,0.09401885
2009,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00025652,0.02448533
2009,Other,0.00181576,2.89201375
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.06260702,106.82933265
2010,Organic chemicals,0.00227860,2.36058025
2010,Plastics and articles thereof,0.00208141,1.87253526
2010,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00042673,0.05785591
2010,Fertilizers,0.00035550,1.14957432
2010,Other,0.00214082,2.34250095
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.09011100,113.63218020
2011,Organic chemicals,0.00294356,2.18590822
2011,Plastics and articles thereof,0.00217108,1.58042869
2011,Fertilizers,0.00041351,0.93652666
2011,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00038425,0.06123393
2011,Other,0.00246362,2.50667687
2012,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.10860690,132.42778785
2012,Organic chemicals,0.00306337,2.35688894
2012,Plastics and articles thereof,0.00133222,0.95003517
2012,Fertilizers,0.00039780,0.86640222
2012,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00027628,0.00047954
2012,Other,0.00154739,2.18611535
2013,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.10223340,128.33455839
2013,Organic chemicals,0.00392719,2.85217637
2013,Plastics and articles thereof,0.00157232,1.06618973
2013,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00078407,0.09505547
2013,Fertilizers,0.00040802,1.06658635
2013,Other,0.00277787,3.48325363
2014,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.09395149,114.00627855
2014,Organic chemicals,0.00326578,2.58762566
2014,Plastics and articles thereof,0.00139089,0.93520994
2014,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00088421,0.11001467
2014,Fertilizers,0.00042607,1.10212660
2014,Other,0.00305186,4.15618260
2015,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05138851,117.25155561
2015,Organic chemicals,0.00264543,2.99487231
2015,Plastics and articles thereof,0.00116482,0.91237182
2015,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00064031,0.07241539
2015,Fertilizers,0.00033437,1.07235536
2015,Other,0.00249074,3.13413396
2016,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.03875691,124.99672774
2016,Organic chemicals,0.00221385,2.77513170
2016,Plastics and articles thereof,0.00117733,0.97163110
2016,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00064617,0.06405295
2016,Food Related,0.00027886,0.21141959
2016,Other,0.00218463,3.69533471
2017,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05002071,123.69834837
2017,Organic chemicals,0.00246111,2.60760544
2017,Plastics and articles thereof,0.00124158,1.04782828
2017,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00075469,0.08306468
2017,Food Related,0.00034597,0.24247219
2017,Other,0.00251501,4.26472331
2018,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.06750449,128.12693785
2018,Organic chemicals,0.00367625,3.63156469
2018,Plastics and articles thereof,0.00118430,0.92550702
2018,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00075066,0.08096386
2018,"Aircraft, spacecraft, and parts thereof",0.00036783,0.00043600
2018,Other,0.00305019,3.93864256
2019,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05955116,121.09103696
2019,Organic chemicals,0.00296992,3.59613991
2019,"Aircraft, spacecraft, and parts thereof",0.00243244,0.00306008
2019,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00104110,0.10752399
2019,Plastics and articles thereof,0.00096259,0.90436522
2019,Other,0.00256925,2.54466294
2020,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.03911773,115.88593821
2020,Organic chemicals,0.00214227,3.66622449
2020,"Aircraft, spacecraft, and parts thereof",0.00105106,0.00110521
2020,Plastics and articles thereof,0.00085380,0.91630856
2020,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00074399,0.08670380
2020,Other,0.00216081,2.70977954
2021,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05837392,110.10674396
2021,Organic chemicals,0.00349723,4.16600573
2021,Plastics and articles thereof,0.00101073,0.76170325
2021,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00092003,0.13030027
2021,Iron and steel,0.00043810,0.73264557
2021,Other,0.00231243,2.49483180
2022,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.09342707,122.85787374
2022,Organic chemicals,0.00337542,2.67553441
2022,Plastics and articles thereof,0.00112434,0.86205872
2022,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00058223,0.05027470
2022,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00032772,0.90376573
2022,Other,0.00282937,1.70050739
2023,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.06319437,116.19735702
2023,Organic chemicals,0.00295546,2.56768629
2023,Plastics and articles thereof,0.00082235,0.74103200
2023,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00074592,0.05857242
2023,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00042647,0.00075079
2023,Other,0.00281792,2.52695358
