imports_trln_USD,exports_trln_USD
0.00011082,0.00000014
0.00000269,0.00000001
0.00001513,0.00000001
0.00000055,0.00000000
0.00000021,
0.00003953,0.00000398
0.00001379,0.00000014
0.00003237,0.00000053
0.00002008,0.00000005
0.00004562,0.00000358
0.00013110,0.00000369
0.00003229,0.00000017
0.00001071,0.00000022
0.00000574,
0.00006097,0.00000020
0.00008560,0.00003238
0.00000026,0.00000002
0.00002247,0.00969674
0.00001111,0.00002645
0.00001513,0.00000068
0.00010251,0.00000302
0.00000141,0.00012530
0.00002964,0.00000129
0.00007641,0.00000137
0.00003711,0.00000043
0.00000345,0.00000000
0.00000153,
0.00001088,0.00000027
0.00007103,0.00000060
0.00012942,0.00000924
0.00020243,0.00000415
0.00000092,0.00000476
0.00002602,0.00000016
0.00000024,
0.00005984,0.00000003
0.00000030,
0.00000059,0.00000001
0.00000698,0.00000319
0.00012814,0.00002274
0.00001503,0.00000207
0.00000199,0.00000075
0.00001020,0.00000233
0.00001827,0.00000026
0.00000070,0.00000002
0.00005260,
0.00003517,0.00000007
0.00000455,0.00000001
0.00004797,0.00000027
0.00000951,0.00000001
0.00000443,0.00000025
0.00001040,0.00000004
0.00008749,0.00000021
0.00019449,0.00000551
0.00002957,0.00000088
0.00005124,0.00000011
0.00000224,0.00000002
0.00000027,
0.00000142,
0.00007226,0.00000154
0.00005653,0.00000005
0.00005591,0.00001396
0.00008075,0.00000983
0.00014870,0.00001791
0.00019088,0.00000311
0.00003205,0.00001315
0.00000034,
0.00005016,0.00001834
0.00000068,0.00000105
0.00000078,0.00000001
0.00003015,0.00000019
0.00000632,0.00000000
0.00001627,0.00000062
0.00002534,0.00000055
0.00064391,0.00003949
0.00052481,0.00002222
0.00000046,
0.00145692,0.00002670
0.00052781,0.00000793
0.00002600,0.00000008
0.00012696,0.00001021
0.00003086,0.00000019
0.00000203,0.00000000
0.00015820,0.00000020
0.00012433,0.00000359
0.00002724,0.00000022
0.00002122,0.00000024
0.00000174,0.00000045
0.00009456,0.00000019
0.00000195,0.00000008
0.00001733,0.00000001
0.00000191,0.00000001
0.00000019,
0.00003492,0.00000214
0.00001245,0.00000036
0.00003153,0.00000072
0.00001721,0.00000015
0.00004723,0.00000547
0.00010024,0.00000428
0.00003287,0.00000019
0.00001040,0.00000352
0.00001313,0.00000001
0.00005754,0.00000002
0.00007466,0.00002751
0.00000046,0.00000035
0.00001921,0.01147723
0.00001074,0.00002351
0.00001704,0.00000514
0.00010551,0.00000320
0.00000139,0.00013182
0.00003159,0.00000181
0.00007337,0.00000585
0.00003378,0.00000035
0.00000505,0.00000002
0.00000135,
0.00001083,0.00000041
0.00007420,0.00000223
0.00013184,0.00000566
0.00022515,0.00000451
0.00000086,0.00000423
0.00002495,0.00000007
0.00000023,
0.00006485,0.00000011
0.00000016,
0.00000054,0.00000002
0.00000437,0.00000479
0.00010836,0.00001971
0.00001520,0.00000190
0.00000237,0.00000080
0.00001150,0.00000366
0.00001458,0.00000000
0.00000125,0.00000000
0.00004622,0.00000004
0.00003692,0.00000014
0.00000559,0.00000001
