year,product_chapter,imports_trln_USD,exports_trln_USD
2000,10,0.00031699,0.00023505
2000,11,0.00003390,0.00007985
2000,12,0.00005836,0.00007480
2000,13,0.00001853,0.00000545
2000,14,0.00000466,0.00000317
2000,15,0.00020037,0.00013334
2000,16,0.00003870,0.00004455
2000,17,0.00010953,0.00041709
2000,18,0.00003616,0.00003476
2000,19,0.00003399,0.00005560
2000,20,0.00017207,0.00040073
2000,21,0.00015403,0.00010355
2000,22,0.00012360,0.00058388
2000,23,0.00012593,0.00005658
2000,24,0.00006402,0.00013069
2000,25,0.00011403,0.00047696
2000,26,0.00006908,0.00207222
2000,27,0.00395810,0.00346796
2000,28,0.00058558,0.00072252
2000,29,0.00067691,0.00050182
2000,30,0.00070007,0.00057845
2000,31,0.00014676,0.00019259
2000,32,0.00020751,0.00013622
2000,33,0.00018770,0.00015456
2000,34,0.00007718,0.00012254
2000,35,0.00006478,0.00002008
2000,36,0.00001628,0.00004617
2000,37,0.00009256,0.00002134
2000,38,0.00043834,0.00032392
2000,39,0.00079087,0.00043824
2000,40,0.00038941,0.00037908
2000,41,0.00013873,0.00022076
2000,42,0.00005507,0.00003398
2000,43,0.00000184,0.00000154
2000,44,0.00016881,0.00049935
2000,45,0.00002382,0.00000178
2000,46,0.00000668,0.00000278
2000,47,0.00010657,0.00055767
2000,48,0.00038767,0.00061518
2000,49,0.00015749,0.00014148
2000,50,0.00002396,0.00000967
2000,51,0.00002537,0.00019307
2000,52,0.00011128,0.00012101
2000,53,0.00000871,0.00000190
2000,54,0.00020284,0.00010122
2000,55,0.00016767,0.00007375
2000,56,0.00003635,0.00001905
2000,57,0.00002182,0.00003653
2000,58,0.00003538,0.00002347
2000,59,0.00007436,0.00001743
2000,60,0.00007113,0.00005876
2000,61,0.00014204,0.00023170
2000,62,0.00014117,0.00020791
2000,63,0.00005972,0.00006221
2000,64,0.00021614,0.00008223
2000,65,0.00001368,0.00000750
2000,66,0.00000459,0.00000981
2000,67,0.00000654,0.00000349
2000,68,0.00007061,0.00010820
2000,69,0.00023046,0.00006024
2000,70,0.00011835,0.00014790
2000,71,0.00124684,0.01016561
2000,72,0.00033131,0.00344695
2000,73,0.00031586,0.00059629
2000,74,0.00005969,0.00037526
2000,75,0.00011399,0.00021124
2000,76,0.00010757,0.00110465
2000,78,0.00000700,0.00000430
2000,79,0.00001779,0.00003661
2000,80,0.00005499,0.00102981
2000,81,0.00005559,0.00015082
2000,82,0.00016916,0.00010708
2000,83,0.00008401,0.00006007
2000,84,0.00454715,0.00238079
2000,85,0.00351398,0.00106791
2000,86,0.00001756,0.00010767
2000,87,0.00189780,0.00223500
2000,88,0.00070850,0.00031305
2000,89,0.00022037,0.00025167
2000,90,0.00104642,0.00033375
2000,91,0.00005520,0.00002188
2000,92,0.00000877,0.00000218
2000,93,0.00000537,0.00004407
2000,94,0.00015451,0.00056152
2000,95,0.00018925,0.00002761
2000,96,0.00008501,0.00003087
2000,97,0.00002809,0.00001521
2001,10,0.00025165,0.00027963
2001,11,0.00003498,0.00007564
2001,12,0.00003750,0.00009056
2001,13,0.00001518,0.00000776
2001,14,0.00000379,0.00000276
2001,15,0.00020890,0.00011953
