year,product_chapter,importer,value_trln_USD
1995,10,CRI,0.00000000
1995,11,AUS,0.00000000
1995,11,CRI,0.00000000
1995,11,NZL,0.00000000
1995,16,CRI,0.00000000
1995,17,CRI,0.00000000
1995,18,CRI,0.00000000
1995,19,CRI,0.00000000
1995,19,NZL,0.00000000
1995,20,CYP,0.00000002
1995,20,CRI,0.00000001
1995,20,FRA,0.00000000
1995,21,JPN,0.00000003
1995,21,CRI,0.00000001
1995,22,IRL,0.00000011
1995,22,CRI,0.00000000
1995,27,SVK,0.00000003
1995,27,THA,0.00000000
1995,28,CRI,0.00000000
1995,29,MEX,0.00000003
1995,30,USA,0.00000058
1995,30,BEL,0.00000012
1995,30,JPN,0.00000008
1995,30,NZL,0.00000001
1995,30,TGO,0.00000001
1995,30,Other,0.00000000
1995,31,JPN,0.00000004
1995,32,SVK,0.00000000
1995,33,NZL,0.00000000
1995,35,DNK,0.00000024
1995,37,BEL,0.00000000
1995,38,THA,0.00000001
1995,39,DEU,0.00000001
1995,39,CRI,0.00000001
1995,40,DEU,0.00000000
1995,40,DNK,0.00000000
1995,42,IRL,0.00000003
1995,44,CHN,0.00000002
1995,44,NZL,0.00000000
1995,46,NZL,0.00000000
1995,48,CAN,0.00000002
1995,49,MEX,0.00000013
1995,49,NZL,0.00000000
1995,50,DEU,0.00000008
1995,50,NZL,0.00000000
1995,51,DNK,0.00000021
1995,60,USA,0.00000005
1995,60,JPN,0.00000000
1995,60,DNK,0.00000000
1995,60,THA,0.00000000
1995,61,FRA,0.00000000
1995,61,NZL,0.00000000
1995,61,GBR,0.00000000
1995,62,NZL,0.00000027
1995,62,USA,0.00000018
1995,62,AUS,0.00000008
1995,63,NZL,0.00000001
1995,63,CRI,0.00000000
1995,64,GIN,0.00000000
1995,65,USA,0.00000000
1995,68,GBR,0.00000002
1995,68,CRI,0.00000001
1995,70,DEU,0.00000020
1995,70,THA,0.00000001
1995,70,AUS,0.00000001
1995,70,GIN,0.00000001
1995,70,CAN,0.00000000
1995,71,JPN,0.00000109
1995,71,AUS,0.00000086
1995,71,USA,0.00000020
1995,71,NZL,0.00000008
1995,71,DEU,0.00000003
1995,71,Other,0.00000003
1995,73,DNK,0.00000003
1995,73,DEU,0.00000001
1995,73,GBR,0.00000001
1995,73,NZL,0.00000000
1995,74,NZL,0.00000002
1995,74,GBR,0.00000000
1995,76,FRA,0.00000002
1995,76,NZL,0.00000000
1995,80,NZL,0.00000063
1995,80,DEU,0.00000008
1995,80,CZE,0.00000002
1995,80,USA,0.00000001
1995,80,SVK,0.00000001
1995,81,DEU,0.00000011
