year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Food Related,0.00007879,0.18171588
1995,Cotton,0.00005361,0.01703770
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001973,0.00342768
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001722,0.06019778
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001518,0.00484926
1995,Other,0.00013555,0.17029166
1996,Food Related,0.00008356,0.32107031
1996,Cotton,0.00004067,0.01043574
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002166,0.00551585
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001815,0.11080683
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001749,0.00333815
1996,Other,0.00017199,0.27530572
1997,Food Related,0.00010092,0.25609087
1997,Cotton,0.00004582,0.01397087
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002403,0.01494251
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002318,0.00752564
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001866,0.07946857
1997,Other,0.00018567,0.24749955
1998,Food Related,0.00011115,0.28843423
1998,Cotton,0.00004499,0.01541778
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002508,0.00869172
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001879,0.01113849
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001732,0.00276762
1998,Other,0.00019844,0.37891434
1999,Food Related,0.00008815,0.28080880
1999,Cotton,0.00004739,0.00681297
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002823,0.28800683
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001973,0.00722676
1999,Rubber and articles thereof,0.00001857,0.02480281
1999,Other,0.00020322,0.43621535
2000,Food Related,0.00008338,0.30983087
2000,Cotton,0.00004295,0.01208060
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002964,0.00926603
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002127,0.01140738
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001780,0.08170362
2000,Other,0.00019941,0.42542494
2001,Food Related,0.00009983,0.34086889
2001,Cotton,0.00004548,0.01107066
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003586,0.00638734
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002249,0.00952417
2001,Man-made staple fibres,0.00001942,0.00262726
2001,Other,0.00018483,0.35217359
2002,Food Related,0.00010543,0.36088857
2002,Cotton,0.00004722,0.00678896
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002683,0.12579080
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002597,0.01295746
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002468,0.00864646
2002,Other,0.00022084,0.47966925
2003,Food Related,0.00012866,0.41462119
2003,Cotton,0.00007141,0.00686273
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002959,0.11201608
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002817,0.01366578
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002731,0.00873842
2003,Other,0.00025639,0.58165159
2004,Food Related,0.00016966,0.43262283
2004,Cotton,0.00006976,0.00912631
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004337,0.01498203
