year,product_chapter,importer,value_trln_USD
2006,10,SRB,0.00000001
2006,10,MYS,0.00000000
2006,11,NLD,0.00000019
2006,11,ALB,0.00000009
2006,11,SRB,0.00000001
2006,12,SRB,0.00000012
2006,12,ALB,0.00000010
2006,12,NLD,0.00000010
2006,12,FRA,0.00000009
2006,12,TUR,0.00000002
2006,12,Other,0.00000001
2006,13,SRB,0.00000000
2006,15,USA,0.00000019
2006,15,SRB,0.00000015
2006,15,BIH,0.00000002
2006,15,NLD,0.00000001
2006,16,SRB,0.00000078
2006,16,BIH,0.00000007
2006,16,MKD,0.00000001
2006,16,ITA,0.00000000
2006,17,SRB,0.00000116
2006,17,BIH,0.00000003
2006,17,NLD,0.00000001
2006,17,HRV,0.00000001
2006,17,ALB,0.00000000
2006,17,Other,0.00000000
2006,18,SRB,0.00000009
2006,18,BIH,0.00000007
2006,18,NLD,0.00000004
2006,18,MKD,0.00000003
2006,18,AUT,0.00000002
2006,18,Other,0.00000001
2006,19,BIH,0.00000114
2006,19,SRB,0.00000103
2006,19,MKD,0.00000007
2006,19,AUT,0.00000003
2006,19,NLD,0.00000002
2006,19,Other,0.00000002
2006,20,NLD,0.00000062
2006,20,SRB,0.00000053
2006,20,BIH,0.00000004
2006,20,MKD,0.00000004
2006,20,HRV,0.00000004
2006,20,Other,0.00000001
2006,21,SRB,0.00000175
2006,21,BIH,0.00000024
2006,21,MKD,0.00000001
2006,21,ALB,0.00000000
2006,22,SRB,0.00001985
2006,22,BIH,0.00000727
2006,22,GRC,0.00000036
2006,22,DEU,0.00000030
2006,22,USA,0.00000029
2006,22,Other,0.00000156
2006,23,ALB,0.00000002
2006,23,SRB,0.00000001
2006,24,SRB,0.00000040
2006,24,BIH,0.00000013
2006,24,SVK,0.00000005
2006,24,ALB,0.00000000
2006,25,ITA,0.00000179
2006,25,SRB,0.00000030
2006,25,HUN,0.00000014
2006,25,ALB,0.00000012
2006,25,DEU,0.00000012
2006,25,Other,0.00000017
2006,26,HUN,0.00000204
2006,26,ROU,0.00000138
2006,26,AUT,0.00000105
2006,26,SVN,0.00000008
2006,26,SRB,0.00000003
2006,26,Other,0.00000004
2006,27,SRB,0.00004739
2006,27,BIH,0.00000017
2006,27,ITA,0.00000000
2006,27,DEU,0.00000000
2006,27,ZMB,0.00000000
2006,27,Other,0.00000000
2006,28,SRB,0.00000005
2006,28,NLD,0.00000005
2006,28,MKD,0.00000002
2006,28,ALB,0.00000001
2006,28,BIH,0.00000001
2006,29,SRB,0.00000041
2006,29,NLD,0.00000017
2006,30,SRB,0.00000971
2006,30,BIH,0.00000186
2006,30,DNK,0.00000017
2006,30,ALB,0.00000005
2006,30,ITA,0.00000004
2006,30,Other,0.00000007
2006,31,NLD,0.00000001
2006,32,COL,0.00000004
2006,32,NLD,0.00000003
2006,32,SRB,0.00000003
2006,32,ALB,0.00000002
2006,32,BIH,0.00000001
2006,32,Other,0.00000000
2006,33,SRB,0.00000033
2006,33,HRV,0.00000020
2006,33,SVN,0.00000019
2006,33,BEL,0.00000007
2006,33,FRA,0.00000004
2006,33,Other,0.00000004
2006,34,SRB,0.00000003
2006,34,SVN,0.00000001
2006,34,BIH,0.00000001
2006,34,MKD,0.00000000
2006,34,ALB,0.00000000
2006,34,Other,0.00000001
2006,35,SVN,0.00000000
2006,35,SRB,0.00000000
2006,36,HRV,0.00000048
2006,36,SRB,0.00000017
2006,36,BIH,0.00000001
2006,37,SRB,0.00000001
2006,37,FRA,0.00000001
2006,37,NLD,0.00000000
2006,37,BIH,0.00000000
2006,37,ALB,0.00000000
2006,37,Other,0.00000000
2006,38,SRB,0.00000001
2006,38,ALB,0.00000000
2006,38,BIH,0.00000000
2006,39,SRB,0.00000033
2006,39,NLD,0.00000028
2006,39,MKD,0.00000006
2006,39,BIH,0.00000005
2006,39,HRV,0.00000003
2006,39,Other,0.00000008
2006,40,GBR,0.00000078
2006,40,NLD,0.00000045
2006,40,SRB,0.00000033
2006,40,SVN,0.00000026
2006,40,EGY,0.00000007
2006,40,Other,0.00000010
2006,41,BIH,0.00000273
2006,41,SRB,0.00000100
2006,41,ITA,0.00000044
2006,41,HRV,0.00000037
2006,41,NLD,0.00000031
2006,41,Other,0.00000013
2006,42,SRB,0.00000006
2006,42,NLD,0.00000004
2006,42,DEU,0.00000000
2006,42,DNK,0.00000000
2006,42,HRV,0.00000000
2006,42,Other,0.00000000
2006,43,SRB,0.00000000
2006,44,SRB,0.00001627
2006,44,ITA,0.00000298
2006,44,ALB,0.00000120
2006,44,NLD,0.00000092
2006,44,SVN,0.00000058
2006,44,Other,0.00000179
2006,46,CZE,0.00000002
2006,46,SRB,0.00000000
2006,46,BIH,0.00000000
2006,47,SRB,0.00000015
2006,47,SVN,0.00000010
2006,47,BIH,0.00000009
2006,47,NLD,0.00000004
2006,47,ITA,0.00000000
2006,48,SRB,0.00000088
2006,48,ALB,0.00000032
2006,48,BIH,0.00000032
2006,48,NLD,0.00000017
2006,48,EGY,0.00000002
2006,48,Other,0.00000001
2006,49,SRB,0.00000087
2006,49,ALB,0.00000074
2006,49,NLD,0.00000058
2006,49,HRV,0.00000008
2006,49,ITA,0.00000007
2006,49,Other,0.00000018
2006,50,CZE,0.00000006
2006,50,SRB,0.00000003
2006,51,SRB,0.00000032
2006,51,ALB,0.00000001
2006,51,BIH,0.00000000
2006,52,SRB,0.00000025
2006,52,NLD,0.00000004
2006,52,BIH,0.00000000
2006,54,SRB,0.00000001
2006,55,FRA,0.00000003
2006,55,SRB,0.00000001
2006,55,DEU,0.00000001
2006,55,CZE,0.00000000
2006,55,NLD,0.00000000
2006,56,SRB,0.00000001
2006,56,HRV,0.00000001
2006,56,NLD,0.00000001
2006,56,ALB,0.00000000
2006,56,AUT,0.00000000
2006,57,NLD,0.00000008
2006,57,SVN,0.00000000
2006,57,BIH,0.00000000
2006,57,SRB,0.00000000
2006,58,SRB,0.00000001
2006,59,SRB,0.00000001
2006,60,NLD,0.00000028
2006,60,SRB,0.00000010
2006,60,RUS,0.00000006
2006,60,BIH,0.00000000
2006,60,HRV,0.00000000
2006,61,NLD,0.00000330
2006,61,SRB,0.00000002
2006,61,AUT,0.00000001
2006,61,POL,0.00000001
2006,61,BIH,0.00000000
2006,61,Other,0.00000000
2006,62,NLD,0.00001057
2006,62,ITA,0.00000026
2006,62,SRB,0.00000021
2006,62,AUT,0.00000010
2006,62,FIN,0.00000008
2006,62,Other,0.00000013
2006,63,NLD,0.00000009
2006,63,SRB,0.00000005
2006,63,DEU,0.00000002
2006,63,CAN,0.00000001
2006,63,HRV,0.00000000
2006,63,Other,0.00000000
2006,64,NLD,0.00000030
2006,64,ITA,0.00000025
2006,64,CAN,0.00000024
2006,64,SRB,0.00000023
2006,64,BIH,0.00000002
2006,64,Other,0.00000003
2006,65,DEU,0.00000000
2006,65,HRV,0.00000000
2006,65,SRB,0.00000000
2006,66,SRB,0.00000000
2006,66,BIH,0.00000000
2006,66,USA,0.00000000
2006,66,CZE,0.00000000
2006,66,HRV,0.00000000
2006,68,ITA,0.00000026
2006,68,SRB,0.00000020
2006,68,FRA,0.00000017
2006,68,BIH,0.00000014
2006,68,HRV,0.00000009
2006,68,Other,0.00000013
2006,69,NLD,0.00000008
2006,69,SRB,0.00000007
2006,69,ALB,0.00000006
2006,69,ITA,0.00000000
2006,69,BIH,0.00000000
2006,69,Other,0.00000000
2006,70,SRB,0.00000086
2006,70,BIH,0.00000026
2006,70,NLD,0.00000022
2006,70,ITA,0.00000014
2006,70,SVN,0.00000004
2006,70,Other,0.00000011
2006,71,SRB,0.00000114
2006,71,ITA,0.00000062
2006,71,NLD,0.00000035
2006,71,CYP,0.00000010
2006,71,AUT,0.00000006
2006,71,Other,0.00000009
2006,72,SRB,0.00005500
2006,72,NLD,0.00001552
2006,72,BIH,0.00000530
2006,72,ITA,0.00000409
2006,72,GRC,0.00000398
2006,72,Other,0.00001152
2006,73,ITA,0.00000605
2006,73,NLD,0.00000358
2006,73,HRV,0.00000226
2006,73,SRB,0.00000223
2006,73,CZE,0.00000213
2006,73,Other,0.00000366
2006,74,ITA,0.00000403
2006,74,SVN,0.00000330
2006,74,NLD,0.00000209
2006,74,SRB,0.00000119
2006,74,BEL,0.00000011
2006,74,Other,0.00000004
2006,75,DEU,0.00000001
2006,76,ITA,0.00020353
2006,76,GRC,0.00007068
2006,76,HUN,0.00003568
2006,76,SVN,0.00001902
2006,76,SRB,0.00000305
2006,76,Other,0.00000057
2006,78,SVN,0.00000008
2006,78,SRB,0.00000005
2006,78,ITA,0.00000000
2006,79,DEU,0.00000208
2006,79,SRB,0.00000004
2006,79,SVN,0.00000002
2006,79,ITA,0.00000000
2006,79,BIH,0.00000000
2006,80,SRB,0.00000094
2006,80,HRV,0.00000032
2006,80,BIH,0.00000023
2006,80,NLD,0.00000010
2006,80,HUN,0.00000001
2006,80,Other,0.00000001
2006,81,NLD,0.00000984
2006,81,AUT,0.00000224
2006,81,SRB,0.00000160
2006,81,DEU,0.00000071
2006,81,FRA,0.00000019
2006,81,Other,0.00000007
2006,82,SRB,0.00000024
2006,82,NLD,0.00000002
2006,82,SVN,0.00000001
2006,82,ROU,0.00000001
2006,82,ITA,0.00000000
2006,82,Other,0.00000001
2006,83,SRB,0.00000288
2006,83,BIH,0.00000013
2006,83,NLD,0.00000002
2006,83,RUS,0.00000002
2006,83,DEU,0.00000001
2006,83,Other,0.00000001
2006,84,SRB,0.00000676
2006,84,NLD,0.00000413
2006,84,GBR,0.00000333
2006,84,BIH,0.00000109
2006,84,SWE,0.00000063
2006,84,Other,0.00000288
2006,85,NLD,0.00000419
2006,85,SRB,0.00000197
2006,85,HUN,0.00000079
2006,85,SVN,0.00000051
2006,85,BIH,0.00000023
2006,85,Other,0.00000097
2006,86,SRB,0.00000042
2006,86,ROU,0.00000000
2006,86,NLD,0.00000000
2006,86,DEU,0.00000000
2006,87,SRB,0.00000191
2006,87,HRV,0.00000066
2006,87,BIH,0.00000030
2006,87,AUT,0.00000027
2006,87,DEU,0.00000026
2006,87,Other,0.00000078
2006,88,SYC,0.00000014
2006,88,GBR,0.00000014
2006,88,CHE,0.00000011
2006,88,SRB,0.00000008
2006,88,LBY,0.00000006
2006,88,Other,0.00000007
2006,89,NLD,0.00001949
2006,89,GRC,0.00000192
2006,89,TUN,0.00000157
2006,89,ITA,0.00000100
2006,89,EGY,0.00000066
2006,89,Other,0.00000179
2006,90,SRB,0.00000037
2006,90,NLD,0.00000024
2006,90,DEU,0.00000008
2006,90,BIH,0.00000004
2006,90,GRC,0.00000002
2006,90,Other,0.00000007
2006,91,SRB,0.00000006
2006,91,RUS,0.00000001
2006,91,USA,0.00000001
2006,91,BIH,0.00000000
2006,91,CAN,0.00000000
2006,91,Other,0.00000000
2006,92,DEU,0.00000003
2006,92,SRB,0.00000000
2006,93,IRQ,0.00000113
2006,93,EGY,0.00000054
2006,93,NLD,0.00000026
2006,93,ISR,0.00000011
2006,93,TZA,0.00000009
2006,93,Other,0.00000015
2006,94,NLD,0.00000352
2006,94,SRB,0.00000023
2006,94,BIH,0.00000011
2006,94,IRL,0.00000010
2006,94,HRV,0.00000008
2006,94,Other,0.00000021
2006,95,SRB,0.00000011
2006,95,BIH,0.00000001
2006,95,NLD,0.00000001
2006,95,MKD,0.00000001
2006,95,DEU,0.00000001
2006,95,Other,0.00000000
2006,96,NLD,0.00000016
2006,96,SRB,0.00000006
2006,96,DEU,0.00000000
2006,96,BIH,0.00000000
2006,96,ALB,0.00000000
2006,96,Other,0.00000000
2006,97,HRV,0.00000063
2006,97,MKD,0.00000025
2006,97,SRB,0.00000008
2006,97,CHE,0.00000008
2006,97,SVN,0.00000006
2006,97,Other,0.00000013
2007,10,SRB,0.00000003
2007,10,USA,0.00000001
2007,10,ALB,0.00000000
2007,10,ITA,0.00000000
2007,10,CHE,0.00000000
2007,10,Other,0.00000000
2007,11,CAN,0.00000002
2007,11,SRB,0.00000000
2007,11,USA,0.00000000
2007,12,SRB,0.00000013
2007,12,ALB,0.00000008
2007,12,ITA,0.00000006
2007,12,FRA,0.00000001
2007,12,CAN,0.00000000
2007,12,Other,0.00000000
2007,13,SRB,0.00000000
2007,15,DEU,0.00000003
2007,15,SRB,0.00000002
2007,15,BIH,0.00000001
2007,16,BIH,0.00000103
2007,16,SRB,0.00000085
2007,16,MKD,0.00000004
2007,16,HRV,0.00000000
2007,17,SRB,0.00000043
2007,17,BIH,0.00000013
2007,17,MKD,0.00000001
2007,17,USA,0.00000000
2007,17,HRV,0.00000000
2007,17,Other,0.00000000
2007,18,HRV,0.00000007
2007,18,USA,0.00000003
2007,18,BIH,0.00000001
2007,18,SRB,0.00000001
2007,18,AUT,0.00000000
2007,18,Other,0.00000000
2007,19,BIH,0.00000074
2007,19,SRB,0.00000073
2007,19,AUT,0.00000007
2007,19,USA,0.00000004
2007,19,HRV,0.00000002
2007,20,SRB,0.00000044
2007,20,BIH,0.00000007
2007,20,HUN,0.00000005
2007,20,CYP,0.00000005
2007,20,MKD,0.00000005
2007,20,Other,0.00000005
2007,21,SRB,0.00000236
2007,21,BIH,0.00000039
2007,21,USA,0.00000011
2007,21,MKD,0.00000009
2007,21,HRV,0.00000006
2007,22,SRB,0.00002138
2007,22,BIH,0.00000755
2007,22,HRV,0.00000072
2007,22,DEU,0.00000050
2007,22,USA,0.00000039
2007,22,Other,0.00000199
2007,23,ALB,0.00000000
2007,23,SRB,0.00000000
2007,24,SRB,0.00000086
2007,24,BIH,0.00000059
2007,24,USA,0.00000016
2007,24,SVK,0.00000015
2007,24,POL,0.00000002
2007,24,Other,0.00000000
2007,25,ITA,0.00000583
2007,25,SRB,0.00000022
2007,25,BIH,0.00000015
2007,25,DEU,0.00000009
2007,25,HRV,0.00000004
2007,25,Other,0.00000009
2007,26,HUN,0.00000385
2007,26,SVN,0.00000007
2007,26,AUT,0.00000006
2007,26,MKD,0.00000001
2007,26,SRB,0.00000000
2007,27,SRB,0.00001545
2007,27,SVN,0.00000690
2007,27,BIH,0.00000085
2007,27,TUR,0.00000000
2007,27,ALB,0.00000000
2007,27,Other,0.00000000
2007,28,SRB,0.00000005
2007,28,ALB,0.00000003
2007,28,MKD,0.00000001
2007,28,BIH,0.00000001
2007,28,HRV,0.00000000
2007,28,Other,0.00000000
2007,29,SRB,0.00000042
2007,29,SVK,0.00000007
2007,29,ARG,0.00000001
2007,29,DEU,0.00000001
2007,29,FRA,0.00000001
2007,29,Other,0.00000001
2007,30,SRB,0.00000920
2007,30,BIH,0.00000101
2007,30,UKR,0.00000037
2007,30,KAZ,0.00000025
2007,30,ITA,0.00000005
2007,30,Other,0.00000011
2007,31,SRB,0.00000001
2007,32,DNK,0.00000023
2007,32,SRB,0.00000013
2007,32,SVN,0.00000008
2007,32,HRV,0.00000001
2007,32,BIH,0.00000001
2007,32,Other,0.00000002
2007,33,SRB,0.00000098
2007,33,SVN,0.00000023
2007,33,USA,0.00000010
2007,33,HRV,0.00000007
2007,33,CHE,0.00000005
2007,33,Other,0.00000006
2007,34,BGR,0.00000013
2007,34,SRB,0.00000008
2007,34,ALB,0.00000000
2007,34,BIH,0.00000000
2007,34,HUN,0.00000000
2007,34,Other,0.00000000
2007,35,MKD,0.00000002
2007,35,BIH,0.00000001
2007,35,SRB,0.00000001
2007,35,HRV,0.00000000
2007,35,AUT,0.00000000
2007,35,Other,0.00000000
2007,36,HRV,0.00000060
2007,36,BIH,0.00000028
2007,36,LBY,0.00000020
2007,36,SRB,0.00000006
2007,37,SRB,0.00000003
2007,37,HRV,0.00000001
2007,37,ALB,0.00000000
2007,38,SRB,0.00000016
2007,38,NLD,0.00000002
2007,38,BIH,0.00000000
2007,38,HRV,0.00000000
2007,38,ITA,0.00000000
2007,39,SRB,0.00000025
2007,39,ALB,0.00000019
2007,39,MKD,0.00000005
2007,39,HRV,0.00000003
2007,39,ITA,0.00000002
2007,39,Other,0.00000006
2007,40,USA,0.00000035
2007,40,SRB,0.00000021
2007,40,CHN,0.00000018
2007,40,SVN,0.00000011
2007,40,BIH,0.00000011
2007,40,Other,0.00000027
2007,41,BIH,0.00000225
2007,41,ITA,0.00000066
2007,41,TUR,0.00000034
2007,41,SRB,0.00000023
2007,41,HRV,0.00000022
2007,41,Other,0.00000016
2007,42,SRB,0.00000002
2007,42,GBR,0.00000001
2007,42,USA,0.00000001
2007,42,ESP,0.00000000
2007,42,HRV,0.00000000
2007,42,Other,0.00000000
2007,43,SRB,0.00000001
2007,44,SRB,0.00001524
2007,44,ITA,0.00000518
2007,44,SVN,0.00000138
2007,44,DEU,0.00000103
2007,44,ALB,0.00000097
2007,44,Other,0.00000227
2007,45,CHE,0.00000000
2007,46,SRB,0.00000000
2007,46,CZE,0.00000000
2007,46,ITA,0.00000000
2007,46,ALB,0.00000000
2007,47,BIH,0.00000035
2007,47,SVN,0.00000025
2007,47,SRB,0.00000010
2007,48,SRB,0.00000115
2007,48,BIH,0.00000038
2007,48,ALB,0.00000030
2007,48,SVN,0.00000005
2007,48,CAN,0.00000002
2007,48,Other,0.00000004
2007,49,ALB,0.00000172
2007,49,SRB,0.00000069
2007,49,HRV,0.00000011
2007,49,BIH,0.00000004
2007,49,AUT,0.00000002
2007,49,Other,0.00000012
2007,50,DEU,0.00000022
2007,50,SRB,0.00000001
2007,51,SRB,0.00000013
2007,51,ALB,0.00000001
2007,52,BIH,0.00000009
2007,52,SRB,0.00000005
2007,52,DEU,0.00000000
2007,52,BGR,0.00000000
2007,52,IRL,0.00000000
2007,52,Other,0.00000000
2007,54,BIH,0.00000000
2007,54,SRB,0.00000000
2007,54,ITA,0.00000000
2007,55,FRA,0.00000002
2007,55,RUS,0.00000000
2007,55,SRB,0.00000000
2007,55,ITA,0.00000000
2007,55,USA,0.00000000
2007,55,Other,0.00000000
2007,56,FRA,0.00000002
2007,56,SRB,0.00000001
2007,56,HRV,0.00000001
2007,56,USA,0.00000000
2007,56,AUT,0.00000000
2007,56,Other,0.00000000
2007,57,BIH,0.00000001
2007,57,DEU,0.00000000
2007,57,SRB,0.00000000
2007,57,MKD,0.00000000
2007,57,ALB,0.00000000
2007,57,Other,0.00000000
2007,58,BIH,0.00000000
2007,58,ALB,0.00000000
2007,59,USA,0.00000009
2007,59,SRB,0.00000000
2007,59,RUS,0.00000000
2007,60,RUS,0.00000007
2007,60,SRB,0.00000001
2007,60,MKD,0.00000001
2007,60,HRV,0.00000000
2007,60,DEU,0.00000000
2007,60,Other,0.00000000
2007,61,ITA,0.00000183
2007,61,BIH,0.00000006
2007,61,USA,0.00000005
2007,61,CHN,0.00000003
2007,61,ESP,0.00000003
2007,61,Other,0.00000005
2007,62,ITA,0.00000172
2007,62,SRB,0.00000032
2007,62,USA,0.00000027
2007,62,BIH,0.00000019
2007,62,IRL,0.00000006
2007,62,Other,0.00000017
2007,63,SWE,0.00000003
2007,63,DEU,0.00000002
2007,63,SRB,0.00000002
2007,63,HRV,0.00000002
2007,63,ZAF,0.00000001
2007,63,Other,0.00000002
2007,64,ITA,0.00000035
2007,64,SRB,0.00000019
2007,64,BGR,0.00000011
2007,64,USA,0.00000002
2007,64,ALB,0.00000001
2007,64,Other,0.00000004
2007,65,DEU,0.00000001
2007,65,SRB,0.00000000
2007,65,ESP,0.00000000
2007,65,BIH,0.00000000
2007,66,SRB,0.00000000
2007,66,BIH,0.00000000
2007,66,ALB,0.00000000
2007,66,USA,0.00000000
2007,66,SVK,0.00000000
2007,66,Other,0.00000000
2007,67,BIH,0.00000000
2007,67,SRB,0.00000000
2007,68,ITA,0.00000031
2007,68,SRB,0.00000028
2007,68,HRV,0.00000026
2007,68,BIH,0.00000011
2007,68,FRA,0.00000008
2007,68,Other,0.00000019
2007,69,SRB,0.00000010
2007,69,ALB,0.00000007
2007,69,BIH,0.00000001
2007,69,CHN,0.00000001
2007,69,MKD,0.00000000
2007,69,Other,0.00000000
2007,70,ITA,0.00000208
2007,70,SRB,0.00000065
2007,70,BIH,0.00000024
2007,70,FRA,0.00000010
2007,70,DEU,0.00000004
2007,70,Other,0.00000014
2007,71,ITA,0.00000164
2007,71,SRB,0.00000055
2007,71,CYP,0.00000020
2007,71,SVN,0.00000008
2007,71,BIH,0.00000007
2007,71,Other,0.00000004
2007,72,SRB,0.00006246
2007,72,ITA,0.00001250
2007,72,DEU,0.00000562
2007,72,ALB,0.00000405
2007,72,HRV,0.00000308
