year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
2000,10,IDN,0.00000233,0.02000045
2000,10,AZE,0.00000001,0.00007200
2000,11,TON,0.00000000,0.00000238
2000,12,TON,0.00000000,0.00000106
2000,12,BGD,0.00000000,0.00000103
2000,12,CAN,0.00000000,0.00000007
2000,13,IDN,0.00000002,0.00000069
2000,15,AUS,0.00000004,0.00004822
2000,16,WLF,0.00000006,0.00002500
2000,16,TON,0.00000000,0.00000071
2000,17,TON,0.00000000,0.00000342
2000,18,TON,0.00000000,0.00000001
2000,19,TON,0.00000000,0.00000026
2000,20,IDN,0.00000013,0.00017009
2000,20,AUS,0.00000000,0.00000060
2000,20,NGA,0.00000000,0.00000190
2000,20,TON,0.00000000,0.00000029
2000,20,KNA,0.00000000,0.00000001
2000,21,NZL,0.00000000,0.00000024
2000,21,WLF,0.00000000,0.00000001
2000,21,TON,0.00000000,0.00000003
2000,22,WLF,0.00000001,0.00002100
2000,22,TON,0.00000000,0.00000012
2000,22,NAM,0.00000000,0.00000001
2000,23,AUS,0.00000232,0.01056847
2000,23,JPN,0.00000049,0.00103200
2000,23,IDN,0.00000004,0.00009459
2000,23,KOR,0.00000003,0.00007650
2000,23,TON,0.00000000,0.00000250
2000,24,TON,0.00000000,0.00000021
2000,25,IDN,0.00000005,0.00022070
2000,25,NZL,0.00000000,0.00000020
2000,25,TON,0.00000000,0.00000007
2000,27,IDN,0.00000000,0.00000023
2000,27,TON,0.00000000,0.00000458
2000,28,IDN,0.00000002,0.00001489
2000,28,ZAF,0.00000001,0.00000530
2000,28,TZA,0.00000000,0.00000000
2000,29,IDN,0.00000048,0.00084450
2000,29,THA,0.00000000,0.00000010
2000,30,THA,0.00000059,0.00059862
2000,30,SGP,0.00000005,0.00004375
2000,30,JPN,0.00000002,0.00001091
2000,30,IDN,0.00000001,0.00000009
2000,30,GRD,0.00000000,0.00000006
2000,30,Other,0.00000000,0.00000010
2000,31,TON,0.00000000,0.00000023
2000,32,IDN,0.00000004,0.00001770
2000,32,AUS,0.00000000,0.00000001
2000,32,TON,0.00000000,0.00000002
2000,33,BGD,0.00000001,0.00000380
2000,33,ECU,0.00000000,0.00000009
2000,33,TON,0.00000000,0.00000001
2000,33,CAN,0.00000000,0.00000001
2000,33,NAM,0.00000000,0.00000004
2000,33,Other,0.00000000,0.00000000
2000,34,TON,0.00000000,0.00000006
2000,34,NAM,0.00000000,0.00000000
2000,35,IDN,0.00000007,0.00002646
2000,35,SCG,0.00000000,0.00000100
2000,36,TON,0.00000000,0.00000001
2000,38,IDN,0.00000033,0.00014165
2000,38,THA,0.00000000,0.00000018
2000,38,TON,0.00000000,0.00000056
2000,39,IDN,0.00000004,0.00001303
2000,39,MYS,0.00000001,0.00000041
2000,39,NZL,0.00000001,0.00000013
2000,39,LBN,0.00000000,0.00000040
2000,39,SCG,0.00000000,0.00000145
2000,39,Other,0.00000000,0.00000061
2000,40,THA,0.00000011,0.00005496
2000,40,NAM,0.00000010,0.00004813
2000,40,IDN,0.00000005,0.00002946
2000,40,GUY,0.00000001,0.00000218
2000,40,TON,0.00000000,0.00000165
2000,40,Other,0.00000000,0.00000086
2000,41,IDN,0.00000006,0.00008921
2000,42,GRD,0.00000000,0.00000015
2000,42,TON,0.00000000,0.00000000
2000,42,ECU,0.00000000,0.00000009
2000,42,AUS,0.00000000,0.00000001
2000,42,NZL,0.00000000,0.00000001
2000,42,Other,0.00000000,0.00000000
2000,44,IDN,0.00000099,0.00081160
2000,47,BGD,0.00000027,0.00183509
2000,48,IDN,0.00000039,0.00024916
2000,48,BGD,0.00000008,0.00009993
2000,48,THA,0.00000001,0.00000103
2000,48,ECU,0.00000000,0.00000053
2000,48,TON,0.00000000,0.00000040
2000,49,ZAF,0.00000003,0.00000965
2000,49,THA,0.00000002,0.00000391
2000,49,ECU,0.00000000,0.00000035
2000,49,LBN,0.00000000,0.00000018
2000,49,KOR,0.00000000,0.00000022
2000,49,Other,0.00000000,0.00000056
2000,52,IDN,0.00000183,0.00152430
2000,52,BGD,0.00000007,0.00004900
2000,52,UKR,0.00000005,0.00001945
2000,52,ZAF,0.00000000,0.00000002
2000,52,TON,0.00000000,0.00000002
2000,54,IDN,0.00000006,0.00000895
2000,54,PHL,0.00000006,0.00006666
2000,54,THA,0.00000000,0.00000120
2000,54,KOR,0.00000000,0.00000016
2000,54,ECU,0.00000000,0.00000023
2000,55,IDN,0.00000000,0.00000036
2000,55,ETH,0.00000000,0.00000010
2000,56,NZL,0.00000000,0.00000108
2000,56,IDN,0.00000000,0.00000008
2000,57,ETH,0.00000000,0.00000007
2000,58,IDN,0.00000001,0.00000020
2000,58,GHA,0.00000000,0.00000080
2000,59,IDN,0.00000005,0.00000127
2000,59,ETH,0.00000004,0.00000393
2000,60,ECU,0.00000001,0.00000234
2000,61,ECU,0.00000001,0.00000006
2000,61,JPN,0.00000000,0.00000001
2000,61,AUS,0.00000000,0.00000003
2000,61,ETH,0.00000000,0.00000007
2000,61,NAM,0.00000000,0.00000003
2000,62,ECU,0.00000000,0.00000018
2000,62,AUS,0.00000000,0.00000006
2000,62,BRB,0.00000000,0.00000001
2000,62,GUY,0.00000000,0.00000004
2000,62,ETH,0.00000000,0.00000001
2000,62,Other,0.00000000,0.00000026
2000,63,IDN,0.00000001,0.00000150
