year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Food Related,0.00026294,0.67998265
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009834,0.01848392
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004962,0.00434304
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004064,0.00206290
1995,Rubber and articles thereof,0.00003454,0.02288915
1995,Other,0.00030613,0.46885458
1996,Food Related,0.00027852,0.67434123
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006554,0.01405226
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004505,0.00383629
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003372,0.00338666
1996,Apparel and clothing accessories; knitted or crocheted,0.00002971,0.00354249
1996,Other,0.00030799,0.62036292
1997,Food Related,0.00029866,0.67758310
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006812,0.01213889
1997,Apparel and clothing accessories; knitted or crocheted,0.00005143,0.00647739
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004944,0.00469654
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004007,0.00475608
1997,Other,0.00034792,0.56506733
1998,Food Related,0.00028908,0.71971903
1998,Apparel and clothing accessories; knitted or crocheted,0.00006474,0.00672390
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006390,0.01214597
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00005420,0.00632604
1998,Apparel and clothing accessories; not knitted or crocheted,0.00004422,0.00405005
1998,Other,0.00037140,0.80639042
1999,Food Related,0.00029094,0.80915391
1999,Apparel and clothing accessories; knitted or crocheted,0.00008729,0.00881648
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008064,0.01400779
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004623,0.00521571
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004442,0.00436064
1999,Other,0.00039002,1.03385095
2000,Food Related,0.00026584,0.62901648
2000,Apparel and clothing accessories; knitted or crocheted,0.00012778,0.00727455
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00005785,0.00895276
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004643,0.00549175
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003939,0.00596310
2000,Other,0.00037439,1.07765818
2001,Food Related,0.00028951,0.65176403
2001,Apparel and clothing accessories; knitted or crocheted,0.00009703,0.01384361
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00005243,0.00804878
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004683,0.00743313
2001,Rubber and articles thereof,0.00004656,0.04007412
2001,Other,0.00039430,0.96425383
2002,Food Related,0.00029505,0.86629255
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00012967,0.32470161
2002,Apparel and clothing accessories; knitted or crocheted,0.00011292,0.01604724
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006536,0.00991741
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005503,0.00699073
2002,Other,0.00045626,1.07852602
2003,Food Related,0.00032619,0.85553933
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00018886,0.12167985
2003,Apparel and clothing accessories; knitted or crocheted,0.00014204,0.02074378
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007194,0.01003469
2003,Rubber and articles thereof,0.00004538,0.04478044
2003,Other,0.00047938,0.94606009
2004,Food Related,0.00035161,0.91458613
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00018996,0.38173045
2004,Apparel and clothing accessories; knitted or crocheted,0.00013519,0.01904500
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007540,0.00942167
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00006465,0.00773363
2004,Other,0.00045667,0.87053618
2005,Food Related,0.00040083,0.93451848
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00022340,0.36198427
2005,Apparel and clothing accessories; knitted or crocheted,0.00015466,0.01857441
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00008050,0.00697527
2005,Fabrics; knitted or crocheted,0.00006823,0.00928076
2005,Other,0.00057678,0.96675920
2006,Food Related,0.00049814,1.21322526
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00039701,0.62199658
2006,Apparel and clothing accessories; knitted or crocheted,0.00023429,0.04056559
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00022134,0.01140473
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008272,0.01137482
2006,Other,0.00081717,1.31881111
2007,Food Related,0.00052218,1.07531019
2007,Cotton,0.00027421,0.07479384
2007,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00015674,0.01085930
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00009176,0.00905351
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009023,0.01272185
2007,Other,0.00087017,0.82180358
2008,Food Related,0.00076428,1.16765356
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00056554,0.57376716
2008,Cotton,0.00029840,0.07069997
2008,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00013587,0.01551084
2008,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00010412,0.00730784
2008,Other,0.00102271,0.95236006
2009,Food Related,0.00065708,1.14693334
2009,Cotton,0.00028823,0.06243442
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00010680,0.01042154
2009,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00009212,0.00826160
2009,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00008770,0.00879888
2009,Other,0.00097042,1.22456633
2010,Food Related,0.00079051,1.20287954
2010,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00021439,0.02299655
2010,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00020584,0.01571682
2010,Cotton,0.00019840,0.04513461
2010,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00016762,0.01725137
2010,Other,0.00144563,1.41300389
2011,Food Related,0.00089728,1.17481266
2011,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00032617,0.01433317
2011,Cotton,0.00023261,0.04429674
2011,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00018162,0.02034384
2011,Apparel and clothing accessories; knitted or crocheted,0.00015114,0.02280526
2011,Other,0.00153663,1.75216805
2012,Food Related,0.00084554,1.12309694
2012,Cotton,0.00021988,0.04503123
2012,Apparel and clothing accessories; knitted or crocheted,0.00017329,0.02153654
