year,product_chapter,importer,value_trln_USD
1995,10,DEU,0.00000002
1995,10,CYP,0.00000001
1995,10,CAN,0.00000001
1995,10,USA,0.00000000
1995,11,FRA,0.00000003
1995,12,USA,0.00000004
1995,12,TTO,0.00000003
1995,12,DEU,0.00000001
1995,12,IRL,0.00000001
1995,12,VCT,0.00000001
1995,12,Other,0.00000001
1995,15,USA,0.00000011
1995,15,FRA,0.00000001
1995,15,ANT,0.00000000
1995,16,USA,0.00000001
1995,18,DEU,0.00000353
1995,18,ITA,0.00000137
1995,18,USA,0.00000067
1995,18,BRA,0.00000018
1995,18,FRA,0.00000014
1995,18,Other,0.00000005
1995,20,GBR,0.00000005
1995,20,USA,0.00000001
1995,20,TCA,0.00000000
1995,20,DEU,0.00000000
1995,21,TUN,0.00000001
1995,22,USA,0.00000037
1995,22,ITA,0.00000018
1995,22,CAN,0.00000005
1995,22,PAN,0.00000004
1995,22,FRA,0.00000002
1995,22,Other,0.00000007
1995,23,JPN,0.00000003
1995,23,MLT,0.00000001
1995,27,ECU,0.00000103
1995,29,FRA,0.00000071
1995,29,DEU,0.00000044
1995,30,USA,0.00000269
1995,30,FRA,0.00000066
1995,30,CAN,0.00000045
1995,30,NLD,0.00000001
1995,30,CHE,0.00000001
1995,30,Other,0.00000003
1995,33,USA,0.00000492
1995,33,FRA,0.00000138
1995,33,CHE,0.00000093
1995,33,DEU,0.00000064
1995,33,GBR,0.00000020
1995,33,Other,0.00000014
1995,34,PAN,0.00000002
1995,34,DEU,0.00000001
1995,34,ZA1,0.00000000
1995,34,USA,0.00000000
1995,34,TTO,0.00000000
1995,35,BRA,0.00000000
1995,36,BEL,0.00000000
1995,38,FRA,0.00000060
1995,38,DEU,0.00000044
1995,39,DEU,0.00000061
1995,39,USA,0.00000037
1995,39,FRA,0.00000019
1995,39,CHN,0.00000005
1995,39,JPN,0.00000000
1995,39,Other,0.00000000
1995,40,USA,0.00000016
1995,40,FRA,0.00000003
1995,40,DEU,0.00000001
