year,product_chapter,importer,value_trln_USD
1995,10,NER,0.00000158
1995,10,TCD,0.00000035
1995,10,SVK,0.00000006
1995,10,USA,0.00000002
1995,10,DEU,0.00000002
1995,10,Other,0.00000006
1995,11,CAF,0.00000065
1995,11,NER,0.00000036
1995,11,TCD,0.00000008
1995,11,USA,0.00000007
1995,11,GBR,0.00000006
1995,11,Other,0.00000006
1995,12,JPN,0.00000288
1995,12,ZA1,0.00000117
1995,12,TUR,0.00000108
1995,12,NLD,0.00000057
1995,12,GRC,0.00000046
1995,12,Other,0.00000190
1995,13,IND,0.00000366
1995,13,GBR,0.00000352
1995,13,DEU,0.00000331
1995,13,FRA,0.00000127
1995,13,USA,0.00000110
1995,13,Other,0.00000037
1995,14,NER,0.00000003
1995,14,SAU,0.00000001
1995,14,CAN,0.00000000
1995,14,SGP,0.00000000
1995,14,DEU,0.00000000
1995,15,FRA,0.00000475
1995,15,DEU,0.00000273
1995,15,USA,0.00000191
1995,15,MAR,0.00000077
1995,15,NLD,0.00000063
1995,15,Other,0.00000115
1995,16,TGO,0.00000003
1995,16,CAN,0.00000002
1995,16,CMR,0.00000001
1995,16,NER,0.00000001
1995,16,AUT,0.00000001
1995,16,Other,0.00000000
1995,17,NER,0.00000587
1995,17,GIN,0.00000047
1995,17,CMR,0.00000015
1995,17,TCD,0.00000004
1995,17,TGO,0.00000002
1995,17,Other,0.00000001
1995,18,GBR,0.00005862
1995,18,NLD,0.00003054
1995,18,DEU,0.00002969
1995,18,BEL,0.00002309
1995,18,POL,0.00002097
1995,18,Other,0.00005346
1995,19,TGO,0.00000027
1995,19,POL,0.00000012
1995,19,GMB,0.00000010
1995,19,GBR,0.00000008
1995,19,NER,0.00000008
1995,19,Other,0.00000010
1995,20,SAU,0.00000019
1995,20,TGO,0.00000005
1995,20,DEU,0.00000001
1995,20,USA,0.00000001
1995,20,GIN,0.00000001
1995,20,Other,0.00000002
1995,21,GBR,0.00000027
1995,21,TGO,0.00000020
1995,21,NER,0.00000015
1995,21,CIV,0.00000007
1995,21,USA,0.00000003
1995,21,Other,0.00000005
1995,22,GBR,0.00000030
1995,22,TGO,0.00000020
1995,22,USA,0.00000014
1995,22,GIN,0.00000008
1995,22,PRY,0.00000004
1995,22,Other,0.00000005
1995,23,PRT,0.00000759
1995,23,GBR,0.00000693
1995,23,USA,0.00000320
1995,23,NLD,0.00000186
1995,23,ZA1,0.00000176
1995,23,Other,0.00000440
1995,24,NER,0.00000218
1995,24,TGO,0.00000089
1995,24,NLD,0.00000025
1995,24,BEL,0.00000015
1995,24,USA,0.00000009
1995,24,Other,0.00000012
1995,25,NER,0.00000293
1995,25,TCD,0.00000043
1995,25,ITA,0.00000015
1995,25,DEU,0.00000006
1995,25,BEL,0.00000004
1995,25,Other,0.00000011
1995,26,THA,0.00000458
1995,26,MYS,0.00000371
1995,26,USA,0.00000228
1995,26,CHN,0.00000040
1995,26,JPN,0.00000036
1995,26,Other,0.00000039
1995,27,USA,0.00498160
1995,27,ESP,0.00098072
1995,27,FRA,0.00073476
1995,27,IND,0.00071360
1995,27,DEU,0.00063231
1995,27,Other,0.00400603
1995,28,ESP,0.00000247
1995,28,GRC,0.00000180
1995,28,NER,0.00000061
1995,28,COL,0.00000004
1995,28,COG,0.00000004
1995,28,Other,0.00000004
1995,29,USA,0.00000302
1995,29,GBR,0.00000038
1995,29,NER,0.00000008
1995,29,UGA,0.00000006
1995,29,CZE,0.00000003
1995,29,Other,0.00000004
1995,30,NLD,0.00001957
1995,30,PRT,0.00001508
1995,30,ESP,0.00000846
1995,30,USA,0.00000392
1995,30,BEL,0.00000291
1995,30,Other,0.00000683
1995,31,FRA,0.00001207
1995,31,USA,0.00001122
1995,31,ITA,0.00000182
1995,31,BFA,0.00000167
1995,31,BEL,0.00000114
1995,31,Other,0.00000096
1995,32,NER,0.00000014
1995,32,GIN,0.00000009
1995,32,CMR,0.00000002
1995,32,COG,0.00000002
1995,32,CIV,0.00000000
1995,32,Other,0.00000000
1995,33,TGO,0.00000030
1995,33,GIN,0.00000022
1995,33,GBR,0.00000021
1995,33,NER,0.00000016
1995,33,COG,0.00000011
1995,33,Other,0.00000024
1995,34,TGO,0.00000076
1995,34,NER,0.00000029
1995,34,CMR,0.00000011
1995,34,TCD,0.00000011
1995,34,COG,0.00000009
1995,34,Other,0.00000025
1995,35,NER,0.00000003
1995,35,BFA,0.00000001
1995,35,COG,0.00000001
1995,35,GIN,0.00000001
1995,35,GMB,0.00000000
1995,35,Other,0.00000000
1995,36,NER,0.00000006
1995,36,CIV,0.00000001
1995,36,COG,0.00000001
1995,36,TGO,0.00000000
1995,37,GBR,0.00000005
1995,37,NLD,0.00000004
1995,37,BFA,0.00000001
1995,37,COG,0.00000000
1995,37,DEU,0.00000000
1995,37,Other,0.00000000
1995,38,CIV,0.00000051
1995,38,ESP,0.00000044
1995,38,NER,0.00000015
1995,38,GBR,0.00000015
1995,38,COG,0.00000013
1995,38,Other,0.00000011
1995,39,NER,0.00000058
1995,39,IND,0.00000026
1995,39,IRL,0.00000026
1995,39,GBR,0.00000019
1995,39,TGO,0.00000018
1995,39,Other,0.00000070
1995,40,GBR,0.00006121
1995,40,ESP,0.00002727
1995,40,USA,0.00002725
1995,40,ITA,0.00001928
1995,40,ROU,0.00001021
1995,40,Other,0.00005109
1995,41,ITA,0.00009259
1995,41,ESP,0.00002472
1995,41,GBR,0.00000563
1995,41,TUR,0.00000501
