year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,SYR,0.00002248,0.06014978
1995,10,SDN,0.00000961,0.03034521
1995,10,LBY,0.00000888,0.02111000
1995,10,ROU,0.00000681,0.02355280
1995,10,TUR,0.00000597,0.01648686
1995,10,Other,0.00001796,0.02981576
1995,11,SYR,0.00000105,0.00374056
1995,11,GRC,0.00000010,0.00032000
1995,11,SAU,0.00000006,0.00013342
1995,11,JOR,0.00000003,0.00005980
1995,11,BDI,0.00000003,0.00003000
1995,11,Other,0.00000007,0.00013943
1995,12,USA,0.00000502,0.00343245
1995,12,DEU,0.00000498,0.00237211
1995,12,PAK,0.00000384,0.00727750
1995,12,ITA,0.00000368,0.00349193
1995,12,GRC,0.00000267,0.00266346
1995,12,Other,0.00001746,0.02154693
1995,13,SAU,0.00000278,0.00068759
1995,13,ARE,0.00000114,0.00039162
1995,13,LBN,0.00000053,0.00017861
1995,13,KWT,0.00000037,0.00012523
1995,13,SDN,0.00000035,0.00009274
1995,13,Other,0.00000049,0.00024652
1995,14,DEU,0.00000021,0.00048901
1995,14,SAU,0.00000016,0.00024310
1995,14,LBN,0.00000010,0.00015586
1995,14,FRA,0.00000009,0.00011822
1995,14,JOR,0.00000009,0.00011919
1995,14,Other,0.00000040,0.00026871
1995,15,SYR,0.00000200,0.00227346
1995,15,RUS,0.00000099,0.00100335
1995,15,ITA,0.00000056,0.00083656
1995,15,LBY,0.00000047,0.00054838
1995,15,SDN,0.00000024,0.00022787
1995,15,Other,0.00000179,0.00161015
1995,16,LBY,0.00000052,0.00033588
1995,16,TUN,0.00000034,0.00033306
1995,16,PRT,0.00000014,0.00003516
1995,16,SAU,0.00000008,0.00004691
1995,16,CYP,0.00000004,0.00001425
1995,16,Other,0.00000009,0.00003935
1995,17,ITA,0.00000994,0.09850477
1995,17,GBR,0.00000559,0.04837769
1995,17,ESP,0.00000500,0.05060360
1995,17,RUS,0.00000308,0.00158769
1995,17,IRL,0.00000278,0.02569635
1995,17,Other,0.00001934,0.08557102
1995,18,DZA,0.00000295,0.00207518
1995,18,SAU,0.00000094,0.00076558
1995,18,ROU,0.00000073,0.00314042
1995,18,ISR,0.00000046,0.00005428
1995,18,JOR,0.00000010,0.00010900
1995,18,Other,0.00000059,0.00035915
1995,19,SAU,0.00000182,0.00186832
1995,19,RUS,0.00000144,0.00179319
1995,19,SDN,0.00000126,0.00094981
1995,19,NLD,0.00000073,0.00021765
1995,19,KWT,0.00000044,0.00027825
1995,19,Other,0.00000276,0.00209642
1995,20,SAU,0.00000621,0.00533348
1995,20,NLD,0.00000263,0.00361882
1995,20,JPN,0.00000238,0.00213440
1995,20,USA,0.00000236,0.00224185
1995,20,KWT,0.00000158,0.00104360
1995,20,Other,0.00000626,0.00617950
1995,21,SAU,0.00000926,0.00150722
1995,21,JOR,0.00000441,0.00076419
