year,product_chapter,importer,value_trln_USD
1995,10,BRA,0.00000533
1995,10,BFA,0.00000192
1995,10,KOR,0.00000040
1995,10,HND,0.00000020
1995,10,CRI,0.00000010
1995,10,Other,0.00000012
1995,11,JPN,0.00000033
1995,11,DOM,0.00000010
1995,11,USA,0.00000002
1995,11,ECU,0.00000000
1995,12,CRI,0.00000067
1995,12,USA,0.00000020
1995,12,FRA,0.00000007
1995,12,CAN,0.00000003
1995,12,ECU,0.00000001
1995,12,Other,0.00000000
1995,13,HND,0.00000035
1995,13,ECU,0.00000003
1995,13,SLV,0.00000002
1995,13,VEN,0.00000001
1995,13,GTM,0.00000000
1995,14,CAN,0.00000002
1995,14,USA,0.00000001
1995,14,BRA,0.00000000
1995,15,NLD,0.00000282
1995,15,DEU,0.00000009
1995,15,JPN,0.00000008
1995,15,HND,0.00000004
1995,15,GTM,0.00000003
1995,15,Other,0.00000007
1995,16,CAN,0.00000014
1995,16,COL,0.00000004
1995,16,CRI,0.00000001
1995,16,USA,0.00000000
1995,16,NIC,0.00000000
1995,16,Other,0.00000000
1995,17,USA,0.00002393
1995,17,HTI,0.00000060
1995,17,PER,0.00000045
1995,17,GMB,0.00000028
1995,17,SLV,0.00000014
1995,17,Other,0.00000016
1995,18,USA,0.00000165
1995,18,JPN,0.00000020
1995,18,VEN,0.00000016
1995,18,ESP,0.00000011
1995,18,CRI,0.00000011
1995,18,Other,0.00000021
1995,19,HTI,0.00000009
1995,19,DMA,0.00000002
1995,19,VEN,0.00000001
1995,19,SLV,0.00000001
1995,19,HND,0.00000001
1995,19,Other,0.00000003
1995,20,JPN,0.00000200
1995,20,CRI,0.00000183
1995,20,COL,0.00000086
1995,20,FRA,0.00000021
1995,20,DEU,0.00000019
1995,20,Other,0.00000087
1995,21,CRI,0.00000489
1995,21,SLV,0.00000131
1995,21,USA,0.00000097
1995,21,GTM,0.00000053
1995,21,HND,0.00000020
1995,21,Other,0.00000060
1995,22,ESP,0.00000228
1995,22,ECU,0.00000145
1995,22,CRI,0.00000123
1995,22,NIC,0.00000113
1995,22,BRA,0.00000061
1995,22,Other,0.00000317
1995,23,USA,0.00000406
1995,23,CRI,0.00000112
1995,23,JPN,0.00000024
1995,23,NIC,0.00000014
1995,23,SLV,0.00000009
1995,23,Other,0.00000013
1995,24,USA,0.00000452
1995,24,CRI,0.00000035
1995,24,GIN,0.00000028
1995,24,DEU,0.00000020
1995,24,ROU,0.00000018
1995,24,Other,0.00000059
1995,25,BRA,0.00000233
1995,25,VEN,0.00000080
1995,25,USA,0.00000011
1995,25,LCA,0.00000010
1995,25,ECU,0.00000003
1995,25,Other,0.00000007
1995,26,SVK,0.00000023
1995,27,NIC,0.00002707
1995,27,SLV,0.00001209
1995,27,HND,0.00000587
1995,27,GTM,0.00000535
1995,27,CHL,0.00000400
1995,27,Other,0.00001533
1995,28,BRA,0.00002034
1995,28,CRI,0.00000070
1995,28,ECU,0.00000047
1995,28,MYS,0.00000022
1995,28,HND,0.00000015
1995,28,Other,0.00000050
1995,29,BRA,0.00003668
1995,29,USA,0.00000243
1995,29,MEX,0.00000197
1995,29,VEN,0.00000188
1995,29,TUR,0.00000166
1995,29,Other,0.00000944
1995,30,USA,0.00011474
1995,30,JPN,0.00007168
1995,30,ESP,0.00004600
1995,30,GTM,0.00002578
1995,30,CRI,0.00001443
1995,30,Other,0.00008380
1995,31,VEN,0.00000007
1995,31,PER,0.00000006
1995,31,NIC,0.00000002
1995,31,GTM,0.00000002
1995,31,CRI,0.00000001
1995,31,Other,0.00000000
1995,32,CRI,0.00000237
1995,32,CUB,0.00000233
1995,32,BRA,0.00000233
1995,32,SLV,0.00000144
1995,32,GTM,0.00000115
1995,32,Other,0.00000376
1995,33,USA,0.00000318
1995,33,CRI,0.00000190
1995,33,GTM,0.00000130
1995,33,BRA,0.00000124
1995,33,HND,0.00000121
1995,33,Other,0.00000772
1995,34,CRI,0.00000056
1995,34,GTM,0.00000011
1995,34,BRA,0.00000008
1995,34,COL,0.00000006
1995,34,HND,0.00000006
1995,34,Other,0.00000029
1995,35,SLV,0.00000018
1995,35,GTM,0.00000010
1995,35,CRI,0.00000005
1995,35,VEN,0.00000003
1995,35,NIC,0.00000002
1995,35,Other,0.00000004
1995,36,GTM,0.00000064
1995,36,SDN,0.00000001
1995,36,HND,0.00000001
1995,36,USA,0.00000000
1995,36,PER,0.00000000
1995,36,Other,0.00000001
1995,37,BRA,0.00000224
1995,37,GTM,0.00000102
1995,37,CRI,0.00000035
1995,37,COL,0.00000028
1995,37,VEN,0.00000023
1995,37,Other,0.00000086
1995,38,BRA,0.00000218
1995,38,ECU,0.00000214
1995,38,GTM,0.00000196
1995,38,HND,0.00000121
1995,38,VEN,0.00000115
1995,38,Other,0.00000608
1995,39,BRA,0.00000506
1995,39,CRI,0.00000232
1995,39,VEN,0.00000143
1995,39,ECU,0.00000113
1995,39,GTM,0.00000113
1995,39,Other,0.00000526
1995,40,CRI,0.00000891
1995,40,USA,0.00000175
1995,40,SLV,0.00000170
1995,40,ROU,0.00000131
1995,40,VEN,0.00000098
1995,40,Other,0.00000577
1995,41,ITA,0.00000423
1995,41,USA,0.00000359
1995,41,BRA,0.00000251
1995,41,ESP,0.00000239
1995,41,CRI,0.00000166
1995,41,Other,0.00000244
1995,42,BRA,0.00000517
1995,42,VEN,0.00000406
1995,42,URY,0.00000092
1995,42,HND,0.00000080
1995,42,CRI,0.00000065
1995,42,Other,0.00000329
1995,43,SLV,0.00000000
1995,43,HND,0.00000000
1995,44,USA,0.00000185
1995,44,KOR,0.00000038
1995,44,ITA,0.00000031
1995,44,ISR,0.00000022
1995,44,DNK,0.00000010
1995,44,Other,0.00000058
1995,45,BRA,0.00000000
1995,45,CRI,0.00000000
