year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,12,IDN,0.00000006,0.00008975
1995,16,IDN,0.00000001,0.00000025
1995,27,UGA,0.00000000,0.00000014
1995,29,IDN,0.00000000,0.00000020
1995,30,IDN,0.00000001,0.00000016
1995,30,JPN,0.00000001,0.00000009
1995,32,IDN,0.00000001,0.00000100
1995,38,IDN,0.00000007,0.00009436
1995,39,IDN,0.00000000,0.00000381
1995,39,ZA1,0.00000000,0.00000022
1995,42,ZA1,0.00000000,0.00000001
1995,45,ZA1,0.00000000,0.00000040
1995,50,MKD,0.00000001,0.00000018
1995,52,IDN,0.00000000,0.00000045
1995,58,ZA1,0.00000000,0.00000001
1995,70,ZA1,0.00000001,0.00000800
1995,82,ZA1,0.00000003,0.00000468
1995,84,ZA1,0.00000018,0.00001977
1995,84,CIV,0.00000003,0.00000022
1995,84,JPN,0.00000001,0.00000002
1995,85,IDN,0.00000014,0.00000363
1995,85,ZA1,0.00000013,0.00000714
1995,85,SLV,0.00000001,0.00000019
1995,87,TZA,0.00000000,0.00000061
1995,88,UGA,0.00000000,0.00000000
1995,90,ZA1,0.00000002,0.00000021
1995,95,ZA1,0.00000007,0.00001198
1995,96,ZA1,0.00000000,0.00000003
1996,22,HRV,0.00000000,0.00000013
1996,28,GHA,0.00000005,0.00006687
1996,29,IDN,0.00000003,0.00003040
1996,33,UKR,0.00000009,0.00000989
1996,35,SCG,0.00000000,0.00000100
1996,40,JPN,0.00000003,0.00000700
1996,40,ZA1,0.00000000,0.00000005
1996,41,IDN,0.00000002,0.00000093
1996,42,JPN,0.00000000,0.00000015
1996,42,ZA1,0.00000000,0.00000294
1996,56,SCG,0.00000001,0.00000300
1996,58,ZA1,0.00000000,0.00000006
1996,59,ZA1,0.00000001,0.00000244
1996,70,JPN,0.00000001,0.00000034
1996,72,HRV,0.00000001,0.00000600
1996,73,MLT,0.00000000,0.00000000
1996,82,IDN,0.00000004,0.00000045
1996,84,ZA1,0.00000008,0.00001120
1996,84,MLT,0.00000000,0.00000005
1996,84,NGA,0.00000000,0.00000450
1996,84,BFA,0.00000000,0.00000002
1996,85,PER,0.00000002,0.00000212
1996,85,PRT,0.00000001,0.00000026
1996,85,ZA1,0.00000000,0.00000163
1996,85,EST,0.00000000,0.00000002
1996,87,ZA1,0.00000000,0.00000002
1996,90,ZA1,0.00000005,0.00000154
1996,90,SVN,0.00000000,0.00000001
1996,94,SEN,0.00000008,0.00002256
1996,95,ZA1,0.00000001,0.00000265
1996,96,ZA1,0.00000001,0.00000020
1996,96,JPN,0.00000000,0.00000047
1997,27,MKD,0.00000004,0.00029487
