imports_trln_USD,exports_trln_USD
0.00000444,0.00000005
0.00000025,
0.00000022,0.00000006
0.00000000,
0.00000038,0.00000001
0.00000544,0.00000005
0.00000336,
0.00000443,
0.00000408,0.00000009
0.00000788,0.00000004
0.00000396,
0.00002163,0.00000021
0.00000013,0.00000390
0.00000224,0.00000002
0.00000729,0.00000019
0.00000004,0.00000040
0.00021840,0.00001080
0.00000010,0.00000000
0.00000047,0.00000008
0.00004549,0.00006113
0.00000001,0.00000039
0.00000075,0.00000004
0.00002433,0.00000088
0.00000109,
0.00000018,
0.00000028,
0.00000109,0.00000000
0.00000071,
0.00000628,0.00000046
0.00000668,0.00000008
0.00000000,0.00000002
0.00008613,0.00000018
0.00000328,0.00000011
0.00000004,
0.00000001,
0.00000499,0.00000008
0.00000262,0.00000177
0.00000004,0.00000026
0.00000101,0.00000004
0.00001294,0.00000047
0.00000001,
0.00000198,0.00000001
0.00000290,0.00000014
0.00000217,0.00000003
0.00000039,
0.00000229,0.00000001
0.00000087,
0.00006553,0.00000151
0.00001334,0.00000212
0.00001827,0.00000080
0.00000250,0.00000003
0.00000925,0.00000014
0.00000032,0.00000001
0.00000014,
0.00000020,
0.00000118,0.00000002
0.00000222,0.00000005
0.00000190,0.00000009
0.00001493,0.00000034
0.00000840,0.00000199
0.00001655,0.00000027
0.00000018,0.00000100
0.00000022,
0.00000369,0.00000037
0.00000001,
0.00000049,0.00000041
0.00000007,0.00000000
0.00000105,0.00000015
0.00000156,0.00000010
0.00004170,0.00000401
0.00002509,0.00000627
0.00000003,
0.00005534,0.00000053
0.00000018,0.00000063
0.00000045,0.00000010
0.00000748,0.00000098
0.00002511,0.00000110
0.00000033,0.00000000
0.00000000,0.00000001
0.00000706,0.00000006
0.00000359,0.00000063
0.00000500,0.00000004
0.00000001,0.00000000
0.00000129,0.00000002
0.00000010,
0.00000026,0.00000011
0.00000002,
0.00000001,
0.00000032,0.00000000
0.00000513,
0.00000255,0.00000000
0.00000445,0.00000001
0.00000499,0.00000002
0.00000771,0.00000011
0.00000493,0.00000007
0.00001998,0.00000027
0.00000012,0.00000504
0.00000220,0.00000001
0.00000680,0.00000002
0.00000001,
0.00025035,0.00002882
0.00000021,0.00000006
0.00000063,0.00000202
0.00004113,0.00005796
0.00000001,0.00000294
0.00000041,0.00000016
0.00001926,0.00000142
0.00000127,0.00000009
0.00000021,
0.00000018,0.00000001
0.00000105,0.00000003
0.00000068,
0.00000621,0.00000044
0.00000827,0.00000008
0.00000003,0.00000012
0.00010158,0.00000032
0.00000001,0.00000014
0.00000417,0.00000012
0.00000000,
0.00000020,
0.00000477,0.00000019
0.00000327,0.00000016
0.00000001,0.00000018
0.00000025,0.00000002
0.00000992,0.00000024
0.00000171,0.00000021
