year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,THA,0.00000259,0.00959012
1995,10,IND,0.00000173,0.00550000
1995,10,AUS,0.00000013,0.00000937
1995,10,ZWE,0.00000000,0.00000040
1995,11,GBR,0.00000016,0.00049269
1995,11,JPN,0.00000003,0.00000700
1995,11,HKG,0.00000002,0.00004092
1995,11,KOR,0.00000002,0.00003840
1995,11,AUS,0.00000001,0.00002610
1995,11,Other,0.00000001,0.00002273
1995,12,JPN,0.00000013,0.00000400
1995,12,KOR,0.00000006,0.00002253
1995,12,HKG,0.00000002,0.00002756
1995,12,NZL,0.00000000,0.00000027
1995,13,HKG,0.00000000,0.00000008
1995,15,HKG,0.00000015,0.00013572
1995,15,JPN,0.00000010,0.00002736
1995,15,NZL,0.00000005,0.00002893
1995,15,SGP,0.00000004,0.00003400
1995,15,AUS,0.00000003,0.00004298
1995,15,Other,0.00000002,0.00002048
1995,16,NZL,0.00000275,0.00052686
1995,16,JPN,0.00000103,0.00012106
1995,16,AUS,0.00000049,0.00023581
1995,16,BRA,0.00000045,0.00015275
1995,16,THA,0.00000036,0.00014903
1995,16,Other,0.00000035,0.00014153
1995,17,IND,0.00000121,0.01591200
1995,17,AUS,0.00000078,0.00120319
1995,17,NZL,0.00000073,0.00135919
1995,17,HKG,0.00000027,0.00041106
1995,17,KOR,0.00000019,0.00031194
1995,17,Other,0.00000017,0.00016172
1995,18,CHE,0.00000215,0.00021713
1995,18,HKG,0.00000102,0.00007135
1995,18,BEL,0.00000045,0.00004375
1995,18,AUS,0.00000031,0.00004381
1995,18,NLD,0.00000028,0.00002881
1995,18,Other,0.00000021,0.00003280
1995,19,JPN,0.00000194,0.00025998
1995,19,KOR,0.00000070,0.00025871
1995,19,HKG,0.00000042,0.00021694
1995,19,AUS,0.00000032,0.00013761
1995,19,GBR,0.00000022,0.00002803
1995,19,Other,0.00000049,0.00010704
1995,20,NZL,0.00000332,0.00225411
1995,20,AUS,0.00000153,0.00081832
1995,20,DNK,0.00000152,0.00085687
1995,20,JPN,0.00000074,0.00009454
1995,20,KOR,0.00000030,0.00014351
1995,20,Other,0.00000048,0.00035817
1995,21,JPN,0.00000253,0.00035114
1995,21,HKG,0.00000030,0.00015239
1995,21,KOR,0.00000029,0.00008323
1995,21,SGP,0.00000028,0.00024510
1995,21,NZL,0.00000024,0.00002991
1995,21,Other,0.00000031,0.00013178
1995,22,GBR,0.00000834,0.00043122
1995,22,FRA,0.00000831,0.00198690
1995,22,JPN,0.00000202,0.00101096
1995,22,HKG,0.00000080,0.00041992
1995,22,NZL,0.00000063,0.00042655
1995,22,Other,0.00000153,0.00097492
1995,23,NZL,0.00000012,0.00040650
1995,23,JPN,0.00000001,0.00000106
1995,23,AUS,0.00000000,0.00000600
1995,24,JPN,0.00000154,0.00005077
1995,24,AUS,0.00000033,0.00002310
1995,24,HKG,0.00000028,0.00001094
1995,24,CHE,0.00000004,0.00000125
1995,24,KOR,0.00000002,0.00000700
1995,24,Other,0.00000003,0.00000139
1995,25,JPN,0.00000635,0.16500000
1995,25,NZL,0.00000075,0.01029187
1995,25,MYS,0.00000015,0.01414000
1995,25,HKG,0.00000001,0.00006681
1995,25,AUS,0.00000001,0.00002299
1995,25,Other,0.00000001,0.00007557
1995,26,SGP,0.00000004,0.00031200
1995,27,SGP,0.00018817,1.02761401
1995,27,AUS,0.00001573,0.07356181
1995,27,KOR,0.00001432,0.08759206
1995,27,HKG,0.00000014,0.00015480
1995,27,CZE,0.00000001,0.00030600
1995,27,Other,0.00000002,0.00002558
1995,28,HKG,0.00000006,0.00008893
1995,28,AUS,0.00000001,0.00000681
1995,28,JPN,0.00000001,0.00000050
1995,28,SGP,0.00000001,0.00000212
1995,28,NZL,0.00000000,0.00000323
1995,29,NZL,0.00000021,0.00002231
1995,29,GBR,0.00000008,0.00001036
1995,29,JPN,0.00000007,0.00001500
1995,29,SGP,0.00000003,0.00001169
1995,29,HKG,0.00000003,0.00001825
1995,29,Other,0.00000005,0.00001185
1995,30,JPN,0.00003668,0.01420787
1995,30,NZL,0.00000819,0.00434459
1995,30,AUS,0.00000014,0.00001050
1995,30,HKG,0.00000011,0.00000666
1995,30,GBR,0.00000010,0.00000213
1995,30,Other,0.00000027,0.00002982
1995,31,HKG,0.00000001,0.00001500
1995,32,JPN,0.00000021,0.00006487
1995,32,NZL,0.00000014,0.00000015
1995,32,FRA,0.00000013,0.00001060
1995,32,KOR,0.00000010,0.00005198
1995,32,IND,0.00000007,0.00001005
1995,32,Other,0.00000009,0.00003558
1995,33,FRA,0.00001712,0.00022535
1995,33,SGP,0.00000512,0.00000005
1995,33,HKG,0.00000059,0.00000133
1995,33,AUS,0.00000055,0.00007391
1995,33,ITA,0.00000021,0.00000767
1995,33,Other,0.00000074,0.00003298
1995,34,HKG,0.00000061,0.00060951
1995,34,GBR,0.00000013,0.00003060
1995,34,NZL,0.00000012,0.00004996
1995,34,FRA,0.00000008,0.00000262
1995,34,SGP,0.00000006,0.00002943
1995,34,Other,0.00000010,0.00004451
1995,35,NZL,0.00000007,0.00000131
1995,35,AUS,0.00000004,0.00010740
1995,35,HKG,0.00000004,0.00002466
1995,35,JPN,0.00000001,0.00000017
1995,35,MEX,0.00000001,0.00001500
1995,35,Other,0.00000000,0.00000006
1995,36,ZA1,0.00000011,0.00000000
1995,36,NZL,0.00000009,0.00001794
1995,36,KOR,0.00000007,0.00002369
1995,36,HKG,0.00000001,0.00000000
1995,36,JPN,0.00000001,0.00000046
1995,36,Other,0.00000000,0.00000000
1995,37,HKG,0.00000053,0.00000201
1995,37,JPN,0.00000039,0.00001806
1995,37,SGP,0.00000006,0.00000000
1995,37,NZL,0.00000004,0.00000000
1995,37,GBR,0.00000003,0.00000067
1995,37,Other,0.00000003,0.00000355
1995,38,SGP,0.00000021,0.00010677
1995,38,AUS,0.00000012,0.00002844
1995,38,JPN,0.00000011,0.00004686
1995,38,GBR,0.00000007,0.00003018
1995,38,HKG,0.00000006,0.00001887
1995,38,Other,0.00000013,0.00009924
1995,39,HKG,0.00000318,0.00074837
1995,39,KOR,0.00000102,0.00030361
1995,39,JPN,0.00000079,0.00009679
1995,39,AUS,0.00000034,0.00020003
1995,39,CHE,0.00000027,0.00000242
1995,39,Other,0.00000067,0.00011237
1995,40,NZL,0.00000200,0.00153752
1995,40,AUS,0.00000184,0.00246686
1995,40,JPN,0.00000151,0.00034477
1995,40,KOR,0.00000103,0.00035224
1995,40,THA,0.00000019,0.00007555
1995,40,Other,0.00000012,0.00004625
1995,41,ITA,0.00000000,0.00000016
1995,42,HKG,0.00005138,0.00035455
1995,42,ITA,0.00002463,0.00018460
1995,42,FRA,0.00000772,0.00005746
1995,42,SGP,0.00000067,0.00000275
1995,42,GBR,0.00000057,0.00000473
1995,42,Other,0.00000116,0.00003018
1995,44,SGP,0.00000181,0.00158805
1995,44,JPN,0.00000029,0.00003092
1995,44,THA,0.00000028,0.00091695
1995,44,NZL,0.00000027,0.00026182
1995,44,AUS,0.00000022,0.00007732
1995,44,Other,0.00000042,0.00024119
1995,45,AUS,0.00000002,0.00000072
1995,45,HKG,0.00000002,0.00000000
