imports_trln_USD,exports_trln_USD
0.00000104,
0.00000001,
0.00000009,
0.00000001,
0.00000005,
0.00000022,
0.00000015,
0.00000057,
0.00000072,
0.00000069,
0.00000304,
0.00000006,
0.00000003,
0.00001183,0.00000000
0.00000006,
0.00000009,
0.00000048,0.00000012
0.00000041,
0.00000105,
0.00000004,0.00000002
0.00000001,
0.00000000,
0.00000004,
0.00000008,
0.00000063,0.00000002
0.00000117,
0.00000000,0.00000018
0.00000075,
0.00000086,0.00000001
0.00000000,
0.00000022,0.00000001
0.00000030,0.00000001
0.00000023,
0.00000721,
0.00000282,
0.00000768,0.00000000
0.00000094,
0.00000011,0.00000000
0.00000097,
0.00000002,
0.00000994,0.00000005
0.00000014,0.00000043
0.00000014,0.00000016
0.00000024,
0.00000083,
0.00000000,
0.00000013,0.00000000
0.00000020,
0.00000013,
0.00000045,0.00000004
0.00000026,0.00000000
0.00000105,0.00000001
0.00000004,0.00000002
0.00000058,0.00000011
0.00000000,
0.00000005,
0.00000000,
0.00000011,
0.00000016,
0.00000670,0.00000018
0.00000179,0.00000014
0.00000002,
0.00001039,0.00000013
0.00000000,0.00000051
0.00000064,
0.00000064,0.00000001
0.00000002,0.00000001
0.00000002,
0.00000060,0.00000000
0.00000027,0.00000003
0.00000007,
0.00000004,
0.00000000,
0.00000007,
0.00000001,
0.00000007,
0.00000022,
0.00000012,
0.00000002,
0.00000163,
0.00000087,
0.00000076,
0.00000277,
0.00000000,
0.00000002,
0.00000000,
0.00000722,0.00000002
0.00000003,
0.00000003,
0.00000051,0.00000001
0.00000058,
0.00000082,0.00000000
0.00000013,
0.00000002,
0.00000003,
0.00000006,
0.00000096,0.00000002
0.00000105,
0.00000086,0.00000005
0.00000008,
0.00000094,
0.00000001,
0.00000056,
0.00000015,
0.00000132,0.00000003
0.00000485,0.00000018
0.00000772,0.00000000
0.00000498,
0.00000045,0.00000001
0.00000014,
0.00000262,
0.00000004,
0.00003471,0.00000018
0.00000022,0.00000214
0.00000043,0.00000085
0.00000044,0.00000000
0.00000046,
0.00000001,
0.00000001,
0.00000000,
0.00000025,0.00000002
0.00000056,
0.00000038,0.00000000
0.00000060,0.00000000
0.00000040,0.00000002
0.00000140,0.00000000
0.00000001,
0.00000035,0.00000022
0.00000011,
0.00000010,0.00000002
0.00000084,0.00000000
0.00000830,0.00000012
0.00000185,0.00000009
0.00001630,0.00000018
0.00000002,
0.00001110,0.00000050
0.00000062,0.00000000
0.00000012,
0.00000004,0.00000000
0.00000339,0.00000000
0.00000035,
0.00000031,0.00000000
0.00000015,0.00000001
0.00000029,
0.00000000,
0.00000007,
0.00000001,
0.00000007,
0.00000021,
0.00000010,
0.00000004,
0.00000166,0.00000002
0.00000122,
0.00000079,0.00000000
0.00000257,
0.00000001,
0.00000000,
0.00000248,0.00000145
0.00000002,
0.00000002,
0.00000048,0.00000002
0.00000060,
0.00000036,
0.00000027,
0.00000000,
0.00000002,
0.00000007,0.00000000
0.00000156,0.00000001
0.00000134,0.00000000
0.00000001,
0.00000020,0.00000000
0.00000121,
0.00000000,
0.00000068,
0.00000027,0.00000000
0.00000446,
0.00000300,0.00000024
0.00000001,0.00000000
0.00000909,0.00000003
0.00000675,
0.00000015,
0.00000023,
0.00000376,
0.00000026,
0.00005504,0.00000001
0.00000062,0.00001021
0.00000028,0.00000216
0.00000035,
0.00000002,0.00000000
0.00000001,
0.00000000,
0.00000012,
0.00000035,
0.00000016,
0.00000034,
0.00000047,
0.00000040,0.00000001
0.00000001,0.00000002
0.00000042,0.00000016
0.00000000,
0.00000015,
0.00000000,
0.00000010,0.00000011
0.00000022,0.00000000
0.00000727,0.00000003
0.00000281,0.00000001
0.00000000,
0.00001402,0.00000005
0.00000080,
0.00000004,
0.00000040,0.00000000
0.00000008,0.00000006
0.00000004,
0.00000343,0.00000000
0.00000099,0.00000001
0.00000084,
0.00000000,0.00000001
0.00000029,
0.00000001,
0.00000002,
0.00000009,
0.00000029,
0.00000011,
0.00000001,
0.00000120,
0.00000066,0.00000015
0.00000071,0.00000000
0.00000217,
0.00000001,
0.00000001,
0.00000316,0.00000000
0.00000001,
0.00000003,
0.00000033,0.00000002
0.00000023,
0.00000016,
0.00000026,
0.00000000,
0.00000001,
0.00000001,
0.00000004,0.00000000
0.00000089,0.00000000
0.00000093,0.00000003
0.00000002,
0.00000002,0.00000001
0.00000205,
0.00000049,0.00000000
0.00000017,
0.00000003,
0.00000616,
0.00000231,0.00000002
0.00001910,
0.00000801,
0.00000075,0.00000002
0.00000317,
0.00000029,
0.00005589,
0.00000019,0.00001139
0.00000021,0.00000496
0.00000007,
0.00000001,0.00000001
0.00000000,
0.00000006,
0.00000045,
0.00000008,0.00000001
0.00000039,0.00000033
0.00000007,
0.00000029,
0.00000003,0.00000006
0.00000004,0.00000014
0.00000000,
0.00000012,
0.00000000,
0.00000038,0.00000008
0.00000006,
0.00000603,0.00000006
0.00000179,0.00000001
0.00000001,
0.00000626,
0.00000035,
0.00000040,
0.00000050,0.00000000
0.00000005,
0.00000044,0.00000000
0.00000023,
0.00000042,0.00000003
0.00000043,
0.00000001,
0.00000005,
0.00000007,
0.00000018,
0.00000009,
0.00000000,
0.00000106,
0.00000075,
0.00000065,
0.00000214,
0.00000009,
0.00000032,
0.00000129,0.00000003
0.00000002,0.00000003
0.00000004,0.00000001
0.00000026,
0.00000060,
0.00000272,
0.00000020,
0.00000000,
0.00000001,
0.00000001,
0.00000005,
0.00000099,0.00000000
0.00000104,0.00000004
0.00000006,0.00000001
0.00000084,
0.00000000,
0.00000078,0.00000000
0.00000011,
0.00000006,
0.00000463,0.00000001
0.00000084,0.00000001
0.00002440,0.00000005
0.00000318,0.00000006
0.00000054,
0.00000002,
0.00000313,0.00000002
0.00000021,
0.00006281,0.00000022
0.00000006,0.00000667
0.00000012,0.00000575
0.00000008,0.00000002
0.00000000,0.00000003
0.00000000,
0.00000006,
0.00000010,0.00000001
0.00000006,0.00000001
0.00000009,0.00000000
0.00000017,
0.00000044,0.00000000
0.00000020,0.00000009
0.00000000,
0.00000013,
0.00000000,
0.00000004,0.00000001
0.00000003,
0.00000431,0.00000002
0.00000556,0.00000004
0.00000001,
0.00000442,0.00000001
0.00000005,
0.00000027,
0.00000039,0.00000001
0.00000007,0.00000000
0.00000000,
0.00000079,
0.00000038,
0.00000050,0.00000000
0.00000038,
0.00000004,
0.00000005,
0.00000000,
0.00000000,
0.00000000,
0.00000021,
0.00000013,
0.00000103,
0.00000104,
0.00000100,0.00000007
0.00000106,0.00000001
0.00000103,
0.00004129,0.00000000
0.00000003,
0.00000006,0.00000002
0.00000071,0.00000001
0.00000000,
0.00000060,
0.00000329,0.00000000
0.00000017,0.00000003
0.00000001,
0.00000002,
0.00000000,
0.00000004,0.00000003
0.00000325,0.00000006
0.00000149,
0.00000013,0.00000001
0.00000087,0.00000011
0.00000001,
0.00000190,0.00000015
0.00000010,0.00000000
0.00000012,
0.00000598,0.00000001
0.00000034,0.00000007
0.00003159,0.00000007
0.00000345,0.00000027
0.00000057,0.00000000
0.00000017,
0.00000515,0.00000000
0.00000034,
0.00009494,0.00000026
0.00000019,0.00000676
0.00000254,0.00000389
0.00000115,0.00000001
0.00000000,
0.00000004,
0.00000001,
0.00000003,0.00000000
0.00000008,
0.00000024,0.00000000
0.00000024,
0.00000029,
0.00000116,0.00000000
0.00000005,
0.00000001,
0.00000017,0.00000008
0.00000001,
0.00000010,
0.00000001,
0.00000007,0.00000002
0.00000007,
0.00000498,0.00000019
0.00000128,0.00000034
0.00000687,0.00000002
0.00000002,0.00000000
0.00000005,
0.00000031,0.00000001
0.00000000,
0.00000004,
0.00000000,
0.00000040,0.00000003
0.00000017,0.00000000
0.00000077,
0.00000021,
0.00000004,
0.00000004,0.00000000
0.00000000,
0.00000005,
0.00000013,
0.00000006,
0.00000094,
0.00000099,
0.00000042,
0.00000104,
0.00000002,
0.00000015,
0.00004157,
0.00000002,
0.00000001,0.00000002
0.00000060,0.00000170
0.00000042,
0.00000155,
0.00000017,0.00000000
0.00000001,0.00000000
0.00000000,
0.00000001,
0.00000003,0.00000002
