year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,THA,0.00000104,0.00397156
1995,11,JPN,0.00000001,0.00001000
1995,12,JPN,0.00000009,0.00000107
1995,13,JPN,0.00000001,0.00000009
1995,15,JPN,0.00000005,0.00001194
1995,15,NZL,0.00000000,0.00000042
1995,16,JPN,0.00000012,0.00000987
1995,16,THA,0.00000006,0.00004198
1995,16,ARG,0.00000004,0.00001632
1995,17,KOR,0.00000011,0.00021600
1995,17,AUS,0.00000003,0.00004232
1995,17,JPN,0.00000001,0.00000129
1995,17,SGP,0.00000000,0.00000028
1995,19,JPN,0.00000052,0.00007630
1995,19,ITA,0.00000002,0.00002216
1995,19,GBR,0.00000002,0.00000344
1995,19,SGP,0.00000001,0.00000180
1995,19,THA,0.00000000,0.00000166
1995,19,Other,0.00000000,0.00000000
1995,20,KOR,0.00000028,0.00017458
1995,20,JPN,0.00000023,0.00003397
1995,20,AUS,0.00000022,0.00011423
1995,20,GBR,0.00000000,0.00000047
1995,20,THA,0.00000000,0.00000181
1995,20,Other,0.00000000,0.00000049
1995,21,JPN,0.00000066,0.00011194
1995,21,SGP,0.00000003,0.00001723
1995,21,THA,0.00000000,0.00000156
1995,21,DEU,0.00000000,0.00000021
1995,22,FRA,0.00000122,0.00009290
1995,22,MAC,0.00000107,0.00224700
1995,22,JPN,0.00000058,0.00029965
1995,22,GBR,0.00000006,0.00001019
1995,22,AUS,0.00000005,0.00011636
1995,22,Other,0.00000005,0.00004825
1995,24,JPN,0.00000006,0.00000188
1995,25,AUS,0.00000003,0.00040000
1995,25,JPN,0.00000001,0.00001100
1995,27,SGP,0.00001180,0.06522600
1995,27,JPN,0.00000002,0.00000612
1995,27,PER,0.00000001,0.00001206
1995,28,JPN,0.00000005,0.00004945
1995,28,SGP,0.00000001,0.00000020
1995,28,NZL,0.00000000,0.00000007
1995,29,NZL,0.00000005,0.00001019
1995,29,JPN,0.00000004,0.00000167
1995,29,SGP,0.00000000,0.00000091
1995,30,JPN,0.00000047,0.00001792
1995,30,KOR,0.00000000,0.00000017
1995,30,AUS,0.00000000,0.00000030
1995,30,NZL,0.00000000,0.00000000
1995,30,THA,0.00000000,0.00000011
1995,32,JPN,0.00000038,0.00013326
1995,32,FRA,0.00000001,0.00000131
1995,32,NZL,0.00000001,0.00000000
1995,32,THA,0.00000001,0.00000100
1995,32,KOR,0.00000000,0.00000100
1995,32,Other,0.00000000,0.00000107
1995,33,SGP,0.00000099,0.00000000
1995,33,JPN,0.00000004,0.00000310
1995,33,ITA,0.00000001,0.00000037
1995,33,DEU,0.00000001,0.00000040
1995,33,DNK,0.00000000,0.00000014
1995,34,SGP,0.00000002,0.00000694
1995,34,JPN,0.00000001,0.00000266
1995,34,AUS,0.00000000,0.00000063
1995,35,JPN,0.00000001,0.00000035
1995,35,SGP,0.00000000,0.00000022
1995,36,JPN,0.00000000,0.00000041
1995,37,JPN,0.00000004,0.00000087
1995,37,SGP,0.00000000,0.00000000
1995,38,JPN,0.00000006,0.00001212
1995,38,ZA1,0.00000002,0.00000000
1995,39,JPN,0.00000053,0.00005867
1995,39,GBR,0.00000003,0.00000055
1995,39,KOR,0.00000002,0.00000676
1995,39,SGP,0.00000002,0.00000414
1995,39,AUS,0.00000002,0.00000074
1995,39,Other,0.00000002,0.00000453
1995,40,NZL,0.00000040,0.00038059
