year,product_chapter,importer,value_trln_USD
1995,10,HKG,0.00039582
1995,10,JPN,0.00003812
1995,10,MAC,0.00003142
1995,10,KOR,0.00001616
1995,10,SAU,0.00001296
1995,10,Other,0.00007223
1995,11,HKG,0.00002958
1995,11,PRK,0.00001961
1995,11,VNM,0.00001788
1995,11,MNG,0.00001072
1995,11,KOR,0.00000854
1995,11,Other,0.00002732
1995,12,JPN,0.00030219
1995,12,HKG,0.00020979
1995,12,KOR,0.00011131
1995,12,IDN,0.00008365
1995,12,NLD,0.00007382
1995,12,Other,0.00055776
1995,13,USA,0.00002543
1995,13,JPN,0.00001295
1995,13,HKG,0.00000748
1995,13,ESP,0.00000672
1995,13,MYS,0.00000515
1995,13,Other,0.00002270
1995,14,JPN,0.00002683
1995,14,HKG,0.00001250
1995,14,USA,0.00000928
1995,14,KOR,0.00000620
1995,14,ITA,0.00000468
1995,14,Other,0.00002787
1995,15,HKG,0.00037285
1995,15,JPN,0.00001190
1995,15,KOR,0.00000869
1995,15,PRK,0.00000638
1995,15,IND,0.00000556
1995,15,Other,0.00004263
1995,16,JPN,0.00111323
1995,16,RUS,0.00013956
1995,16,HKG,0.00010603
1995,16,USA,0.00003160
1995,16,SGP,0.00002831
1995,16,Other,0.00010879
1995,17,IDN,0.00007624
1995,17,HKG,0.00005213
1995,17,SAU,0.00004447
1995,17,YEM,0.00001027
1995,17,SGP,0.00000925
1995,17,Other,0.00006940
1995,18,USA,0.00002552
1995,18,NLD,0.00000591
1995,18,HKG,0.00000347
1995,18,JPN,0.00000288
1995,18,FRA,0.00000212
1995,18,Other,0.00000772
1995,19,HKG,0.00005823
1995,19,JPN,0.00004356
1995,19,USA,0.00002284
1995,19,KOR,0.00002079
1995,19,RUS,0.00001771
1995,19,Other,0.00006526
1995,20,JPN,0.00112265
1995,20,HKG,0.00025226
1995,20,RUS,0.00018590
1995,20,DEU,0.00015958
1995,20,USA,0.00012401
1995,20,Other,0.00050092
1995,21,HKG,0.00010226
1995,21,JPN,0.00002969
1995,21,USA,0.00002050
1995,21,KOR,0.00001508
1995,21,SGP,0.00001067
1995,21,Other,0.00005408
1995,22,HKG,0.00023343
1995,22,JPN,0.00003804
1995,22,USA,0.00001252
1995,22,SGP,0.00001245
1995,22,MAC,0.00001089
1995,22,Other,0.00010454
1995,23,JPN,0.00010846
1995,23,KOR,0.00010467
1995,23,HKG,0.00003234
1995,23,MYS,0.00002950
1995,23,THA,0.00001820
1995,23,Other,0.00012401
1995,24,HKG,0.00038404
1995,24,PHL,0.00025005
1995,24,SGP,0.00012432
1995,24,VNM,0.00006946
1995,24,MMR,0.00006577
1995,24,Other,0.00021092
1995,25,JPN,0.00040905
1995,25,USA,0.00018891
1995,25,KOR,0.00014623
1995,25,NLD,0.00009003
1995,25,HKG,0.00008907
1995,25,Other,0.00072934
1995,26,BEL,0.00005637
1995,26,KOR,0.00005473
1995,26,JPN,0.00004043
1995,26,AUT,0.00003560
1995,26,USA,0.00003074
1995,26,Other,0.00017006
1995,27,JPN,0.00199597
1995,27,KOR,0.00086909
