year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,GBR,0.00000000,0.00000150
1995,10,GRD,0.00000000,0.00000009
1995,12,ITA,0.00000030,0.00002223
1995,12,GBR,0.00000005,0.00000394
1995,12,CZE,0.00000004,0.00001500
1995,12,DEU,0.00000002,0.00000200
1995,14,USA,0.00000001,0.00000008
1995,15,DZA,0.00000253,0.00390000
1995,16,USA,0.00000001,0.00000100
1995,16,DMA,0.00000000,0.00000119
1995,17,GMB,0.00000015,0.00050000
1995,17,MEX,0.00000015,0.00003600
1995,18,BRA,0.00000004,0.00000525
1995,18,CAN,0.00000002,0.00000437
1995,19,BRA,0.00000000,0.00000137
1995,20,EST,0.00000001,0.00000769
1995,20,GBR,0.00000000,0.00000060
1995,20,VCT,0.00000000,0.00008400
1995,21,EST,0.00000003,0.00002142
1995,21,USA,0.00000000,0.00000113
1995,21,DEU,0.00000000,0.00000050
1995,22,GBR,0.00003933,0.00361880
1995,22,DEU,0.00000532,0.00066269
1995,22,IRL,0.00000340,0.00053437
1995,22,USA,0.00000257,0.00052640
1995,22,NLD,0.00000193,0.00035250
1995,22,Other,0.00000309,0.00073858
1995,23,USA,0.00000008,0.00400000
1995,24,TUR,0.00000036,0.00005520
1995,25,USA,0.00002921,2.37573633
1995,25,SUR,0.00000153,0.00000000
1995,25,ISL,0.00000090,0.01602360
1995,25,VEN,0.00000089,0.03486150
1995,25,COL,0.00000061,0.01880587
1995,25,Other,0.00000066,0.01648542
1995,26,USA,0.00000321,0.11535800
1995,27,USA,0.00001426,0.12057998
1995,27,CHN,0.00001164,0.08655594
1995,27,BRA,0.00001022,0.06003580
1995,27,GIN,0.00000873,0.08302481
1995,27,FRA,0.00000859,0.05904120
1995,27,Other,0.00001661,0.13635484
1995,28,USA,0.00000119,0.05453268
1995,29,USA,0.00005481,0.00093476
1995,29,BEL,0.00001087,0.00000289
1995,29,CAN,0.00000993,0.00001363
1995,29,FRA,0.00000648,0.00632002
1995,29,JPN,0.00000337,0.00000011
1995,29,Other,0.00000948,0.00031297
1995,30,USA,0.00003613,0.00155277
1995,30,FRA,0.00002256,0.00071314
1995,30,NLD,0.00000438,0.00014368
1995,30,MUS,0.00000176,0.00184487
1995,30,CAN,0.00000160,0.00007508
1995,30,Other,0.00000167,0.00010976
1995,31,CHN,0.00000001,0.00006300
1995,33,USA,0.00000084,0.00000606
1995,33,BMU,0.00000011,0.00000000
1995,33,CAN,0.00000010,0.00000378
1995,33,HND,0.00000009,0.00000339
1995,33,FRA,0.00000003,0.00000110
1995,33,Other,0.00000005,0.00000190
1995,34,GMB,0.00000001,0.00001294
1995,34,LCA,0.00000001,0.00000070
