year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00021446,0.01741031
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00011772,0.01931902
1995,Food Related,0.00011262,0.08910991
1995,"Beverages, spirits and vinegar",0.00008781,0.20044276
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008093,0.01134657
1995,Other,0.00056750,0.37275201
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00075372,7.61647489
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00046682,0.12176576
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00031300,0.05597203
1996,Food Related,0.00029841,0.38372196
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00023443,0.04835371
1996,Other,0.00187482,7.00391362
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00057731,0.07031943
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00056792,6.15351587
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00032351,0.03639580
1997,Food Related,0.00026323,0.30280772
1997,Iron or steel articles,0.00023955,0.28124866
1997,Other,0.00199242,7.91231714
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00075575,0.08293226
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00061019,7.09978192
1998,"Aircraft, spacecraft, and parts thereof",0.00040830,0.00075821
1998,Food Related,0.00038420,0.64238082
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00038245,0.04944038
1998,Other,0.00263686,8.56894847
1999,"Aircraft, spacecraft, and parts thereof",0.00042071,0.00026463
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00041945,0.07085864
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00033463,5.03087702
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00024693,0.04009209
1999,Footwear; gaiters and the like; parts of such articles,0.00020613,0.00208352
1999,Other,0.00179643,7.03959123
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00075686,0.12227861
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00044036,3.58712202
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00036135,0.05599788
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00029978,0.09764184
2000,Iron or steel articles,0.00026914,0.36321416
2000,Other,0.00268773,12.58997678
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00137245,0.20752467
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00077235,5.50445975
2001,Iron or steel articles,0.00057603,0.58617621
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00055933,0.08020381
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00049995,0.15555284
2001,Other,0.00275981,9.85967392
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00134692,0.19958105
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00073896,11.03055568
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00061515,0.09324135
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00051192,0.19812674
2002,Iron or steel articles,0.00046057,0.47544387
2002,Other,0.00356807,9.37976956
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00155877,0.23194685
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00091423,11.73346515
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00079810,0.10300418
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00070347,0.27537262
2003,Iron or steel articles,0.00055104,0.63433793
2003,Other,0.00461884,17.01588720
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00245310,0.33435740
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00163356,16.02836149
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00115373,0.41746046
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00113199,0.12621269
2004,Iron or steel articles,0.00091392,0.71199434
2004,Other,0.00648183,20.95036108
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00353708,0.44240489
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00200989,15.98680096
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00169238,0.57089945
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00161306,0.15964690
2005,Iron or steel articles,0.00152108,1.08263776
2005,Other,0.00790763,23.59500537
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00443254,0.50988807
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00294102,17.42014220
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00267906,0.82495795
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00209410,0.19216747
2006,Iron or steel articles,0.00174435,1.07627923
