imports_trln_USD,exports_trln_USD
0.00014535,0.00051378
0.00009033,0.00009382
0.00016751,0.00018215
0.00006191,0.00021512
0.00000352,0.00000038
0.00026174,0.00030200
0.00032583,0.00107442
0.00016874,0.00029821
0.00018678,0.00007840
0.00018467,0.00059135
0.00058089,0.00321980
0.00018091,0.00089251
0.00043956,0.00033573
0.00066296,0.00052205
0.00011121,0.00016984
0.00014037,0.00020651
0.00000831,0.00000766
0.00170144,0.00121021
0.00035055,0.00006584
0.00063119,0.00061260
0.00162862,0.00376175
0.00019720,0.00010104
0.00052082,0.00039410
0.00027795,0.00011416
0.00019443,0.00028172
0.00014249,0.00060517
0.00001531,0.00000580
0.00015418,0.00002221
0.00044460,0.00030673
0.00200889,0.00135347
0.00068369,0.00182489
0.00005242,0.00009279
0.00016548,0.00004060
0.00012506,0.00038088
0.00107810,0.00076544
0.00000572,0.00000292
0.00001011,0.00000147
0.00007054,0.00008577
0.00159604,0.00063933
0.00026995,0.00026991
0.00005294,0.00008246
0.00011373,0.00006913
0.00019847,0.00007997
0.00001067,0.00000598
0.00020369,0.00017107
0.00017382,0.00017533
0.00010444,0.00007644
0.00007637,0.00011838
0.00004515,0.00001937
0.00009208,0.00002907
0.00016113,0.00046422
0.00076904,0.00050160
0.00099042,0.00046927
0.00015494,0.00012376
0.00043599,0.00016025
0.00001860,0.00000438
0.00001384,0.00000403
0.00001158,0.00000366
0.00014869,0.00033219
0.00014823,0.00013559
0.00040981,0.00022070
0.00012725,0.00010551
0.00145798,0.00045328
0.00123004,0.00091734
0.00029970,0.00015025
0.00000943,0.00000138
0.00065720,0.00052983
0.00001403,0.00000445
0.00003923,0.00001338
0.00020233,0.00001028
0.00006618,0.00002643
0.00026030,0.00016160
0.00024784,0.00021152
0.00604518,0.00702381
0.00401703,0.00304011
0.00006635,0.00004136
0.00341969,0.00078351
0.00044854,0.00011647
0.00025270,0.00101484
0.00132103,0.00169339
0.00006548,0.00001559
0.00002714,0.00001115
0.00002641,0.00000704
0.00055730,0.00199368
0.00027068,0.00045335
0.00011486,0.00007151
0.00001846,0.00002951
0.00013360,0.00051028
0.00009828,0.00011604
0.00017802,0.00021753
0.00006190,0.00019860
0.00000342,0.00000030
0.00028297,0.00028874
0.00032809,0.00099146
0.00018930,0.00027591
0.00016616,0.00007790
0.00018625,0.00056918
0.00056883,0.00292366
0.00022407,0.00093380
0.00046921,0.00029294
0.00072653,0.00053659
0.00011178,0.00016030
0.00014418,0.00022090
0.00001080,0.00000670
0.00198069,0.00221894
0.00028267,0.00006893
0.00060770,0.00064654
0.00169643,0.00410627
0.00017157,0.00005736
0.00044721,0.00042380
0.00030896,0.00012890
0.00019370,0.00026735
0.00016936,0.00062801
0.00002062,0.00000656
0.00014017,0.00002780
0.00038086,0.00030138
0.00186070,0.00133513
0.00067179,0.00177375
0.00004814,0.00008946
0.00018996,0.00003611
0.00014663,0.00055727
0.00092648,0.00072304
0.00000594,0.00000337
0.00000911,0.00000200
0.00004246,0.00005010
0.00151682,0.00062002
0.00029929,0.00028173
0.00005977,0.00008092
0.00013007,0.00008602
0.00016869,0.00007957
0.00000662,0.00000304
0.00019610,0.00018215
0.00016016,0.00018125
0.00009678,0.00008409
0.00007040,0.00011993
0.00003969,0.00001795
0.00008574,0.00002665
0.00017285,0.00048129
0.00079980,0.00049612
0.00100207,0.00048026
0.00015215,0.00013702
0.00043483,0.00015484
0.00001907,0.00000545
0.00001014,0.00000275
0.00000988,0.00000266
0.00014985,0.00030699
0.00015855,0.00013345
0.00042495,0.00019414
0.00014709,0.00010215
0.00110727,0.00043949
0.00113884,0.00085478
0.00024093,0.00008221
0.00000931,0.00000259
0.00057188,0.00049690
0.00001439,0.00000409
0.00003135,0.00001675
0.00023705,0.00001155
0.00006425,0.00001973
0.00026453,0.00016139
0.00023068,0.00021029
0.00606908,0.00714398
0.00416759,0.00323918
0.00008524,0.00006503
0.00355237,0.00084696
0.00048847,0.00023416
0.00042802,0.00101248
0.00127007,0.00177620
0.00007273,0.00001722
0.00002992,0.00000991
0.00002368,0.00000644
0.00061429,0.00201451
0.00030568,0.00051124
0.00011632,0.00007167
0.00001664,0.00003007
0.00010991,0.00042026
0.00010736,0.00009293
0.00014370,0.00017726
0.00007404,0.00020602
0.00000420,0.00000041
0.00030059,0.00025009
0.00031235,0.00081650
0.00022260,0.00022792
0.00014861,0.00007001
0.00019380,0.00046490
0.00067873,0.00300275
0.00018074,0.00091855
0.00057974,0.00027282
0.00077970,0.00052329
0.00011483,0.00014519
0.00015180,0.00019553
0.00001482,0.00000600
0.00208497,0.00176306
0.00029509,0.00005809
0.00055535,0.00060540
0.00155008,0.00362809
0.00014348,0.00007501
0.00045636,0.00037291
0.00032713,0.00012773
0.00021773,0.00025448
0.00021447,0.00058466
0.00001503,0.00000548
0.00014402,0.00001187
0.00041061,0.00032170
0.00205933,0.00124514
0.00075620,0.00139843
0.00005855,0.00007811
0.00018029,0.00003613
0.00018096,0.00046922
0.00110862,0.00066403
0.00000602,0.00000267
0.00000948,0.00000097
0.00005146,0.00004416
0.00146295,0.00056700
0.00034395,0.00023357
0.00005133,0.00008176
0.00014320,0.00007798
0.00017804,0.00007082
0.00000737,0.00000111
0.00025949,0.00016730
0.00017177,0.00015598
0.00011286,0.00006977
0.00007395,0.00012993
0.00004963,0.00001722
0.00009073,0.00002325
0.00021234,0.00042708
0.00107792,0.00057682
