year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,DEU,0.00008143,0.19826813
1995,10,GBR,0.00001746,0.07830582
1995,10,SWE,0.00001227,0.05131510
1995,10,NLD,0.00000827,0.01700145
1995,10,FRA,0.00000478,0.01834497
1995,10,Other,0.00002114,0.06394693
1995,11,DEU,0.00004606,0.12081583
1995,11,GBR,0.00001372,0.01895277
1995,11,FRA,0.00001189,0.03070395
1995,11,NLD,0.00000777,0.01457199
1995,11,BEL,0.00000551,0.00878598
1995,11,Other,0.00000536,0.00906054
1995,12,DEU,0.00003413,0.08722978
1995,12,USA,0.00002977,0.07858994
1995,12,CAN,0.00001399,0.04900100
1995,12,NLD,0.00001348,0.01473116
1995,12,FRA,0.00001089,0.02261945
1995,12,Other,0.00006524,0.13697541
1995,13,ESP,0.00002226,0.00150347
1995,13,DEU,0.00000936,0.00130447
1995,13,USA,0.00000588,0.00086917
1995,13,FRA,0.00000582,0.00060476
1995,13,CHL,0.00000401,0.00033174
1995,13,Other,0.00001457,0.00288667
1995,14,POL,0.00000127,0.00387774
1995,14,DEU,0.00000035,0.00031171
1995,14,TUR,0.00000030,0.00057763
1995,14,NLD,0.00000026,0.00013690
1995,14,EST,0.00000024,0.00048974
1995,14,Other,0.00000110,0.00115269
1995,15,DEU,0.00013882,0.20283684
1995,15,MYS,0.00004753,0.06228314
1995,15,IDN,0.00001738,0.02214900
1995,15,NLD,0.00001195,0.01771100
1995,15,SWE,0.00000950,0.01252456
1995,15,Other,0.00003656,0.03890090
1995,16,GRL,0.00009270,0.01123910
1995,16,ISL,0.00007527,0.00883460
1995,16,DEU,0.00002835,0.00655437
1995,16,SWE,0.00002246,0.00453809
1995,16,GBR,0.00001805,0.00373969
1995,16,Other,0.00008899,0.01654395
1995,17,DEU,0.00003688,0.05888794
1995,17,NLD,0.00002423,0.03158782
1995,17,FRA,0.00001899,0.03996819
1995,17,SWE,0.00001719,0.00512566
1995,17,GBR,0.00001364,0.00963164
1995,17,Other,0.00005782,0.31353774
1995,18,DEU,0.00004016,0.00997539
1995,18,BEL,0.00003134,0.00624955
1995,18,SWE,0.00002834,0.00615225
1995,18,NLD,0.00002071,0.00666480
1995,18,GBR,0.00001418,0.00305684
1995,18,Other,0.00005205,0.01157449
1995,19,DEU,0.00005766,0.02325694
1995,19,GBR,0.00003483,0.01954578
1995,19,SWE,0.00002032,0.00765979
1995,19,ITA,0.00001900,0.01859649
1995,19,NLD,0.00001706,0.00603108
1995,19,Other,0.00003581,0.01845081
1995,20,DEU,0.00015326,0.06137768
1995,20,NLD,0.00013437,0.05670804
1995,20,IRL,0.00005548,0.01202535
1995,20,FRA,0.00004644,0.01760463
1995,20,GBR,0.00003907,0.01320732
1995,20,Other,0.00015227,0.10189777
1995,21,IRL,0.00004132,0.01808792
1995,21,DEU,0.00003721,0.01128717
1995,21,NLD,0.00002751,0.01230329
1995,21,FRA,0.00001970,0.00659473
1995,21,SWE,0.00001303,0.00271046
1995,21,Other,0.00004214,0.01149500
1995,22,FRA,0.00018319,0.06606227
1995,22,ESP,0.00005642,0.02438190
1995,22,ITA,0.00004200,0.02305770
1995,22,DEU,0.00003366,0.03509950
1995,22,GBR,0.00002579,0.01041967
1995,22,Other,0.00009851,0.05736873
1995,23,ARG,0.00014239,0.71421163
1995,23,BRA,0.00012999,0.68894366
1995,23,DEU,0.00009183,0.35042811
1995,23,USA,0.00006893,0.40968929
1995,23,NLD,0.00005096,0.16417082
1995,23,Other,0.00017887,0.59620220
1995,24,USA,0.00004589,0.00703053
1995,24,ZWE,0.00001228,0.00325567
1995,24,BRA,0.00001180,0.00298070
1995,24,NLD,0.00000557,0.00023312
1995,24,DEU,0.00000523,0.00030706
1995,24,Other,0.00003044,0.00429103
1995,25,DEU,0.00002957,0.33721053
1995,25,SWE,0.00002520,1.16954323
1995,25,NOR,0.00002157,1.27945922
1995,25,ESP,0.00001237,0.46807884
1995,25,GBR,0.00000977,0.23674916
1995,25,Other,0.00004188,0.57545054
