year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00000001,0.00000000
1995,10,DNK,0.00000001,0.00000005
1995,15,ZWE,0.00000005,0.00005945
1995,16,GBR,0.00002625,0.01012812
1995,16,DEU,0.00000691,0.00306931
1995,16,NLD,0.00000093,0.00026017
1995,16,POL,0.00000026,0.00011195
1995,16,GRC,0.00000024,0.00006512
1995,16,Other,0.00000024,0.00005674
1995,21,SGP,0.00000000,0.00000016
1995,22,GBR,0.00000000,0.00000250
1995,22,PAK,0.00000000,0.00000506
1995,22,SGP,0.00000000,0.00000181
1995,23,LKA,0.00000131,0.00270369
1995,23,DNK,0.00000009,0.00075969
1995,24,NZL,0.00000001,0.00001920
1995,28,HRV,0.00000000,0.00002500
1995,29,DNK,0.00000004,0.00001976
1995,30,LKA,0.00000984,0.00000238
1995,30,JPN,0.00000336,0.00233953
1995,30,HKG,0.00000263,0.00033879
1995,30,SGP,0.00000247,0.00028144
1995,30,S19,0.00000221,0.00044700
1995,30,Other,0.00000144,0.00168146
1995,33,SGP,0.00000018,0.00000000
1995,33,SAU,0.00000000,0.00000000
1995,34,CMR,0.00000000,0.00000169
1995,39,MYS,0.00000002,0.00000150
1995,39,USA,0.00000001,0.00000000
1995,39,BGD,0.00000001,0.00000082
1995,39,DEU,0.00000000,0.00000010
1995,40,CHN,0.00000004,0.00005760
1995,40,DNK,0.00000003,0.00000233
1995,40,ITA,0.00000002,0.00001681
1995,40,DZA,0.00000002,0.00001270
1995,40,TZA,0.00000002,0.00000500
1995,41,PRT,0.00000002,0.00000073
1995,42,SGP,0.00000002,0.00000002
1995,44,ZA1,0.00000003,0.00005040
1995,44,DNK,0.00000002,0.00001250
1995,48,BGD,0.00000000,0.00002097
1995,49,NLD,0.00000000,0.00000030
1995,49,KOR,0.00000000,0.00000011
1995,50,SGP,0.00000012,0.00000200
1995,50,IND,0.00000000,0.00002086
1995,50,JPN,0.00000000,0.00000010
1995,51,ARE,0.00000021,0.00000016
1995,51,LKA,0.00000001,0.00000001
1995,51,SAU,0.00000001,0.00000001
1995,52,BGD,0.00000008,0.00000000
1995,54,BGD,0.00000001,0.00000030
1995,55,ESP,0.00000003,0.00000694
1995,57,FRA,0.00000001,0.00000050
1995,61,DEU,0.00000436,0.00030099
1995,61,ITA,0.00000274,0.00047475
1995,61,FRA,0.00000141,0.00019963
1995,61,NLD,0.00000079,0.00005619
1995,61,USA,0.00000074,0.00005484
1995,61,Other,0.00000129,0.00009372
1995,62,USA,0.00001758,0.00144879
1995,62,NLD,0.00000004,0.00000321
1995,62,DEU,0.00000002,0.00000163
1995,62,CAN,0.00000002,0.00000163
1995,62,AUT,0.00000001,0.00000048
1995,62,Other,0.00000002,0.00000071
1995,65,DNK,0.00000000,0.00000021
1995,69,DEU,0.00000001,0.00000256
1995,69,AUT,0.00000000,0.00000010
1995,70,DEU,0.00000000,0.00000169
1995,71,SGP,0.00000028,0.00000000
1995,71,DEU,0.00000001,0.00000003
1995,71,GBR,0.00000000,0.00000000
1995,72,IND,0.00000023,0.00188394
1995,73,SGP,0.00000000,0.00000541
1995,76,MYS,0.00000004,0.00000700
1995,76,IND,0.00000000,0.00000380
1995,80,SAU,0.00000002,0.00000900
1995,80,SGP,0.00000001,0.00001948
1995,81,DEU,0.00000002,0.00000431
1995,84,DNK,0.00000009,0.00000026
1995,84,SGP,0.00000008,0.00000089
1995,84,ZWE,0.00000002,0.00000000
1995,84,DZA,0.00000001,0.00000612
1995,84,GBR,0.00000000,0.00000002
1995,84,Other,0.00000001,0.00000112
1995,85,GBR,0.00000008,0.00000014
1995,85,DNK,0.00000002,0.00000040
1995,85,DEU,0.00000001,0.00000014
1995,85,ZWE,0.00000001,0.00000000
1995,85,SAU,0.00000001,0.00000256
1995,85,Other,0.00000003,0.00000042
1995,87,UGA,0.00000004,0.00023636
1995,87,SGP,0.00000001,0.00000000
1995,88,SGP,0.00000001,0.00000000
1995,88,MYS,0.00000001,0.00000000
1995,90,SGP,0.00000008,0.00000400
1995,90,AUT,0.00000004,0.00000030
1995,90,GBR,0.00000002,0.00000009
1995,90,DEU,0.00000000,0.00000000
1995,91,SGP,0.00000004,0.00000000
1995,91,CHL,0.00000002,0.00000000
1995,94,ESP,0.00000000,0.00000106
1995,95,DEU,0.00000011,0.00001158
1995,95,SGP,0.00000006,0.00000000
1995,95,DNK,0.00000001,0.00000337
1995,95,NLD,0.00000001,0.00000008
1995,96,BGD,0.00000003,0.00000696
1995,97,AUT,0.00000000,0.00000000
1995,97,SGP,0.00000000,0.00000000
1996,12,ESP,0.00000001,0.00001075
1996,15,SGP,0.00000004,0.00000688
1996,16,GBR,0.00001062,0.00481732
1996,16,DEU,0.00000459,0.00167783
1996,16,NLD,0.00000052,0.00018360
1996,16,IRL,0.00000030,0.00010289
1996,16,AUT,0.00000026,0.00007550
1996,16,Other,0.00000042,0.00012625
1996,20,USA,0.00000006,0.00003799
1996,20,MKD,0.00000003,0.00001766
1996,23,LKA,0.00000130,0.00255000
1996,26,ESP,0.00000010,0.00015232
1996,27,MDA,0.00000012,0.00052675
1996,30,JPN,0.00001279,0.00491318
1996,30,SGP,0.00001090,0.00145452
1996,30,LKA,0.00000874,0.00677910
1996,30,THA,0.00000526,0.00768224
1996,30,S19,0.00000195,0.00043959
1996,30,Other,0.00000332,0.00124215
1996,31,TZA,0.00000015,0.00110000
1996,32,BGD,0.00000001,0.00000270
1996,33,SGP,0.00000013,0.00000000
1996,33,SAU,0.00000001,0.00000027
1996,39,USA,0.00000007,0.00000000
1996,39,MYS,0.00000001,0.00002768
1996,39,SGP,0.00000000,0.00000000
1996,40,DNK,0.00000001,0.00000026
1996,40,BGD,0.00000001,0.00000040
1996,40,FIN,0.00000000,0.00000001
1996,41,CHL,0.00000002,0.00000055
1996,42,SGP,0.00000001,0.00000000
1996,44,DNK,0.00000003,0.00002400
1996,48,GBR,0.00000000,0.00000027
1996,48,MDA,0.00000000,0.00000737
1996,49,DEU,0.00000000,0.00000041
1996,50,DEU,0.00000003,0.00001770
1996,50,IND,0.00000002,0.00002557
1996,50,SGP,0.00000001,0.00000350
1996,51,ARE,0.00000002,0.00000001
1996,52,FRA,0.00000005,0.00000987
1996,52,CHN,0.00000000,0.00000025
1996,55,MDA,0.00000000,0.00000113
1996,57,DEU,0.00000000,0.00000010
1996,59,IRL,0.00000000,0.00000025
1996,61,ITA,0.00000634,0.00098710
1996,61,USA,0.00000425,0.00027626
1996,61,DEU,0.00000354,0.00022381
1996,61,GBR,0.00000042,0.00002952
1996,61,NLD,0.00000022,0.00001370
1996,61,Other,0.00000089,0.00008202
1996,62,USA,0.00000834,0.00048684
1996,62,LKA,0.00000076,0.00009115
1996,62,GBR,0.00000006,0.00002182
1996,62,AUS,0.00000004,0.00000970
1996,62,DEU,0.00000003,0.00000033
1996,62,Other,0.00000005,0.00000331
1996,63,ALB,0.00000000,0.00000231
1996,63,PRT,0.00000000,0.00000012
1996,65,DEU,0.00000000,0.00000050
1996,69,USA,0.00000001,0.00000259
1996,70,SGP,0.00000002,0.00000000
1996,70,DEU,0.00000000,0.00000010
1996,71,HKG,0.00000003,0.00000000
1996,71,GBR,0.00000000,0.00000015
1996,72,IND,0.00000015,0.00126124
1996,72,MYS,0.00000000,0.00003246
1996,73,SGP,0.00000000,0.00000328
1996,76,SGP,0.00000001,0.00000455
1996,80,DNK,0.00000002,0.00001225
1996,80,MYS,0.00000001,0.00002150
1996,80,ALB,0.00000001,0.00001775
1996,80,DEU,0.00000000,0.00000070
1996,81,DEU,0.00000005,0.00001331
1996,82,SGP,0.00000000,0.00000000
1996,83,SGP,0.00000000,0.00000004
1996,84,SGP,0.00000005,0.00000094
1996,84,ITA,0.00000002,0.00000043
1996,84,NLD,0.00000001,0.00000006
1996,84,GBR,0.00000001,0.00000134
1996,84,FRA,0.00000000,0.00000011
1996,84,Other,0.00000001,0.00000076
1996,85,MYS,0.00000009,0.00000000
1996,85,CHL,0.00000007,0.00000475
1996,85,CHE,0.00000006,0.00000022
1996,85,ZA1,0.00000005,0.00001060
1996,85,DNK,0.00000004,0.00000159
1996,85,Other,0.00000010,0.00000168
1996,87,SAU,0.00000003,0.00000156
1996,87,ITA,0.00000002,0.00000169
1996,87,CHL,0.00000002,0.00000375
1996,87,DNK,0.00000001,0.00000075
1996,87,CHE,0.00000000,0.00000106
1996,87,Other,0.00000001,0.00000011
1996,90,GBR,0.00000015,0.00000010
1996,90,SGP,0.00000009,0.00000032
1996,90,NGA,0.00000001,0.00000179
1996,90,DNK,0.00000000,0.00000057
1996,90,DEU,0.00000000,0.00000040
1996,91,NGA,0.00000001,0.00000375
1996,91,SGP,0.00000001,0.00000000
1996,94,DNK,0.00000004,0.00000223
1996,94,IRL,0.00000000,0.00000012
1996,95,ITA,0.00000001,0.00000075
1996,95,CHE,0.00000001,0.00000032
1996,95,USA,0.00000000,0.00000002
1996,95,DEU,0.00000000,0.00000013
1996,96,GRC,0.00000001,0.00000097
1996,97,ARG,0.00000001,0.00000000
1996,97,CHN,0.00000000,0.00000000
1996,97,DEU,0.00000000,0.00000000
1997,12,ITA,0.00000004,0.00001992
1997,15,TZA,0.00000021,0.00035000
1997,15,LBN,0.00000001,0.00001406
1997,15,JPN,0.00000001,0.00000337
1997,15,SGP,0.00000001,0.00000206
1997,16,GBR,0.00001387,0.00558398
1997,16,DEU,0.00000206,0.00071648
1997,16,NLD,0.00000037,0.00012000
1997,16,IRL,0.00000031,0.00008572
1997,16,POL,0.00000016,0.00007436
1997,16,Other,0.00000013,0.00007034
1997,17,GEO,0.00000003,0.00006640
1997,21,TGO,0.00000000,0.00000681
1997,21,LBN,0.00000000,0.00000030
1997,23,LKA,0.00000144,0.00244000
1997,26,IDN,0.00000003,0.00004127
1997,29,DNK,0.00000013,0.00000180
