year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,ETH,0.00001135,0.03175518
1995,10,IDN,0.00000855,0.03031806
1995,10,USA,0.00000593,0.00003778
1995,10,TZA,0.00000428,0.04827983
1995,10,GBR,0.00000248,0.00010307
1995,10,Other,0.00001132,0.03176751
1995,11,HKG,0.00003340,0.15900845
1995,11,SGP,0.00001518,0.07544021
1995,11,CHN,0.00000755,0.01602707
1995,11,VNM,0.00000652,0.02667131
1995,11,THA,0.00000569,0.02557272
1995,11,Other,0.00001487,0.04298554
1995,12,USA,0.00002709,0.00089886
1995,12,S19,0.00001666,0.00053952
1995,12,NLD,0.00001486,0.00007811
1995,12,KOR,0.00001453,0.00110334
1995,12,HKG,0.00000936,0.00055372
1995,12,Other,0.00006688,0.00381402
1995,13,KOR,0.00000990,0.00045207
1995,13,USA,0.00000905,0.00015176
1995,13,SGP,0.00000247,0.00012039
1995,13,CHN,0.00000224,0.00164761
1995,13,S19,0.00000186,0.00016260
1995,13,Other,0.00001333,0.00117547
1995,14,ITA,0.00000099,0.00004663
1995,14,CHN,0.00000048,0.00012244
1995,14,DEU,0.00000043,0.00060507
1995,14,KOR,0.00000015,0.00012142
1995,14,USA,0.00000013,0.00001613
1995,14,Other,0.00000097,0.00033320
1995,15,USA,0.00002113,0.00588928
1995,15,KOR,0.00002107,0.01332731
1995,15,S19,0.00001245,0.01560158
1995,15,SGP,0.00000657,0.00275331
1995,15,CHN,0.00000456,0.00373700
1995,15,Other,0.00002678,0.01771835
1995,16,HKG,0.00004766,0.00595887
1995,16,S19,0.00004496,0.00394510
1995,16,USA,0.00002790,0.00306447
1995,16,SGP,0.00000708,0.00121854
1995,16,CHN,0.00000630,0.00147520
1995,16,Other,0.00005466,0.01382179
1995,17,HKG,0.00002496,0.00434838
1995,17,S19,0.00001163,0.00157882
1995,17,USA,0.00000690,0.00084803
1995,17,SGP,0.00000670,0.00135106
1995,17,KOR,0.00000530,0.00147312
1995,17,Other,0.00001444,0.01909996
1995,18,SGP,0.00000609,0.00219492
1995,18,S19,0.00000307,0.00031368
1995,18,NZL,0.00000286,0.00086545
1995,18,KOR,0.00000210,0.00066083
1995,18,HKG,0.00000175,0.00035003
1995,18,Other,0.00000331,0.00095697
1995,19,USA,0.00003979,0.00734493
1995,19,HKG,0.00002874,0.01134966
1995,19,S19,0.00002773,0.00412573
1995,19,THA,0.00001991,0.00458479
1995,19,SGP,0.00001174,0.00169293
1995,19,Other,0.00004894,0.01170391
1995,20,USA,0.00003444,0.00745329
1995,20,HKG,0.00001921,0.00633725
1995,20,S19,0.00000653,0.00086951
1995,20,SGP,0.00000342,0.00036782
1995,20,KOR,0.00000295,0.00066955
1995,20,Other,0.00001698,0.00833254
1995,21,S19,0.00006014,0.00981245
1995,21,USA,0.00005254,0.01271027
1995,21,HKG,0.00004763,0.00598227
1995,21,CHN,0.00003652,0.01183146
1995,21,SGP,0.00002569,0.00258207
1995,21,Other,0.00009037,0.01781628
1995,22,S19,0.00005135,0.02076217
1995,22,USA,0.00003438,0.01798591
1995,22,HKG,0.00001193,0.00477071
1995,22,SGP,0.00000629,0.00174433
1995,22,GBR,0.00000439,0.00101280
1995,22,Other,0.00003197,0.01375850
1995,23,CHN,0.00001864,0.01778722
1995,23,S19,0.00001562,0.01404017
1995,23,KOR,0.00001560,0.02339122
1995,23,THA,0.00001314,0.01398383
1995,23,USA,0.00001172,0.00099161
1995,23,Other,0.00003871,0.05245401
1995,24,KOR,0.00013284,0.00751916
1995,24,S19,0.00007987,0.00246356
1995,24,HKG,0.00006691,0.00340637
1995,24,AUS,0.00001859,0.00061243
1995,24,SGP,0.00001774,0.00088447
1995,24,Other,0.00006398,0.00511079
1995,25,S19,0.00019691,5.04384497
1995,25,KOR,0.00014356,2.22044579
1995,25,SGP,0.00014130,2.75164218
1995,25,HKG,0.00010566,3.44244030
1995,25,MYS,0.00006578,1.21216695
1995,25,Other,0.00021128,3.72397146
1995,26,FRA,0.00001026,0.00133919
1995,26,DEU,0.00000765,0.00013725
1995,26,SGP,0.00000730,0.47347806
1995,26,KOR,0.00000627,0.00860679
1995,26,CHN,0.00000514,0.04190136
1995,26,Other,0.00002519,1.10058044
1995,27,KOR,0.00060587,3.71448132
1995,27,S19,0.00034465,1.95788708
1995,27,USA,0.00024564,1.92633155
1995,27,CHN,0.00023483,1.32740784
1995,27,HKG,0.00017624,1.15298669
1995,27,Other,0.00049351,2.80223978
1995,28,USA,0.00036246,0.15502545
1995,28,KOR,0.00032563,0.60001585
1995,28,S19,0.00020067,0.44331519
1995,28,MYS,0.00016569,0.16397213
1995,28,SGP,0.00010191,0.04152697
1995,28,Other,0.00073478,1.15962822
1995,29,USA,0.00208722,0.32709481
1995,29,KOR,0.00176468,1.51666954
1995,29,S19,0.00169228,1.68560882
1995,29,CHN,0.00088013,0.76119322
1995,29,THA,0.00073647,0.59001085
1995,29,Other,0.00538453,2.08032019
1995,30,USA,0.00035637,0.02262298
1995,30,HKG,0.00018422,0.01198334
1995,30,CHN,0.00015586,0.04018023
1995,30,S19,0.00009039,0.00722670
1995,30,THA,0.00008616,0.05833182
1995,30,Other,0.00077174,0.08379919
1995,31,MYS,0.00002510,0.24101077
1995,31,PHL,0.00002443,0.25544556
1995,31,THA,0.00002333,0.22041322
1995,31,USA,0.00001256,0.01038993
1995,31,LKA,0.00000839,0.06430000
1995,31,Other,0.00005850,0.22066419
1995,32,USA,0.00041439,0.02906461
1995,32,KOR,0.00026775,0.03294875
1995,32,S19,0.00025117,0.03124561
1995,32,HKG,0.00015230,0.02196638
1995,32,THA,0.00014719,0.02134330
1995,32,Other,0.00102502,0.11761828
1995,33,S19,0.00014029,0.00572276
1995,33,KOR,0.00008912,0.00348089
1995,33,HKG,0.00007210,0.00361570
1995,33,USA,0.00005387,0.00168238
1995,33,SGP,0.00003916,0.00141456
1995,33,Other,0.00016538,0.00763569
1995,34,KOR,0.00014118,0.03810479
1995,34,S19,0.00011295,0.03526630
1995,34,THA,0.00007109,0.01880281
1995,34,USA,0.00006069,0.01746826
1995,34,CHN,0.00005895,0.03035404
1995,34,Other,0.00025120,0.07939110
1995,35,USA,0.00008829,0.00685891
1995,35,KOR,0.00005350,0.00796143
1995,35,CHN,0.00003497,0.00912748
1995,35,S19,0.00003394,0.00429319
1995,35,HKG,0.00003238,0.00472908
1995,35,Other,0.00018641,0.01735772
1995,36,DEU,0.00000384,0.00035738
1995,36,USA,0.00000275,0.00019143
1995,36,HKG,0.00000094,0.00006954
1995,36,IDN,0.00000075,0.00010081
1995,36,BEL,0.00000069,0.00006652
1995,36,Other,0.00000601,0.00076758
1995,37,USA,0.00124801,0.04866821
1995,37,KOR,0.00037995,0.02180031
1995,37,DEU,0.00037118,0.01209074
1995,37,HKG,0.00035201,0.01782053
1995,37,SGP,0.00022578,0.00640388
1995,37,Other,0.00216989,0.12259191
1995,38,USA,0.00073683,0.03261903
1995,38,KOR,0.00056381,0.11264490
1995,38,S19,0.00051156,0.07896540
1995,38,SGP,0.00022921,0.02049173
1995,38,CHN,0.00018836,0.05532206
1995,38,Other,0.00128014,0.28770015
1995,39,CHN,0.00160966,0.90854080
1995,39,USA,0.00155682,0.21597005
1995,39,HKG,0.00147182,1.00487315
1995,39,KOR,0.00103765,0.22391217
1995,39,S19,0.00099652,0.41299619
1995,39,Other,0.00472191,1.43481844
1995,40,USA,0.00155446,0.32593616
1995,40,DEU,0.00043531,0.06944449
1995,40,S19,0.00031280,0.07334504
1995,40,AUS,0.00027773,0.07213370
1995,40,THA,0.00024448,0.05217040
1995,40,Other,0.00344140,0.98389953
1995,41,HKG,0.00011139,0.01110203
1995,41,CHN,0.00007302,0.01769512
1995,41,S19,0.00005377,0.03986551
1995,41,KOR,0.00004754,0.01082044
1995,41,THA,0.00002442,0.00771363
1995,41,Other,0.00003465,0.00571514
1995,42,HKG,0.00002071,0.00095530
1995,42,USA,0.00001275,0.00058979
1995,42,S19,0.00000599,0.00010103
1995,42,CHN,0.00000576,0.00143224
1995,42,SGP,0.00000490,0.00024910
1995,42,Other,0.00003371,0.00245088
1995,43,CHN,0.00000345,0.00031284
1995,43,HKG,0.00000330,0.00002057
1995,43,KOR,0.00000166,0.00001615
1995,43,GRC,0.00000070,0.00004905
1995,43,MEX,0.00000022,0.00000594
1995,43,Other,0.00000060,0.00002562
1995,44,KOR,0.00002803,0.01195148
1995,44,S19,0.00002191,0.00893080
1995,44,IDN,0.00001319,0.00296535
1995,44,CHN,0.00001127,0.01260656
1995,44,USA,0.00000854,0.01042716
1995,44,Other,0.00004789,0.02050284
1995,45,SAU,0.00000070,0.00050373
1995,45,USA,0.00000043,0.00000106
1995,45,THA,0.00000038,0.00002909
1995,45,DEU,0.00000037,0.00001614
1995,45,CHN,0.00000034,0.00002413
1995,45,Other,0.00000191,0.00034080
1995,46,USA,0.00000146,0.00022469
1995,46,CHN,0.00000045,0.00007024
1995,46,HKG,0.00000034,0.00005523
1995,46,ITA,0.00000025,0.00003352
1995,46,SGP,0.00000015,0.00000291
1995,46,Other,0.00000079,0.00007021
1995,47,THA,0.00003181,0.03326693
1995,47,S19,0.00001169,0.01978700
1995,47,KOR,0.00001141,0.02496993
1995,47,IDN,0.00001078,0.00904289
1995,47,CHN,0.00001067,0.02297094
1995,47,Other,0.00000303,0.00364836
1995,48,HKG,0.00048867,0.34972196
1995,48,USA,0.00032123,0.06552564
1995,48,S19,0.00031630,0.13587308
1995,48,CHN,0.00025799,0.20524131
1995,48,MYS,0.00021131,0.13897533
1995,48,Other,0.00105005,0.44333322
1995,49,USA,0.00016293,0.01220832
1995,49,CHN,0.00004975,0.00814672
1995,49,KOR,0.00004051,0.00216651
1995,49,HKG,0.00003936,0.00420366
1995,49,S19,0.00003555,0.00259842
1995,49,Other,0.00024851,0.01831350
1995,50,CHN,0.00004634,0.00266994
1995,50,HKG,0.00001313,0.00158866
1995,50,VNM,0.00000915,0.00003375
1995,50,KOR,0.00000749,0.00588896
1995,50,USA,0.00000712,0.00019762
1995,50,Other,0.00002165,0.00150647
1995,51,CHN,0.00024605,0.00842845
1995,51,HKG,0.00005601,0.00402144
1995,51,PRK,0.00002533,0.00063915
1995,51,KOR,0.00002149,0.00232820
1995,51,PHL,0.00001254,0.00027216
1995,51,Other,0.00004714,0.00493502
1995,52,CHN,0.00030584,0.02069826
1995,52,HKG,0.00018316,0.01222343
1995,52,USA,0.00009628,0.00491288
1995,52,MYS,0.00005568,0.00210883
1995,52,KOR,0.00004484,0.00297378
1995,52,Other,0.00028580,0.02677217
1995,53,CHN,0.00001414,0.00088118
1995,53,HKG,0.00000287,0.00016995
1995,53,PRK,0.00000192,0.00008321
1995,53,KOR,0.00000092,0.00003100
1995,53,AUS,0.00000090,0.00002991
1995,53,Other,0.00000706,0.00061755
1995,54,CHN,0.00065330,0.03535797
1995,54,HKG,0.00039931,0.02604194
1995,54,KOR,0.00028529,0.02760623
1995,54,S19,0.00023976,0.02535669
1995,54,USA,0.00021223,0.01923493
1995,54,Other,0.00120955,0.10618715
1995,55,CHN,0.00066281,0.17235146
1995,55,HKG,0.00019310,0.03291140
1995,55,KOR,0.00018233,0.04393030
1995,55,S19,0.00011374,0.03571751
1995,55,IDN,0.00010471,0.03893967
1995,55,Other,0.00089570,0.19106291
1995,56,CHN,0.00010243,0.00727141
1995,56,USA,0.00009961,0.00501722
1995,56,KOR,0.00008165,0.00619703
1995,56,HKG,0.00006460,0.00542037
1995,56,DEU,0.00006457,0.00284715
1995,56,Other,0.00032790,0.02219491
1995,57,KOR,0.00000343,0.00078541
1995,57,HKG,0.00000315,0.00053910
1995,57,USA,0.00000292,0.00013702
1995,57,S19,0.00000271,0.00057467
1995,57,CHN,0.00000164,0.00035551
1995,57,Other,0.00000790,0.00136546
1995,58,CHN,0.00013601,0.00452037
1995,58,HKG,0.00006502,0.00239763
1995,58,USA,0.00002564,0.00079902
1995,58,KOR,0.00002315,0.00055214
1995,58,THA,0.00001524,0.00050029
1995,58,Other,0.00011262,0.00470188
1995,59,CHN,0.00006114,0.00509053
1995,59,HKG,0.00006054,0.00411775
1995,59,USA,0.00005859,0.00154335
1995,59,KOR,0.00004009,0.00141655
1995,59,THA,0.00003327,0.00237411
1995,59,Other,0.00022378,0.01711434
1995,60,CHN,0.00013412,0.01004079
1995,60,HKG,0.00011903,0.00784614
1995,60,THA,0.00002815,0.00099747
1995,60,S19,0.00002279,0.00230806
1995,60,KOR,0.00001989,0.00057112
1995,60,Other,0.00009993,0.00631023
1995,61,HKG,0.00003606,0.00071804
1995,61,S19,0.00003238,0.00046113
1995,61,KOR,0.00002036,0.00028871
1995,61,USA,0.00001508,0.00028345
1995,61,CHN,0.00001161,0.00110455
1995,61,Other,0.00003223,0.00125281
1995,62,CHN,0.00025497,0.00694884
1995,62,USA,0.00005398,0.00074512
1995,62,S19,0.00005041,0.00034082
1995,62,DEU,0.00004272,0.00133289
1995,62,HKG,0.00003000,0.00040703
1995,62,Other,0.00011948,0.00290098
1995,63,SGP,0.00002621,0.01807112
1995,63,HKG,0.00002289,0.01393450
1995,63,MYS,0.00001634,0.00800147
1995,63,S19,0.00001520,0.00131880
1995,63,USA,0.00001438,0.00077286
1995,63,Other,0.00005232,0.02522122
1995,64,HKG,0.00004688,0.00055084
1995,64,S19,0.00001558,0.00028991
1995,64,KOR,0.00001478,0.00064895
1995,64,CHN,0.00001310,0.00059979
1995,64,SGP,0.00000706,0.00010807
1995,64,Other,0.00002560,0.00136475
1995,65,USA,0.00002178,0.00026115
1995,65,DEU,0.00001544,0.00023324
1995,65,GBR,0.00001214,0.00013532
1995,65,FRA,0.00000739,0.00006458
1995,65,CHE,0.00000305,0.00003140
1995,65,Other,0.00002652,0.00038894
1995,66,HKG,0.00000324,0.00027154
1995,66,CHN,0.00000158,0.00099803
1995,66,S19,0.00000066,0.00003658
1995,66,SAU,0.00000060,0.00028457
1995,66,TUR,0.00000042,0.00049373
1995,66,Other,0.00000090,0.00029690
1995,67,CHN,0.00000743,0.00083000
1995,67,TGO,0.00000294,0.00043094
1995,67,HKG,0.00000210,0.00010703
1995,67,THA,0.00000152,0.00002517
1995,67,AUS,0.00000047,0.00000015
1995,67,Other,0.00000261,0.00018823
1995,68,USA,0.00014774,0.00865450
1995,68,S19,0.00010299,0.02626231
1995,68,KOR,0.00009079,0.01221767
1995,68,THA,0.00005492,0.00622532
1995,68,SGP,0.00004273,0.00813116
1995,68,Other,0.00032869,0.06468082
1995,69,USA,0.00035682,0.05655614
1995,69,S19,0.00011222,0.05304401
1995,69,HKG,0.00007940,0.03526679
1995,69,KOR,0.00007185,0.01131346
1995,69,AUS,0.00004892,0.00974047
1995,69,Other,0.00049814,0.09052695
1995,70,USA,0.00043490,0.07169022
1995,70,KOR,0.00037565,0.14610052
1995,70,S19,0.00031597,0.08108386
1995,70,SGP,0.00018893,0.06971112
1995,70,MYS,0.00017367,0.07836746
1995,70,Other,0.00094150,0.27529432
1995,71,HKG,0.00031122,0.00059715
1995,71,SGP,0.00022110,0.00024457
1995,71,USA,0.00020416,0.00164158
1995,71,S19,0.00012477,0.00010791
1995,71,MYS,0.00009505,0.00004965
1995,71,Other,0.00050774,0.00556002
1995,72,CHN,0.00260649,4.01373884
1995,72,KOR,0.00208554,3.21957499
1995,72,S19,0.00181919,2.44772071
1995,72,THA,0.00177032,2.50077831
1995,72,USA,0.00135452,1.97748358
1995,72,Other,0.00621798,7.32091579
1995,73,USA,0.00156325,0.64383246
1995,73,THA,0.00073743,0.17786560
1995,73,CHN,0.00066308,0.51406657
1995,73,KOR,0.00054244,0.25283898
1995,73,SGP,0.00043018,0.24453084
1995,73,Other,0.00342439,1.88293316
1995,74,S19,0.00055226,0.12978734
1995,74,KOR,0.00036547,0.06559250
1995,74,CHN,0.00035059,0.20282473
1995,74,SGP,0.00029054,0.04155074
1995,74,HKG,0.00028941,0.08294849
1995,74,Other,0.00087875,0.16385465
1995,75,KOR,0.00007881,0.01152774
1995,75,CAN,0.00003481,0.00080406
1995,75,S19,0.00002791,0.00265976
1995,75,HKG,0.00001805,0.00041717
1995,75,CHN,0.00001639,0.00058734
1995,75,Other,0.00007309,0.00412729
1995,76,S19,0.00025211,0.04562879
1995,76,USA,0.00020674,0.02014030
1995,76,MYS,0.00018543,0.03886309
1995,76,HKG,0.00017971,0.03805071
1995,76,CHN,0.00017553,0.05476242
1995,76,Other,0.00061397,0.11384688
1995,78,MYS,0.00001442,0.00126156
1995,78,SGP,0.00000922,0.00018748
1995,78,THA,0.00000350,0.00152089
1995,78,S19,0.00000212,0.00080358
1995,78,IDN,0.00000201,0.00287119
1995,78,Other,0.00000767,0.00371869
1995,79,S19,0.00001719,0.01500946
1995,79,PHL,0.00001719,0.01556531
1995,79,CHN,0.00000999,0.00618746
1995,79,MYS,0.00000522,0.00137092
1995,79,BHR,0.00000469,0.00000020
1995,79,Other,0.00002298,0.01326102
1995,80,HKG,0.00002386,0.00553501
1995,80,MYS,0.00002060,0.00056815
1995,80,SGP,0.00000947,0.00126744
1995,80,CAN,0.00000641,0.00519629
