year,product_chapter,exporter,value_trln_USD
1995,10,USA,0.00354415
1995,10,CAN,0.00046975
1995,10,AUS,0.00036769
1995,10,DEU,0.00004108
1995,10,CHN,0.00003812
1995,10,Other,0.00015822
1995,11,CAN,0.00008431
1995,11,AUS,0.00006068
1995,11,DEU,0.00005350
1995,11,GBR,0.00005136
1995,11,USA,0.00005080
1995,11,Other,0.00014953
1995,12,USA,0.00168596
1995,12,CAN,0.00068728
1995,12,CHN,0.00030219
1995,12,KOR,0.00014314
1995,12,AUS,0.00009361
1995,12,Other,0.00047539
1995,13,USA,0.00006417
1995,13,KOR,0.00005428
1995,13,DNK,0.00004241
1995,13,FRA,0.00001500
1995,13,CHN,0.00001295
1995,13,Other,0.00011351
1995,14,CHN,0.00002683
1995,14,NZL,0.00000890
1995,14,USA,0.00000836
1995,14,SYR,0.00000532
1995,14,S19,0.00000515
1995,14,Other,0.00002662
1995,15,MYS,0.00036039
1995,15,USA,0.00016461
1995,15,IDN,0.00006010
1995,15,NZL,0.00003261
1995,15,PHL,0.00003211
1995,15,Other,0.00028501
1995,16,CHN,0.00111323
1995,16,THA,0.00048390
1995,16,KOR,0.00027267
1995,16,S19,0.00023209
1995,16,USA,0.00019331
1995,16,Other,0.00062927
1995,17,AUS,0.00024507
1995,17,THA,0.00021961
1995,17,ZA1,0.00006352
1995,17,CUB,0.00005790
1995,17,USA,0.00004792
1995,17,Other,0.00017771
1995,18,SGP,0.00006074
1995,18,USA,0.00005106
1995,18,GHA,0.00004776
1995,18,NLD,0.00004740
1995,18,AUS,0.00003599
1995,18,Other,0.00020625
1995,19,USA,0.00009766
1995,19,THA,0.00008642
1995,19,SGP,0.00008406
1995,19,AUS,0.00007363
1995,19,KOR,0.00007269
1995,19,Other,0.00028464
1995,20,USA,0.00379985
1995,20,S19,0.00177255
1995,20,AUS,0.00140385
1995,20,CHN,0.00112265
1995,20,DNK,0.00084227
1995,20,Other,0.00208779
1995,21,USA,0.00025118
1995,21,NZL,0.00006686
1995,21,BRA,0.00006338
1995,21,KOR,0.00005741
1995,21,THA,0.00004524
1995,21,Other,0.00037355
1995,22,FRA,0.00090455
1995,22,USA,0.00052569
1995,22,GBR,0.00033128
1995,22,SGP,0.00031044
1995,22,BRA,0.00007263
1995,22,Other,0.00054992
1995,23,USA,0.00045815
1995,23,CHL,0.00024134
1995,23,AUS,0.00016501
1995,23,THA,0.00014975
1995,23,CHN,0.00010846
1995,23,Other,0.00037702
1995,24,USA,0.00233732
1995,24,BRA,0.00006301
1995,24,MWI,0.00005193
1995,24,AUS,0.00002791
1995,24,GRC,0.00002572
1995,24,Other,0.00017513
1995,25,CHN,0.00040905
1995,25,USA,0.00032001
1995,25,AUS,0.00020139
1995,25,MEX,0.00013238
1995,25,THA,0.00008643
1995,25,Other,0.00057686
1995,26,AUS,0.00179516
1995,26,CHL,0.00104945
1995,26,IDN,0.00069270
1995,26,BRA,0.00064043
1995,26,CAN,0.00059673
1995,26,Other,0.00266065
1995,27,ARE,0.01000110
1995,27,SAU,0.00923180
1995,27,IDN,0.00654033
1995,27,AUS,0.00491193
1995,27,KWT,0.00276912
1995,27,Other,0.01927655
1995,28,USA,0.00147568
1995,28,CHN,0.00056817
1995,28,FRA,0.00041817
1995,28,DEU,0.00021692
1995,28,KOR,0.00008774
1995,28,Other,0.00075118
1995,29,USA,0.00166086
1995,29,DEU,0.00102276
1995,29,IRL,0.00089300
1995,29,CHE,0.00070289
1995,29,FRA,0.00037499
1995,29,Other,0.00362794
1995,30,USA,0.00306246
1995,30,RUS,0.00126492
1995,30,THA,0.00119354
1995,30,IDN,0.00117410
1995,30,CHN,0.00105337
1995,30,Other,0.01104272
1995,31,USA,0.00022547
