year,product_chapter,exporter,value_trln_USD
1995,10,CHN,0.00003142
1995,10,HKG,0.00000778
1995,10,GBR,0.00000315
1995,10,THA,0.00000191
1995,10,NZL,0.00000125
1995,10,Other,0.00000133
1995,11,HKG,0.00000225
1995,11,JPN,0.00000059
1995,11,CHN,0.00000029
1995,11,NLD,0.00000026
1995,11,THA,0.00000013
1995,11,Other,0.00000039
1995,12,CHN,0.00000428
1995,12,HKG,0.00000168
1995,12,GBR,0.00000036
1995,12,USA,0.00000027
1995,12,KOR,0.00000015
1995,12,Other,0.00000030
1995,13,HKG,0.00000010
1995,13,SGP,0.00000004
1995,13,CHN,0.00000001
1995,13,IND,0.00000000
1995,13,S19,0.00000000
1995,14,CHN,0.00000031
1995,14,HKG,0.00000001
1995,14,IDN,0.00000001
1995,15,HKG,0.00000612
1995,15,CHN,0.00000131
1995,15,USA,0.00000065
1995,15,SGP,0.00000048
1995,15,AUS,0.00000036
1995,15,Other,0.00000099
1995,16,CHN,0.00000283
1995,16,HKG,0.00000145
1995,16,PRT,0.00000096
1995,16,USA,0.00000078
1995,16,MYS,0.00000068
1995,16,Other,0.00000125
1995,17,HKG,0.00000166
1995,17,KOR,0.00000157
1995,17,CHN,0.00000094
1995,17,USA,0.00000088
1995,17,SGP,0.00000050
1995,17,Other,0.00000178
1995,18,USA,0.00000118
1995,18,GBR,0.00000083
1995,18,HKG,0.00000045
1995,18,CHN,0.00000026
1995,18,CHE,0.00000018
1995,18,Other,0.00000063
1995,19,HKG,0.00000369
1995,19,CHN,0.00000190
1995,19,USA,0.00000147
1995,19,JPN,0.00000119
1995,19,SGP,0.00000055
1995,19,Other,0.00000277
1995,20,CHN,0.00000676
1995,20,HKG,0.00000578
1995,20,USA,0.00000414
1995,20,BRA,0.00000066
1995,20,NLD,0.00000054
1995,20,Other,0.00000407
1995,21,USA,0.00000377
1995,21,HKG,0.00000344
1995,21,CHN,0.00000294
1995,21,JPN,0.00000046
1995,21,AUS,0.00000045
1995,21,Other,0.00000152
1995,22,HKG,0.00008417
1995,22,CHN,0.00001089
1995,22,FRA,0.00000452
1995,22,PRT,0.00000263
1995,22,NLD,0.00000154
1995,22,Other,0.00000452
1995,23,AUS,0.00000038
1995,23,CHN,0.00000033
1995,23,HKG,0.00000021
1995,23,USA,0.00000018
1995,23,CHE,0.00000017
1995,23,Other,0.00000030
1995,24,USA,0.00003197
1995,24,HKG,0.00002053
1995,24,CHN,0.00001011
1995,24,GBR,0.00000833
1995,24,SGP,0.00000680
1995,24,Other,0.00000066
1995,25,HKG,0.00002025
1995,25,KOR,0.00001452
1995,25,CHN,0.00000891
1995,25,ITA,0.00000045
1995,25,IDN,0.00000024
1995,25,Other,0.00000020
1995,26,ITA,0.00000014
1995,26,CHN,0.00000001
1995,26,HKG,0.00000000
1995,27,CHN,0.00003000
1995,27,GBR,0.00001305
1995,27,SAU,0.00000928
1995,27,HKG,0.00000799
1995,27,USA,0.00000589
1995,27,Other,0.00000223
1995,28,CHN,0.00000115
1995,28,HKG,0.00000054
1995,28,GBR,0.00000023
1995,28,BRA,0.00000010
1995,28,DEU,0.00000008
1995,28,Other,0.00000035
1995,29,HKG,0.00001585
1995,29,PRT,0.00000457
1995,29,CHN,0.00000268
1995,29,GBR,0.00000044
1995,29,FRA,0.00000035
1995,29,Other,0.00000119
1995,30,CHN,0.00004159
1995,30,HKG,0.00001016
1995,30,PRT,0.00000289
1995,30,USA,0.00000162
1995,30,JPN,0.00000139
1995,30,Other,0.00000652
1995,31,USA,0.00000014
1995,31,HKG,0.00000008
1995,31,CHN,0.00000004
1995,31,GBR,0.00000001
1995,31,PRT,0.00000001
1995,31,Other,0.00000000
1995,32,HKG,0.00000369
1995,32,CHN,0.00000254
1995,32,DEU,0.00000146
1995,32,JPN,0.00000086
1995,32,GBR,0.00000049
1995,32,Other,0.00000238
1995,33,HKG,0.00000655
1995,33,CHN,0.00000346
1995,33,USA,0.00000263
1995,33,S19,0.00000162
1995,33,JPN,0.00000143
1995,33,Other,0.00000409
1995,34,HKG,0.00000304
1995,34,CHN,0.00000212
1995,34,USA,0.00000207
1995,34,GBR,0.00000171
1995,34,JPN,0.00000079
1995,34,Other,0.00000277
1995,35,HKG,0.00000137
1995,35,USA,0.00000036
1995,35,JPN,0.00000035
1995,35,S19,0.00000030
1995,35,CHN,0.00000030
1995,35,Other,0.00000072
1995,36,HKG,0.00000047
1995,36,CHN,0.00000021
1995,36,PRT,0.00000016
1995,36,PHL,0.00000007
1995,36,FRA,0.00000002
1995,36,Other,0.00000007
1995,37,JPN,0.00000661
1995,37,HKG,0.00000624
1995,37,CHN,0.00000042
1995,37,DEU,0.00000021
1995,37,USA,0.00000018
1995,37,Other,0.00000032
1995,38,CHN,0.00000139
1995,38,GBR,0.00000127
1995,38,HKG,0.00000107
1995,38,DEU,0.00000087
1995,38,USA,0.00000068
1995,38,Other,0.00000205
1995,39,HKG,0.00002468
1995,39,CHN,0.00001573
1995,39,S19,0.00000338
1995,39,USA,0.00000211
1995,39,KOR,0.00000178
1995,39,Other,0.00000671
1995,40,HKG,0.00001616
1995,40,USA,0.00000343
1995,40,AUS,0.00000288
1995,40,CHN,0.00000243
1995,40,NLD,0.00000147
1995,40,Other,0.00000660
1995,41,HKG,0.00000268
1995,41,S19,0.00000118
1995,41,IND,0.00000114
1995,41,CHN,0.00000087
1995,41,THA,0.00000070
1995,41,Other,0.00000122
1995,42,CHN,0.00000660
1995,42,KOR,0.00000276
1995,42,HKG,0.00000074
1995,42,ITA,0.00000048
1995,42,USA,0.00000019
1995,42,Other,0.00000037
1995,43,DNK,0.00001838
1995,43,FIN,0.00001359
1995,43,HKG,0.00001009
1995,43,CHN,0.00000965
1995,43,USA,0.00000513
1995,43,Other,0.00000916
1995,44,IDN,0.00000778
1995,44,HKG,0.00000460
1995,44,CHN,0.00000409
1995,44,SGP,0.00000152
1995,44,S19,0.00000084
1995,44,Other,0.00000182
1995,45,JPN,0.00000001
1995,45,HKG,0.00000001
1995,45,USA,0.00000001
1995,45,CHN,0.00000001
1995,45,PRT,0.00000001
1995,45,Other,0.00000000
1995,46,CHN,0.00000017
1995,46,HKG,0.00000002
1995,46,GBR,0.00000000
1995,46,FRA,0.00000000
1995,46,IDN,0.00000000
1995,46,Other,0.00000000
1995,47,NOR,0.00000053
1995,47,CAN,0.00000025
1995,47,USA,0.00000013
1995,47,DEU,0.00000002
1995,47,CHN,0.00000002
1995,47,Other,0.00000000
1995,48,HKG,0.00002171
1995,48,CHN,0.00001437
1995,48,USA,0.00000307
1995,48,JPN,0.00000163
1995,48,S19,0.00000155
1995,48,Other,0.00000577
1995,49,HKG,0.00000222
1995,49,CHN,0.00000147
1995,49,GBR,0.00000029
1995,49,PRT,0.00000027
1995,49,AUS,0.00000016
1995,49,Other,0.00000035
1995,50,CHN,0.00000250
1995,50,HKG,0.00000123
1995,50,KOR,0.00000022
1995,50,RUS,0.00000019
1995,50,JPN,0.00000017
1995,50,Other,0.00000013
1995,51,HKG,0.00003627
1995,51,CHN,0.00003499
1995,51,AUS,0.00000186
1995,51,S19,0.00000175
1995,51,ITA,0.00000136
1995,51,Other,0.00000662
1995,52,HKG,0.00013136
1995,52,CHN,0.00003777
1995,52,S19,0.00000955
1995,52,JPN,0.00000910
1995,52,PAK,0.00000438
1995,52,Other,0.00001278
1995,53,HKG,0.00000560
1995,53,CHN,0.00000104
1995,53,JPN,0.00000078
1995,53,KOR,0.00000009
1995,53,S19,0.00000007
1995,53,Other,0.00000012
