year,product_chapter,exporter,value_trln_USD
1995,10,ROU,0.00000307
1995,10,ITA,0.00000121
1995,10,GRC,0.00000103
1995,10,MKD,0.00000080
1995,10,EGY,0.00000057
1995,10,Other,0.00000072
1995,11,ITA,0.00000530
1995,11,GRC,0.00000259
1995,11,MKD,0.00000249
1995,11,FRA,0.00000126
1995,11,HUN,0.00000034
1995,11,Other,0.00000039
1995,12,GRC,0.00000032
1995,12,DNK,0.00000031
1995,12,ITA,0.00000023
1995,12,NLD,0.00000009
1995,12,TUR,0.00000003
1995,12,Other,0.00000005
1995,13,GRC,0.00000002
1995,13,DEU,0.00000001
1995,14,ITA,0.00000001
1995,14,TUR,0.00000001
1995,15,USA,0.00000412
1995,15,GRC,0.00000309
1995,15,ITA,0.00000106
1995,15,TUR,0.00000026
1995,15,NLD,0.00000022
1995,15,Other,0.00000043
1995,16,GRC,0.00000487
1995,16,DNK,0.00000069
1995,16,ITA,0.00000054
1995,16,THA,0.00000004
1995,16,HUN,0.00000003
1995,16,Other,0.00000006
1995,17,TUR,0.00000688
1995,17,BEL,0.00000519
1995,17,FRA,0.00000488
1995,17,ITA,0.00000246
1995,17,DEU,0.00000072
1995,17,Other,0.00000089
1995,18,TUR,0.00000199
1995,18,ITA,0.00000098
1995,18,GRC,0.00000051
1995,18,NLD,0.00000016
1995,18,BEL,0.00000010
1995,18,Other,0.00000032
1995,19,TUR,0.00000736
1995,19,GRC,0.00000636
1995,19,ITA,0.00000423
1995,19,MKD,0.00000021
1995,19,NLD,0.00000010
1995,19,Other,0.00000012
1995,20,GRC,0.00001217
1995,20,ITA,0.00000920
1995,20,USA,0.00000250
1995,20,TUR,0.00000219
1995,20,HUN,0.00000151
1995,20,Other,0.00000246
1995,21,GRC,0.00000134
1995,21,ITA,0.00000107
1995,21,FRA,0.00000072
1995,21,MKD,0.00000040
1995,21,DEU,0.00000023
1995,21,Other,0.00000032
1995,22,GRC,0.00002745
1995,22,ITA,0.00001474
1995,22,MKD,0.00000312
1995,22,POL,0.00000026
1995,22,NLD,0.00000021
1995,22,Other,0.00000062
1995,23,ITA,0.00000034
1995,23,GRC,0.00000008
1995,23,THA,0.00000003
1995,23,AUT,0.00000002
1995,23,USA,0.00000001
1995,23,Other,0.00000001
1995,24,GRC,0.00001576
1995,24,CHE,0.00000478
1995,24,MKD,0.00000120
1995,24,SVN,0.00000035
1995,24,CYP,0.00000024
1995,24,Other,0.00000039
1995,25,GRC,0.00001372
1995,25,ITA,0.00000653
1995,25,HRV,0.00000050
1995,25,MAR,0.00000017
1995,25,MKD,0.00000001
1995,25,Other,0.00000002
1995,27,GRC,0.00002188
1995,27,ITA,0.00000859
1995,27,EGY,0.00000393
