year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,FRA,0.00000063,0.00013820
1995,10,MAR,0.00000052,0.00315000
1995,10,ITA,0.00000041,0.00010522
1995,10,GRC,0.00000002,0.00009601
1995,10,HRV,0.00000001,0.00003000
1995,10,Other,0.00000001,0.00000050
1995,12,DEU,0.00000376,0.00229307
1995,12,USA,0.00000317,0.00150231
1995,12,ITA,0.00000184,0.00137154
1995,12,FRA,0.00000073,0.00035051
1995,12,GRC,0.00000057,0.00064500
1995,12,Other,0.00000114,0.00062710
1995,13,MKD,0.00000001,0.00003485
1995,13,GRC,0.00000000,0.00000869
1995,14,ITA,0.00000003,0.00018667
1995,14,GRC,0.00000000,0.00000206
1995,15,ITA,0.00000029,0.00014876
1995,15,GRC,0.00000011,0.00012023
1995,16,NLD,0.00000004,0.00001632
1995,16,ITA,0.00000002,0.00001538
1995,16,DEU,0.00000000,0.00000130
1995,17,MEX,0.00000001,0.00000188
1995,18,ITA,0.00000013,0.00010000
1995,18,COL,0.00000000,0.00000085
1995,19,COL,0.00000002,0.00000994
1995,20,ITA,0.00000041,0.00008328
1995,20,GRC,0.00000004,0.00010803
1995,20,DEU,0.00000001,0.00001680
1995,20,ROU,0.00000001,0.00001400
1995,20,HRV,0.00000000,0.00001700
1995,20,Other,0.00000000,0.00000106
1995,21,GRC,0.00000001,0.00002952
1995,21,ITA,0.00000000,0.00000019
1995,22,SVN,0.00000004,0.00003702
1995,22,HRV,0.00000004,0.00001300
1995,22,GRC,0.00000002,0.00002740
1995,23,MKD,0.00000002,0.00008570
1995,23,DEU,0.00000000,0.00000369
1995,24,NLD,0.00000121,0.00042113
1995,24,USA,0.00000088,0.00033338
1995,24,DEU,0.00000081,0.00028619
1995,24,MKD,0.00000034,0.00032544
1995,24,JPN,0.00000023,0.00007446
1995,24,Other,0.00000047,0.00016509
1995,25,MKD,0.00000053,0.01150862
1995,25,ITA,0.00000043,0.00933605
1995,25,GRC,0.00000007,0.00385594
1995,25,ROU,0.00000004,0.00017500
1995,25,AUT,0.00000001,0.00008630
1995,25,Other,0.00000000,0.00000156
1995,26,SVN,0.00000298,0.02172200
1995,26,ITA,0.00000198,0.02284900
1995,26,MKD,0.00000061,0.00908310
1995,26,FRA,0.00000025,0.00269631
1995,26,HRV,0.00000017,0.00278200
1995,26,Other,0.00000007,0.00005294
1995,27,MKD,0.00000562,0.04688417
1995,27,GRC,0.00000118,0.00000000
1995,27,ITA,0.00000046,0.01222630
1995,27,SVN,0.00000010,0.00039844
1995,27,DEU,0.00000000,0.00002940
