year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Apparel and clothing accessories; not knitted or crocheted,0.00126400,0.04473335
1995,Iron and steel,0.00110464,3.18092296
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00060197,4.17400630
1995,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0.00052367,0.27202643
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00051456,0.12674869
1995,Other,0.00507044,10.78366369
1996,Apparel and clothing accessories; not knitted or crocheted,0.00147051,0.04897989
1996,Iron and steel,0.00093243,2.59671737
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00058460,3.20223767
1996,Footwear; gaiters and the like; parts of such articles,0.00056429,0.03396342
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00055876,0.16338691
1996,Other,0.00520819,12.50075378
1997,Apparel and clothing accessories; not knitted or crocheted,0.00163570,0.05996762
1997,Iron and steel,0.00103556,3.26705328
1997,Footwear; gaiters and the like; parts of such articles,0.00077085,0.04384862
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00067229,0.18176780
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00059146,3.25474782
1997,Other,0.00524377,11.10899271
1998,Apparel and clothing accessories; not knitted or crocheted,0.00200347,0.07394195
1998,Iron and steel,0.00100354,3.55235580
1998,Footwear; gaiters and the like; parts of such articles,0.00081819,0.04959784
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00061692,0.15569889
1998,Apparel and clothing accessories; knitted or crocheted,0.00054034,0.03204135
1998,Other,0.00499758,12.87774028
1999,Apparel and clothing accessories; not knitted or crocheted,0.00197138,0.08170601
1999,Footwear; gaiters and the like; parts of such articles,0.00091607,0.06149273
1999,Iron and steel,0.00075439,3.61874368
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00072877,0.16956652
1999,Apparel and clothing accessories; knitted or crocheted,0.00062526,0.03756299
1999,Other,0.00514950,13.34064143
2000,Apparel and clothing accessories; not knitted or crocheted,0.00210750,0.09746824
