year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002569,0.00285428
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00002202,0.05401492
1995,Cereals,0.00001493,0.10559730
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001303,0.00073756
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000948,0.00058256
1995,Other,0.00007688,0.06246142
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00005388,0.01206611
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002693,0.06820366
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002680,0.00206363
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00002142,0.05502740
1996,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00001723,0.03845364
1996,Other,0.00020216,0.28361392
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00004561,0.00877450
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003260,0.09845481
1997,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00002683,0.08382562
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00002358,0.04779793
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002011,0.00183667
1997,Other,0.00026947,0.45496546
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00004160,0.00984126
1998,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00003619,0.04979869
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003340,0.08982534
1998,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00002810,0.00038085
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002202,0.00522692
1998,Other,0.00022554,0.40544434
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003619,0.10202020
1999,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00003487,0.00034705
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003273,0.00255234
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003119,0.01415200
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002166,0.01686238
1999,Other,0.00018151,0.35603915
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001339,0.00128349
