year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00000129,0.00000000
1995,10,NER,0.00000101,0.00192837
1995,10,TGO,0.00000007,0.00046993
1995,10,DEU,0.00000002,0.00000000
1995,10,BEL,0.00000002,0.00000049
1995,10,Other,0.00000004,0.00000103
1995,11,NER,0.00000006,0.00023317
1995,11,COG,0.00000001,0.00004716
1995,11,BFA,0.00000001,0.00010778
1995,11,FRA,0.00000000,0.00001031
1995,12,ITA,0.00000696,0.04245320
1995,12,ESP,0.00000661,0.03906810
1995,12,GBR,0.00000036,0.00200000
1995,12,FRA,0.00000018,0.00021530
1995,12,CMR,0.00000013,0.00000130
1995,12,Other,0.00000013,0.00011495
1995,14,COL,0.00000001,0.00001156
1995,15,TGO,0.00000007,0.00046299
1995,15,NER,0.00000001,0.00001538
1995,16,BEL,0.00000017,0.00002142
1995,16,FRA,0.00000015,0.00001870
1995,16,TGO,0.00000004,0.00004920
1995,17,NER,0.00000029,0.00033616
1995,17,TGO,0.00000001,0.00003676
1995,18,TGO,0.00000000,0.00000212
1995,19,TGO,0.00000003,0.00006305
1995,19,FRA,0.00000001,0.00001900
1995,19,GBR,0.00000001,0.00003060
1995,19,NER,0.00000001,0.00000819
1995,19,COG,0.00000000,0.00000950
1995,20,TGO,0.00000004,0.00005466
1995,20,NER,0.00000002,0.00001672
1995,21,TGO,0.00000005,0.00007859
1995,21,NER,0.00000002,0.00005341
1995,21,COG,0.00000000,0.00000175
1995,22,TGO,0.00000010,0.00040663
1995,22,HKG,0.00000005,0.00003799
1995,22,NER,0.00000002,0.00006155
1995,22,CAF,0.00000001,0.00000077
1995,22,COG,0.00000001,0.00000690
1995,22,Other,0.00000000,0.00000278
1995,23,IRL,0.00000063,0.00465331
1995,23,GBR,0.00000036,0.00211800
1995,23,NER,0.00000002,0.00017453
1995,23,TGO,0.00000000,0.00002205
1995,24,NER,0.00000033,0.00005349
1995,24,TGO,0.00000025,0.00005944
1995,24,GBR,0.00000001,0.00000600
1995,24,COG,0.00000000,0.00000041
1995,24,EGY,0.00000000,0.00000039
1995,25,NER,0.00000059,0.00812628
1995,25,FRA,0.00000004,0.00016730
1995,25,COG,0.00000001,0.00000700
1995,25,BFA,0.00000000,0.00004500
1995,27,USA,0.00000820,0.06100751
1995,27,DEU,0.00000192,0.01155780
1995,27,NER,0.00000019,0.00076144
1995,27,BFA,0.00000015,0.00049331
1995,27,TGO,0.00000001,0.00001287
1995,27,Other,0.00000000,0.00000175
1995,28,NER,0.00000011,0.00009933
1995,28,CMR,0.00000000,0.00000900
1995,28,TGO,0.00000000,0.00001830
1995,29,NER,0.00000004,0.00002646
1995,29,TGO,0.00000001,0.00000200
1995,30,FRA,0.00000119,0.00018211
1995,30,NLD,0.00000082,0.00012585
1995,30,TGO,0.00000029,0.00002776
1995,30,BFA,0.00000013,0.00001054
1995,30,TCD,0.00000010,0.00000196
1995,30,Other,0.00000023,0.00003757
1995,31,NER,0.00000010,0.00032020
1995,32,TGO,0.00000000,0.00000100
1995,32,BFA,0.00000000,0.00000023
1995,32,CAF,0.00000000,0.00000021
1995,32,NER,0.00000000,0.00000137
1995,32,COG,0.00000000,0.00000060
1995,33,COG,0.00000001,0.00000225
1995,33,TGO,0.00000000,0.00000106
1995,33,BFA,0.00000000,0.00000169
1995,33,NER,0.00000000,0.00000039
1995,34,TGO,0.00000006,0.00009000
1995,34,COG,0.00000003,0.00004856
1995,34,NER,0.00000000,0.00000394
1995,34,BFA,0.00000000,0.00000116
1995,35,TGO,0.00000000,0.00000081
1995,36,NER,0.00000000,0.00000162
1995,36,COG,0.00000000,0.00000048
1995,37,FRA,0.00000001,0.00000010
1995,37,CIV,0.00000000,0.00000117
1995,38,COG,0.00000002,0.00002314
1995,38,TGO,0.00000001,0.00001744
1995,39,GIN,0.00000001,0.00000706
1995,39,CIV,0.00000001,0.00001712
1995,39,TGO,0.00000001,0.00007237
1995,39,FRA,0.00000001,0.00000231
1995,39,NER,0.00000001,0.00000941
1995,39,Other,0.00000000,0.00000019
1995,40,NER,0.00000013,0.00008409
1995,40,TGO,0.00000004,0.00004784
1995,40,COG,0.00000001,0.00000367
1995,40,NLD,0.00000000,0.00000001
1995,40,BFA,0.00000000,0.00000045
1995,41,ITA,0.00000003,0.00001000
1995,42,NER,0.00000001,0.00000292
1995,42,USA,0.00000001,0.00000000
1995,42,FRA,0.00000000,0.00000044
1995,42,ESP,0.00000000,0.00000005
1995,42,COG,0.00000000,0.00000123
1995,44,ITA,0.00000117,0.00112818
1995,44,HKG,0.00000027,0.00019813
1995,44,DEU,0.00000023,0.00010239
1995,44,DNK,0.00000019,0.00021383
1995,44,FRA,0.00000017,0.00034957
1995,44,Other,0.00000048,0.00082914
1995,46,BFA,0.00000008,0.00010942
1995,46,FRA,0.00000002,0.00001500
1995,46,NER,0.00000001,0.00001421
1995,46,GIN,0.00000000,0.00000350
1995,46,CHE,0.00000000,0.00000028
1995,48,CAF,0.00000010,0.00001663
1995,48,TGO,0.00000008,0.00009906
1995,48,NER,0.00000002,0.00000521
1995,48,BFA,0.00000002,0.00001600
1995,48,GBR,0.00000001,0.00001300
1995,48,Other,0.00000000,0.00000185
1995,49,TGO,0.00000002,0.00001616
1995,49,GBR,0.00000001,0.00000034
1995,49,NER,0.00000000,0.00000071
1995,49,BFA,0.00000000,0.00000007
1995,49,CAF,0.00000000,0.00000016
1995,50,FRA,0.00000001,0.00000050
1995,50,ZA1,0.00000000,0.00000024
1995,50,COG,0.00000000,0.00000023
1995,51,TGO,0.00000000,0.00000004
1995,52,BRA,0.00004407,0.02252837
1995,52,PRT,0.00003153,0.01619129
1995,52,MAR,0.00002410,0.01166238
1995,52,THA,0.00001054,0.00488354
1995,52,IND,0.00000669,0.00287700
1995,52,Other,0.00003675,0.01863558
1995,53,TGO,0.00000000,0.00001144
1995,54,BOL,0.00000002,0.00000269
1995,54,COG,0.00000001,0.00000406
1995,54,CMR,0.00000001,0.00000706
1995,54,TGO,0.00000001,0.00000681
1995,54,GMB,0.00000001,0.00000600
1995,54,Other,0.00000000,0.00000022
1995,55,TGO,0.00000008,0.00010087
1995,55,ITA,0.00000005,0.00002298
1995,55,SAU,0.00000002,0.00000098
1995,55,COG,0.00000001,0.00000246
1995,55,CAF,0.00000000,0.00000073
1995,55,Other,0.00000000,0.00000086
1995,56,COG,0.00000002,0.00000743
1995,56,NER,0.00000000,0.00000485
1995,56,TGO,0.00000000,0.00000062
1995,57,NER,0.00000003,0.00002049
1995,57,TGO,0.00000000,0.00000262
1995,58,COG,0.00000000,0.00000142
1995,59,BOL,0.00000000,0.00000034
1995,60,TGO,0.00000000,0.00000497
1995,61,NER,0.00000012,0.00004051
1995,61,TGO,0.00000002,0.00001478
1995,61,FRA,0.00000001,0.00000020
1995,61,COG,0.00000001,0.00000737
1995,61,CMR,0.00000001,0.00000325
1995,61,Other,0.00000000,0.00000044
1995,62,NER,0.00000010,0.00003779
1995,62,TGO,0.00000002,0.00001280
1995,62,COG,0.00000002,0.00000408
1995,62,SGP,0.00000000,0.00000000
1995,62,USA,0.00000000,0.00000032
1995,62,Other,0.00000001,0.00000089
1995,63,NER,0.00000048,0.00071106
1995,63,TGO,0.00000015,0.00034225
1995,63,BEL,0.00000010,0.00006352
1995,63,COG,0.00000006,0.00002663
1995,63,FRA,0.00000003,0.00000313
1995,63,Other,0.00000005,0.00003549
1995,64,NER,0.00000005,0.00002400
1995,64,TGO,0.00000004,0.00003824
1995,64,CHN,0.00000004,0.00000000
1995,64,COG,0.00000001,0.00000397
1995,64,DNK,0.00000000,0.00000005
1995,64,Other,0.00000000,0.00000175
1995,67,FRA,0.00000003,0.00000070
1995,67,COG,0.00000000,0.00000123
1995,67,NER,0.00000000,0.00000226
1995,68,CIV,0.00000000,0.00000204
1995,68,FRA,0.00000000,0.00000066
1995,69,BEL,0.00000002,0.00000506
1995,69,DEU,0.00000001,0.00000100
1995,69,FRA,0.00000001,0.00000030
1995,69,TGO,0.00000000,0.00001219
1995,69,NER,0.00000000,0.00000074
1995,70,TGO,0.00000013,0.00100283
1995,70,COG,0.00000001,0.00002510
1995,70,NER,0.00000000,0.00000150
1995,70,FRA,0.00000000,0.00000070
1995,71,BEL,0.00000342,0.00000000
1995,71,FRA,0.00000039,0.00209052
1995,71,NER,0.00000004,0.00063719
1995,71,BFA,0.00000001,0.00003490
1995,71,COG,0.00000001,0.00004168
1995,71,Other,0.00000001,0.00002787
1995,72,NER,0.00000004,0.00006620
1995,72,BEL,0.00000001,0.00001556
1995,72,TGO,0.00000001,0.00009609
1995,72,DEU,0.00000000,0.00000113
1995,73,NER,0.00000001,0.00000328
1995,73,TGO,0.00000000,0.00003391
1995,73,BFA,0.00000000,0.00000171
1995,73,CIV,0.00000000,0.00000045
1995,74,FRA,0.00000014,0.00004900
1995,74,BEL,0.00000013,0.00007358
1995,74,ITA,0.00000010,0.00003601
1995,75,BEL,0.00000001,0.00000150
1995,78,CIV,0.00000000,0.00000020
