year,product_chapter,importer,value_trln_USD
1995,10,TUR,0.00000133
1995,10,ITA,0.00000132
1995,10,HRV,0.00000065
1995,10,BIH,0.00000024
1995,10,AUT,0.00000018
1995,10,Other,0.00000011
1995,11,BRA,0.00000254
1995,11,HRV,0.00000121
1995,11,BIH,0.00000031
1995,11,CZE,0.00000007
1995,11,MKD,0.00000006
1995,11,Other,0.00000015
1995,12,DEU,0.00001197
1995,12,HRV,0.00000273
1995,12,JPN,0.00000202
1995,12,GBR,0.00000171
1995,12,HUN,0.00000090
1995,12,Other,0.00000426
1995,13,DEU,0.00000055
1995,13,SVK,0.00000021
1995,13,RUS,0.00000016
1995,13,HRV,0.00000013
1995,13,CZE,0.00000012
1995,13,Other,0.00000006
1995,14,HRV,0.00000007
1995,14,ITA,0.00000006
1995,14,SWE,0.00000001
1995,14,DEU,0.00000001
1995,14,JPN,0.00000000
1995,14,Other,0.00000000
1995,15,HRV,0.00000408
1995,15,ITA,0.00000174
1995,15,BIH,0.00000093
1995,15,DEU,0.00000043
1995,15,GRC,0.00000033
1995,15,Other,0.00000091
1995,16,HRV,0.00001761
1995,16,BIH,0.00001415
1995,16,MKD,0.00000661
1995,16,AUT,0.00000296
1995,16,GBR,0.00000237
1995,16,Other,0.00000564
1995,17,HRV,0.00000590
1995,17,DEU,0.00000423
1995,17,RUS,0.00000307
1995,17,BIH,0.00000164
1995,17,USA,0.00000088
1995,17,Other,0.00000412
1995,18,DEU,0.00000138
1995,18,MKD,0.00000120
1995,18,HRV,0.00000094
1995,18,RUS,0.00000055
1995,18,AUT,0.00000050
1995,18,Other,0.00000083
1995,19,HRV,0.00000379
1995,19,RUS,0.00000279
1995,19,MKD,0.00000157
1995,19,USA,0.00000057
1995,19,BIH,0.00000054
1995,19,Other,0.00000222
1995,20,ITA,0.00001348
1995,20,BIH,0.00001254
1995,20,HRV,0.00001231
1995,20,DEU,0.00000412
1995,20,MKD,0.00000411
1995,20,Other,0.00001054
1995,21,HRV,0.00001949
1995,21,BIH,0.00000457
1995,21,MKD,0.00000432
1995,21,RUS,0.00000122
1995,21,CZE,0.00000110
1995,21,Other,0.00000358
1995,22,HRV,0.00000907
1995,22,BIH,0.00000711
1995,22,ITA,0.00000434
1995,22,USA,0.00000380
1995,22,GBR,0.00000270
1995,22,Other,0.00000991
1995,23,USA,0.00000377
1995,23,NLD,0.00000202
1995,23,HRV,0.00000178
1995,23,ITA,0.00000149
1995,23,BIH,0.00000058
1995,23,Other,0.00000273
1995,24,MKD,0.00000296
1995,24,DEU,0.00000130
1995,24,AFG,0.00000051
1995,24,BIH,0.00000046
1995,24,FRA,0.00000037
1995,24,Other,0.00000086
1995,25,HRV,0.00000515
1995,25,ITA,0.00000492
1995,25,AUT,0.00000379
1995,25,DEU,0.00000082
1995,25,HUN,0.00000064
1995,25,Other,0.00000196
1995,26,DEU,0.00000053
1995,26,ITA,0.00000040
1995,26,BEL,0.00000024
