imports_trln_USD,exports_trln_USD
0.00049325,0.00000615
0.00006685,0.00000305
0.00007417,0.00004887
0.00001140,0.00005777
0.00000140,0.00000353
0.00004288,0.00084806
0.00002846,0.00019438
0.00011890,0.00009641
0.00005964,0.00002083
0.00008080,0.00002416
0.00012785,0.00028212
0.00005411,0.00002994
0.00008654,0.00001469
0.00026862,0.00010555
0.00091164,0.00005645
0.00009849,0.00002448
0.00042216,0.00046634
0.00043718,0.00024139
0.00019353,0.00001466
0.00049455,0.00003121
0.00022425,0.00040618
0.00015185,0.00002974
0.00014481,0.00000634
0.00011607,0.00000883
0.00005674,0.00001155
0.00003420,0.00000230
0.00000460,0.00000401
0.00007943,0.00000624
0.00020051,0.00005071
0.00088459,0.00016985
0.00057436,0.00006289
0.00010349,0.00001189
0.00002426,0.00028025
0.00000072,0.00000039
0.00014901,0.00017266
0.00000108,0.00000008
0.00000136,0.00013235
0.00011722,0.00003492
0.00033350,0.00006248
0.00006492,0.00000809
0.00000532,0.00000815
0.00004075,0.00000257
0.00040141,0.00001381
0.00001828,0.00003478
0.00015690,0.00001714
0.00023402,0.00003813
0.00002908,0.00002773
0.00000610,0.00000432
0.00006571,0.00000839
0.00005665,0.00000077
0.00012072,0.00001912
0.00004535,0.00085722
0.00006923,0.00135105
0.00004953,0.00007905
0.00006871,0.00024799
0.00000973,0.00007357
0.00000737,0.00000075
0.00000578,0.00001742
0.00004411,0.00002107
0.00016091,0.00008343
0.00007596,0.00007679
0.00008857,0.00018438
0.00083796,0.00004674
0.00033078,0.00007899
0.00013249,0.00049097
0.00000431,0.00000021
0.00018157,0.00000516
0.00001004,0.00000081
0.00005347,0.00000048
0.00007405,0.00064420
0.00000465,0.00000509
0.00009483,0.00001296
0.00006106,0.00002545
0.00384908,0.00192805
0.00743787,0.00650044
0.00001030,0.00000023
0.00149411,0.00015722
0.00021926,0.00000499
0.00055598,0.00005351
0.00057240,0.00041390
0.00010446,0.00028047
0.00000974,0.00000083
0.00000809,0.00000346
0.00007883,0.00040182
0.00008405,0.00020419
0.00007843,0.00007606
0.00000787,0.00000126
0.00095133,0.00000880
0.00009430,0.00000365
0.00009775,0.00005408
0.00001061,0.00007794
0.00000149,0.00000346
0.00006956,0.00074028
0.00003335,0.00020095
0.00029277,0.00013175
0.00005688,0.00002927
0.00011568,0.00003679
0.00017508,0.00030058
0.00009821,0.00003680
0.00005380,0.00002637
0.00028244,0.00009621
0.00026171,0.00007895
0.00030184,0.00002622
0.00043978,0.00042424
0.00328551,0.00042155
0.00026544,0.00002436
0.00055860,0.00003028
0.00034974,0.00037915
0.00027041,0.00011091
0.00018449,0.00001698
0.00012788,0.00001730
0.00006434,0.00002737
0.00005540,0.00000400
0.00000631,0.00000510
0.00008136,0.00000481
0.00028027,0.00005660
0.00113906,0.00018744
0.00070404,0.00008219
0.00010780,0.00000951
0.00002320,0.00034524
0.00000097,0.00000095
0.00042035,0.00025735
0.00000131,0.00000021
0.00000060,0.00010402
0.00011948,0.00005204
0.00042877,0.00007341
0.00008425,0.00000871
0.00000425,0.00001022
0.00005569,0.00000407
0.00045705,0.00004259
0.00001278,0.00003619
0.00026055,0.00003632
0.00032825,0.00007139
0.00003870,0.00003409
0.00001186,0.00000676
0.00009840,0.00001742
0.00011108,0.00000121
0.00027131,0.00006462
0.00005454,0.00108865
0.00005820,0.00139155
0.00003965,0.00010319
0.00006523,0.00026132
0.00000460,0.00007129
0.00000677,0.00000240
0.00000291,0.00001845
0.00005819,0.00002559
0.00011347,0.00007821
0.00011165,0.00007221
0.00011162,0.00028963
0.00152809,0.00006196
0.00052059,0.00016793
0.00019738,0.00048749
0.00000386,0.00000061
0.00022487,0.00001133
0.00001455,0.00000095
0.00006933,0.00000152
0.00008365,0.00068791
0.00000870,0.00001451
0.00007400,0.00002063
0.00007436,0.00003983
0.00608280,0.00410973
0.00801471,0.01040223
0.00001773,0.00000052
0.00272327,0.00020623
0.00085147,0.00002128
0.00012667,0.00001271
0.00069024,0.00061893
0.00011926,0.00028663
0.00000962,0.00000228
0.00002158,0.00000352
0.00011527,0.00040064
0.00009164,0.00021509
0.00009173,0.00007983
0.00000353,0.00000406
0.00086445,0.00000626
0.00008274,0.00000678
0.00010550,0.00004887
0.00001153,0.00007373
0.00000114,0.00000360
0.00006671,0.00073566
0.00002817,0.00022087
0.00008826,0.00014674
0.00007604,0.00002907
0.00013170,0.00004372
0.00022325,0.00031238
0.00010588,0.00003754
0.00008995,0.00004769
0.00036581,0.00006122
0.00023562,0.00007235
0.00024881,0.00002983
0.00047333,0.00039508
0.00328774,0.00037051
0.00029666,0.00003094
0.00059412,0.00003106
0.00039865,0.00035302
0.00028210,0.00010105
0.00021074,0.00001786
0.00017501,0.00001445
0.00007310,0.00002437
0.00006573,0.00000541
0.00000614,0.00001023
0.00008627,0.00000638
0.00031542,0.00006974
0.00129144,0.00020932
0.00069728,0.00007681
0.00012297,0.00000741
0.00002544,0.00032425
0.00000156,0.00000046
0.00034323,0.00023725
0.00000117,0.00000009
0.00000072,0.00009612
0.00010253,0.00005891
0.00045660,0.00007654
0.00009119,0.00001134
0.00000565,0.00000906
0.00006302,0.00000430
0.00045530,0.00006076
0.00001408,0.00003310
0.00029941,0.00004021
0.00035710,0.00006453
0.00005313,0.00003783
0.00001624,0.00000509
0.00010474,0.00002024
0.00013221,0.00000142
0.00031892,0.00008438
0.00005184,0.00114224
0.00007350,0.00142005
0.00005022,0.00010434
0.00010166,0.00027985
0.00000310,0.00004139
0.00001163,0.00000137
0.00000392,0.00001896
0.00009366,0.00002474
0.00010213,0.00007666
0.00012383,0.00008284
0.00012098,0.00030655
0.00151433,0.00007978
0.00059853,0.00016246
0.00023858,0.00047366
0.00000872,0.00000323
0.00031741,0.00003953
0.00001114,0.00000058
0.00008657,0.00000254
0.00009322,0.00065315
0.00001530,0.00005848
0.00007354,0.00002764
0.00008774,0.00004278
0.00689557,0.00650532
0.01069209,0.01379736
0.00003163,0.00000035
0.00193034,0.00040213
0.00169944,0.00005399
0.00019854,0.00010645
0.00072161,0.00073899
0.00012522,0.00025332
0.00000878,0.00000193
0.00002230,0.00000348
0.00015288,0.00044498
0.00010139,0.00018517
0.00009530,0.00006298
0.00000579,0.00000511
0.00108376,0.00000443
0.00006300,0.00000654
0.00009724,0.00003835
0.00001348,0.00006566
0.00000113,0.00000366
0.00008250,0.00093463
0.00002843,0.00027937
0.00015568,0.00013068
0.00005223,0.00002433
0.00008104,0.00003590
0.00017332,0.00028040
0.00009160,0.00003616
0.00004730,0.00004149
0.00030890,0.00005372
0.00017966,0.00005729
0.00013300,0.00003482
0.00031372,0.00027838
0.00227345,0.00023910
0.00024111,0.00004105
0.00048240,0.00003088
0.00036417,0.00038318
0.00021025,0.00008911
0.00015528,0.00000868
0.00016246,0.00001492
0.00005750,0.00001784
0.00005016,0.00000407
0.00000669,0.00000887
0.00007138,0.00000100
0.00027528,0.00006877
0.00089965,0.00019587
0.00049442,0.00007632
0.00008273,0.00000843
0.00001644,0.00036222
0.00000259,0.00000223
0.00019593,0.00018001
0.00000203,0.00000028
0.00000053,0.00008562
0.00009791,0.00005408
0.00036055,0.00011082
0.00007722,0.00001076
0.00000609,0.00000990
0.00005324,0.00000551
0.00037983,0.00002293
0.00002382,0.00002650
0.00027522,0.00005440
0.00029814,0.00006029
0.00003785,0.00003534
0.00000754,0.00000573
0.00009397,0.00001856
0.00010698,0.00000141
0.00032849,0.00006623
0.00004049,0.00111991
0.00006554,0.00145607
0.00003909,0.00008917
0.00007074,0.00024120
0.00000228,0.00003442
0.00001605,0.00000122
0.00000305,0.00002076
0.00005177,0.00002508
0.00007791,0.00008075
0.00008651,0.00009123
0.00009676,0.00036271
0.00089645,0.00006484
0.00040528,0.00010309
0.00021456,0.00033885
0.00000321,0.00000413
0.00019851,0.00003815
0.00000682,0.00000250
0.00004781,0.00000218
0.00005708,0.00067450
0.00001058,0.00001530
0.00005277,0.00002307
0.00006984,0.00005044
0.00515325,0.00750310
0.00941243,0.01638979
0.00022336,0.00000379
0.00083013,0.00023471
0.00049621,0.00003942
0.00034047,0.00004463
0.00066180,0.00074064
0.00010723,0.00025513
0.00000480,0.00000161
0.00002023,0.00000404
0.00009556,0.00046902
0.00007113,0.00017140
0.00008735,0.00005099
0.00000572,0.00000320
0.00075554,0.00000581
0.00007342,0.00000753
0.00018229,0.00004255
0.00001485,0.00008139
0.00000151,0.00000350
0.00012476,0.00052172
0.00003552,0.00022617
0.00013941,0.00009626
0.00006196,0.00001433
0.00009046,0.00003969
0.00023696,0.00030007
0.00013460,0.00004162
0.00006146,0.00005558
0.00023122,0.00003796
0.00015628,0.00006600
0.00017998,0.00006214
0.00036913,0.00028963
0.00265955,0.00026424
0.00021914,0.00004600
0.00058022,0.00003156
0.00042132,0.00039554
0.00018971,0.00004583
0.00020299,0.00001124
0.00018054,0.00001705
0.00007176,0.00001292
