year,product_chapter,importer,value_trln_USD
1995,10,MWI,0.00000343
1995,10,COD,0.00000124
1995,10,ZA1,0.00000046
1995,10,ZWE,0.00000042
1995,10,AGO,0.00000010
1995,10,Other,0.00000006
1995,11,TZA,0.00000069
1995,11,ZWE,0.00000005
1995,11,IND,0.00000004
1995,11,COD,0.00000003
1995,11,BDI,0.00000001
1995,11,Other,0.00000000
1995,12,ZA1,0.00000156
1995,12,ZWE,0.00000097
1995,12,BEL,0.00000028
1995,12,SAU,0.00000014
1995,12,IDN,0.00000014
1995,12,Other,0.00000031
1995,14,ZA1,0.00000022
1995,14,JPN,0.00000001
1995,15,COD,0.00000076
1995,15,ZWE,0.00000003
1995,15,GBR,0.00000003
1995,15,DEU,0.00000002
1995,15,MWI,0.00000002
1995,15,Other,0.00000000
1995,16,DEU,0.00000002
1995,16,ZA1,0.00000001
1995,16,NLD,0.00000001
1995,16,TZA,0.00000000
1995,17,COD,0.00000796
1995,17,BDI,0.00000580
1995,17,EGY,0.00000462
1995,17,PRT,0.00000394
1995,17,TZA,0.00000197
1995,17,Other,0.00000257
1995,18,CAN,0.00000001
1995,18,ZWE,0.00000001
1995,18,ZA1,0.00000000
1995,19,COD,0.00000000
1995,19,MWI,0.00000000
1995,19,TZA,0.00000000
1995,20,ZA1,0.00000023
1995,20,DEU,0.00000006
1995,20,COD,0.00000004
1995,20,HRV,0.00000002
1995,20,AGO,0.00000002
1995,20,Other,0.00000002
1995,21,TZA,0.00000098
1995,21,ZA1,0.00000010
1995,21,SGP,0.00000005
1995,21,COD,0.00000001
1995,21,MWI,0.00000000
1995,22,ZWE,0.00000003
1995,22,FRA,0.00000001
1995,22,COD,0.00000001
1995,22,TZA,0.00000000
1995,22,IRL,0.00000000
1995,23,ZA1,0.00000020
1995,23,COD,0.00000004
1995,23,MWI,0.00000002
1995,23,ZWE,0.00000001
1995,24,DEU,0.00000154
1995,24,JPN,0.00000060
1995,24,MWI,0.00000055
1995,24,NLD,0.00000045
1995,24,AUS,0.00000036
1995,24,Other,0.00000098
1995,25,BDI,0.00000154
1995,25,COD,0.00000117
1995,25,MWI,0.00000102
1995,25,ZA1,0.00000059
1995,25,ZWE,0.00000056
1995,25,Other,0.00000132
1995,26,CAN,0.00000165
1995,26,DEU,0.00000032
1995,26,ZA1,0.00000005
1995,26,IND,0.00000001
1995,26,AUS,0.00000000
1995,27,ZWE,0.00002434
1995,27,COD,0.00000835
1995,27,ZA1,0.00000133
1995,27,MWI,0.00000071
1995,27,MOZ,0.00000002
1995,27,Other,0.00000005
1995,28,DEU,0.00000118
1995,28,ZA1,0.00000043
1995,28,NLD,0.00000016
1995,28,ZWE,0.00000006
1995,28,BEL,0.00000004
1995,28,Other,0.00000009
1995,29,NLD,0.00000019
1995,29,FRA,0.00000002
1995,29,ZA1,0.00000001
1995,29,ZWE,0.00000001
1995,29,GBR,0.00000001
1995,29,Other,0.00000002
1995,30,ZWE,0.00000027
1995,30,DEU,0.00000016
1995,30,USA,0.00000007
1995,30,NLD,0.00000005
1995,30,ZA1,0.00000004
1995,30,Other,0.00000009
1995,31,ZWE,0.00000127
1995,31,MWI,0.00000052
1995,31,COD,0.00000021
1995,31,ZA1,0.00000008
1995,31,BDI,0.00000001
1995,32,ZWE,0.00000013
1995,32,DEU,0.00000006
1995,32,COD,0.00000005
1995,32,TZA,0.00000000
1995,32,KOR,0.00000000
1995,32,Other,0.00000000
1995,33,ZWE,0.00000007
1995,33,KEN,0.00000003
1995,33,USA,0.00000003
1995,33,ZA1,0.00000002
1995,33,COD,0.00000001
1995,33,Other,0.00000001
1995,34,ZWE,0.00000004
1995,34,TZA,0.00000004
1995,34,COD,0.00000003
1995,34,MWI,0.00000001
1995,34,USA,0.00000001
1995,34,Other,0.00000000
1995,35,COD,0.00000002
1995,35,CRI,0.00000001
1995,35,NLD,0.00000000
1995,36,ZWE,0.00000035
1995,36,COD,0.00000008
1995,36,TZA,0.00000008
1995,36,SAU,0.00000002
1995,36,BFA,0.00000001
1995,36,Other,0.00000001
1995,37,ZA1,0.00000000
1995,38,KEN,0.00000014
1995,38,ZA1,0.00000012
1995,38,ZWE,0.00000010
1995,38,GBR,0.00000003
1995,38,NLD,0.00000002
1995,38,Other,0.00000002
1995,39,ZWE,0.00000004
1995,39,GBR,0.00000003
1995,39,ZA1,0.00000001
1995,39,DEU,0.00000001
1995,39,NLD,0.00000000
1995,39,Other,0.00000001
1995,40,MWI,0.00000037
1995,40,ZWE,0.00000031
1995,40,COD,0.00000024
1995,40,TZA,0.00000016
1995,40,ZA1,0.00000010
1995,40,Other,0.00000013
1995,41,SGP,0.00000095
1995,41,ZA1,0.00000029
1995,41,ITA,0.00000021
1995,41,FRA,0.00000007
1995,41,ZWE,0.00000007
1995,41,Other,0.00000014
1995,42,GBR,0.00000076
1995,42,JPN,0.00000003
1995,42,MWI,0.00000001
1995,42,ZA1,0.00000000
1995,42,ZWE,0.00000000
1995,42,Other,0.00000001
1995,43,USA,0.00000009
1995,43,ESP,0.00000008
1995,43,TZA,0.00000002
1995,43,DEU,0.00000002
1995,43,ZA1,0.00000002
1995,43,Other,0.00000004
1995,44,ZA1,0.00000112
1995,44,IND,0.00000032
1995,44,ZWE,0.00000024
1995,44,TZA,0.00000017
1995,44,USA,0.00000013
1995,44,Other,0.00000041
1995,46,USA,0.00000001
1995,46,GBR,0.00000001
1995,46,DEU,0.00000000
1995,46,ZA1,0.00000000
1995,46,SWE,0.00000000
1995,46,Other,0.00000000
1995,47,ZA1,0.00000010
1995,47,KEN,0.00000002
1995,48,TZA,0.00000025
1995,48,ZA1,0.00000010
1995,48,MWI,0.00000008
