imports_trln_USD,exports_trln_USD
0.00020019,0.00039987
0.00005028,0.00003183
0.00006693,0.00004118
0.00001488,0.00018549
0.00000117,0.00000037
0.00015316,0.00005041
0.00011214,0.00019777
0.00013419,0.00011384
0.00015319,0.00019827
0.00028684,0.00051707
0.00032805,0.00175255
0.00015895,0.00208685
0.00024609,0.00070718
0.00042603,0.00010905
0.00007856,0.00011545
0.00008134,0.00007389
0.00008174,0.00011066
0.00106065,0.00014583
0.00019419,0.00038240
0.00129557,0.00621909
0.00067982,0.00281353
0.00033466,0.00008220
0.00015875,0.00004972
0.00027351,0.00082400
0.00015928,0.00006236
0.00010062,0.00039114
0.00000505,0.00001153
0.00006944,0.00005614
0.00039374,0.00031418
0.00140663,0.00065112
0.00044036,0.00210594
0.00003441,0.00018635
0.00005631,0.00002480
0.00000122,0.00001172
0.00032626,0.00017107
0.00000127,0.00000010
0.00000287,0.00000019
0.00001974,0.00001731
0.00089262,0.00018413
0.00022964,0.00023593
0.00000457,0.00002060
0.00009030,0.00009712
0.00016646,0.00007771
0.00001835,0.00003297
0.00010796,0.00015091
0.00012858,0.00028198
0.00003944,0.00005105
0.00008768,0.00006097
0.00003199,0.00002883
0.00004283,0.00001946
0.00010027,0.00001047
0.00040704,0.00037736
0.00050685,0.00020334
0.00009022,0.00003932
0.00027931,0.00003874
0.00001144,0.00001180
0.00000366,0.00000099
0.00000335,0.00000076
0.00013997,0.00005439
0.00010311,0.00003582
0.00025265,0.00029648
0.00024726,0.00049913
0.00044922,0.00015286
0.00045752,0.00019335
0.00018773,0.00003876
0.00002811,0.00001723
0.00034584,0.00021313
0.00002088,0.00001397
0.00000657,0.00000080
0.00015294,0.00001777
0.00002943,0.00000657
0.00012094,0.00016751
0.00011398,0.00006616
0.00794891,0.00821956
0.00504158,0.00727792
0.00006948,0.00001277
0.00164307,0.00022024
0.00046288,0.00021268
0.00005726,0.00004339
0.00091502,0.00155740
0.00003440,0.00000923
0.00000992,0.00000121
0.00000507,0.00001058
0.00021718,0.00013490
0.00017999,0.00023071
0.00007379,0.00010188
0.00000690,0.00003106
0.00021349,0.00032114
0.00005125,0.00003981
0.00007407,0.00002118
0.00001874,0.00017565
0.00000239,0.00000031
0.00015000,0.00007417
0.00013759,0.00021163
0.00014722,0.00013101
0.00016104,0.00019943
0.00030676,0.00052312
