imports_trln_USD,exports_trln_USD
0.00009283,0.00023652
0.00001663,0.00008188
0.00004710,0.00012694
0.00001145,0.00000285
0.00000171,0.00000027
0.00008728,0.00006701
0.00005307,0.00002563
0.00005459,0.00006005
0.00008775,0.00005544
0.00007070,0.00005463
0.00015866,0.00007402
0.00015655,0.00003922
0.00008652,0.00012828
0.00017205,0.00005004
0.00013922,0.00005706
0.00011886,0.00018709
0.00025074,0.00000890
0.00195500,0.00114606
0.00025808,0.00016454
0.00040419,0.00062029
0.00064302,0.00018853
0.00008621,0.00010217
0.00027675,0.00016553
0.00016344,0.00004596
0.00012963,0.00015251
0.00004544,0.00002041
0.00000736,0.00002275
0.00006523,0.00001358
0.00030405,0.00007894
0.00108905,0.00073535
0.00043043,0.00067485
0.00015002,0.00009709
0.00008776,0.00007290
0.00002557,0.00001985
0.00018376,0.00071100
0.00000719,0.00000070
0.00000362,0.00000085
0.00012371,0.00015360
0.00054066,0.00042758
0.00018466,0.00010397
0.00002050,0.00000469
0.00015145,0.00011688
0.00028482,0.00027575
0.00002274,0.00005066
0.00021735,0.00008298
0.00017023,0.00020250
0.00004642,0.00005450
0.00006417,0.00002541
0.00004677,0.00008067
0.00009624,0.00011624
0.00008891,0.00005370
0.00020390,0.00021956
0.00025369,0.00046867
0.00006737,0.00016561
0.00023567,0.00037408
0.00000877,0.00003168
0.00000984,0.00001050
0.00000885,0.00000240
0.00014352,0.00013979
0.00014699,0.00025347
0.00026998,0.00065056
0.00011467,0.00012016
0.00104984,0.00166573
0.00068204,0.00124100
0.00022206,0.00013348
0.00002341,0.00001861
0.00040771,0.00025400
0.00001219,0.00000721
0.00003610,0.00000987
0.00020068,0.00002386
0.00009722,0.00008303
0.00012043,0.00010838
0.00018382,0.00014443
0.00462827,0.00230097
0.00294393,0.00182379
0.00013596,0.00030605
0.00169647,0.00166854
0.00001920,0.00002136
0.00003580,0.00002424
0.00102477,0.00029226
0.00003986,0.00001961
0.00001584,0.00006152
0.00000948,0.00004842
0.00037264,0.00064911
0.00017000,0.00014899
0.00007453,0.00009238
0.00004877,0.00002913
0.00012305,0.00009910
0.00001803,0.00007592
0.00006138,0.00012991
0.00001204,0.00000519
0.00000308,0.00000011
0.00008976,0.00006984
0.00005886,0.00002323
0.00005314,0.00004175
0.00009616,0.00005645
0.00007272,0.00006904
0.00017349,0.00007703
0.00017289,0.00004290
0.00011218,0.00014794
0.00018361,0.00005459
0.00015171,0.00008694
0.00011621,0.00022855
0.00020183,0.00000827
0.00232245,0.00116924
0.00027661,0.00016079
0.00034311,0.00062796
0.00068224,0.00021366
0.00008963,0.00009276
0.00029903,0.00016113
0.00018900,0.00004596
0.00013625,0.00017896
0.00005103,0.00001402
0.00000826,0.00002606
0.00006620,0.00001518
0.00032645,0.00008904
0.00120223,0.00079010
0.00044822,0.00068048
0.00015496,0.00007607
0.00008984,0.00007069
0.00002289,0.00001519
0.00018879,0.00064639
