imports_trln_USD,exports_trln_USD
0.00000020,
0.00000014,
0.00000010,
0.00000094,
0.00000020,0.00000008
0.00000002,
0.00000047,
0.00000185,
0.00000051,
0.00000074,
0.00000009,
0.00000038,
0.00000014,
0.00000087,
0.00000000,
0.00000000,
0.00000071,
0.00000000,
0.00000006,
0.00000028,
0.00000034,
0.00000001,
0.00000002,
0.00000001,
0.00000025,
0.00000018,
0.00000047,
0.00000001,
0.00000026,
0.00000015,0.00000000
0.00000005,
0.00000002,0.00000003
0.00000001,
0.00000001,
0.00000001,
0.00000004,0.00000002
0.00000004,0.00000000
0.00000002,
0.00000002,0.00000000
0.00000000,
0.00000003,
0.00000006,
0.00000014,0.00000013
0.00000004,
0.00000013,
0.00000020,
0.00000001,
0.00000015,
0.00000008,
0.00000000,
0.00000022,
0.00000005,
0.00000076,0.00000003
0.00000208,0.00000046
0.00000000,
0.00000043,0.00000012
0.00000008,
0.00000426,
0.00000029,0.00000005
0.00000001,
0.00000000,
0.00000062,0.00000000
0.00000006,
0.00000002,
0.00000028,
0.00000008,
0.00000007,
0.00000097,
0.00000019,
0.00000002,
0.00000049,
0.00000202,
0.00000051,
0.00000075,
0.00000019,
0.00000031,
0.00000035,
0.00000007,0.00000002
0.00000001,
0.00000001,
0.00000057,
0.00000000,
0.00000002,0.00000001
0.00000036,0.00000002
0.00000038,
0.00000001,
0.00000002,
0.00000001,
0.00000025,
0.00000023,0.00000012
0.00000042,0.00000001
0.00000000,
0.00000028,
0.00000020,
0.00000007,
0.00000000,
0.00000001,
0.00000007,
0.00000001,
0.00000001,
0.00000001,
0.00000001,
0.00000008,0.00000000
0.00000015,0.00000005
0.00000001,0.00000001
0.00000003,0.00000001
0.00000000,
0.00000000,
0.00000001,0.00000000
0.00000013,
0.00000016,
0.00000002,
0.00000011,
0.00000025,0.00000002
0.00000001,
0.00000011,
0.00000005,0.00000001
0.00000001,
0.00000010,
0.00000002,
0.00000148,0.00000014
0.00000128,0.00000004
0.00000001,
0.00000067,
0.00000001,
0.00000003,
0.00000016,0.00000004
0.00000000,
0.00000001,
0.00000031,
0.00000013,0.00000000
0.00000001,
0.00000000,
0.00000021,
0.00000005,
0.00000008,
0.00000063,
0.00000040,
0.00000000,
0.00000048,
0.00000145,
0.00000039,
0.00000063,0.00000000
0.00000024,
0.00000030,
0.00000064,
0.00000011,
0.00000002,
0.00000003,
0.00000042,
0.00000000,
0.00000007,
0.00000027,0.00000000
0.00000030,
0.00000000,
0.00000002,
0.00000001,0.00000000
0.00000004,
0.00000014,0.00000001
0.00000044,
0.00000000,
0.00000029,0.00000000
0.00000000,
0.00000021,0.00000001
0.00000007,
0.00000000,0.00000004
0.00000002,0.00000019
0.00000002,
0.00000009,
0.00000000,
0.00000000,
0.00000009,0.00000003
0.00000010,
0.00000006,
0.00000001,
0.00000000,
0.00000002,
0.00000008,0.00000000
0.00000010,
0.00000003,
0.00000013,
0.00000057,0.00000000
0.00000010,
0.00000006,
0.00000002,
0.00000011,
0.00000002,
0.00000187,0.00000003
0.00000221,0.00000000
0.00000000,
0.00000070,0.00000000
0.00000000,
0.00014652,
0.00000029,
0.00000005,
0.00000000,
0.00000000,
0.00000027,0.00000000
0.00000008,
0.00000006,
0.00000016,
0.00000018,
0.00000012,
0.00000112,
0.00000016,
0.00000011,
0.00000042,
0.00000151,
0.00000040,
0.00000055,
0.00000046,
0.00000030,
0.00000028,
0.00000008,
0.00000001,
0.00000000,
0.00000058,
0.00000000,
0.00000004,
0.00000028,
0.00000031,
0.00000001,
0.00000001,
0.00000000,
0.00000015,
0.00000013,0.00000000
0.00000038,
0.00000000,
0.00000019,
0.00000019,0.00000000
0.00000008,0.00000000
0.00000001,0.00000025
0.00000000,
0.00000001,
0.00000001,
0.00000000,
0.00000013,
0.00000000,
0.00000001,
0.00000010,0.00000005
0.00000014,0.00000008
0.00000009,
0.00000006,0.00000000
0.00000000,
0.00000000,0.00000001
0.00000010,
0.00000011,0.00000000
0.00000008,
0.00000028,
0.00000036,0.00000002
0.00000000,
0.00000019,
0.00000008,
0.00000000,
0.00000011,0.00000000
0.00000048,
0.00000119,0.00000004
0.00000088,
0.00000043,
0.00000004,
0.00003885,
0.00000010,
0.00000001,
0.00000000,
0.00000000,
0.00000029,0.00000002
0.00000005,0.00000002
0.00000003,
0.00000008,
0.00000015,
0.00000022,
0.00000000,
0.00000010,
0.00000120,
0.00000012,
0.00000009,
0.00000055,
0.00000143,
0.00000058,0.00000000
0.00000117,
0.00000061,
0.00000026,
0.00000020,
0.00000063,
0.00000005,
0.00000006,0.00000002
0.00000114,
0.00000001,
0.00000040,0.00000000
0.00000031,
0.00000056,0.00000000
0.00000002,0.00000002
0.00000002,
0.00000001,
0.00000021,
0.00000037,
0.00000052,
0.00000002,
0.00000054,0.00000001
0.00000000,
0.00000053,
0.00000018,
0.00000001,0.00000010
0.00000000,
0.00000012,
0.00000000,
0.00000001,
0.00000009,
0.00000001,
0.00000001,
0.00000004,
0.00000000,
0.00000001,
0.00000038,0.00000000
0.00000057,
0.00000018,
0.00000012,
0.00000000,
0.00000002,
0.00000003,0.00000001
0.00000022,0.00000003
0.00000013,
0.00000010,
0.00000038,
0.00000076,
0.00000003,
0.00000020,
0.00000000,
0.00000009,
0.00000000,
0.00000022,
0.00000002,
0.00000221,0.00000001
0.00000185,0.00000001
0.00000001,
0.00000123,0.00000002
0.00000002,
0.00027287,
0.00000035,0.00000000
0.00000001,
0.00000001,
0.00000000,
0.00000051,
0.00000021,0.00000001
0.00000006,
0.00000049,
0.00000039,
0.00000002,
0.00000000,
0.00000000,
0.00000019,
0.00000139,
0.00000038,
0.00000012,
0.00000102,0.00000000
0.00000300,
0.00000084,
0.00000164,
0.00000114,
0.00000027,
0.00000088,
0.00000000,
0.00000425,
0.00000007,
0.00000001,0.00000000
0.00000091,0.00000008
0.00000002,
0.00000046,
0.00000057,
0.00000055,
0.00000004,
0.00000008,
0.00000002,
0.00000029,
0.00000061,0.00000000
0.00000097,0.00000000
0.00000009,
0.00000000,
0.00000081,0.00000006
0.00000000,
0.00000000,
0.00000000,
0.00000072,0.00000009
0.00000033,
0.00000001,0.00000018
0.00000001,
0.00000008,
0.00000000,
0.00000001,
0.00000019,0.00000000
0.00000003,
0.00000000,
0.00000004,0.00000000
0.00000002,
0.00000008,
0.00000070,0.00000003
0.00000061,
0.00000019,0.00000007
0.00000024,0.00000000
0.00000001,
0.00000000,
0.00000003,
0.00000005,0.00000001
0.00000035,0.00000000
0.00000042,
0.00000009,
0.00000047,0.00000068
0.00000129,0.00000003
0.00000008,
0.00000000,
0.00000054,
0.00000000,
0.00000003,
0.00000015,
0.00000005,
0.00000037,0.00000001
0.00000011,0.00000000
0.00000287,0.00000003
0.00000288,0.00000004
0.00000002,
0.00000391,0.00000001
0.00000016,
0.00000012,0.00000003
0.00000074,0.00000004
0.00000005,
0.00000005,
0.00000001,
0.00000077,0.00000001
0.00000028,0.00000000
0.00000018,
0.00000000,
0.00000033,
0.00000037,
0.00000003,0.00000000
0.00000000,
0.00000016,
0.00000119,
0.00000028,
0.00000011,
0.00000080,
0.00000250,0.00000002
0.00000055,
0.00000144,
0.00000069,
0.00000023,
0.00000081,
0.00000000,
0.00000388,0.00000072
0.00000006,0.00000004
0.00000001,0.00000002
0.00000101,0.00000000
0.00000002,
0.00000040,0.00000001
0.00000058,0.00000000
0.00000044,
0.00000003,
0.00000008,
0.00000003,
0.00000028,
0.00000062,0.00000016
0.00000110,0.00000000
0.00000000,
0.00000006,0.00000001
0.00000000,
0.00000089,
0.00000000,
0.00000000,
0.00000066,
0.00000041,0.00000000
0.00000007,0.00000017
0.00000000,0.00000000
0.00000007,0.00000000
0.00000000,
0.00000001,
0.00000017,0.00000001
0.00000002,
0.00000000,0.00000000
0.00000007,
0.00000001,
0.00000001,0.00000000
0.00000040,0.00000000
0.00000058,0.00000000
0.00000012,0.00000002
0.00000013,
0.00000001,
0.00000001,
0.00000002,
0.00000010,0.00000000
0.00000040,0.00000000
0.00000031,
0.00000009,
0.00000054,
0.00000107,0.00000000
0.00000004,0.00000003
0.00000036,0.00000000
0.00000000,
0.00000001,
0.00000022,
0.00000003,
0.00000032,0.00000000
0.00000007,
0.00000224,0.00000016
0.00000194,0.00000008
0.00000002,
0.00000327,0.00000005
0.00000009,
0.00002290,
0.00000080,0.00000000
0.00000002,
0.00000001,
0.00000001,
0.00000061,0.00000003
0.00000023,0.00000000
0.00000013,
0.00000000,
0.00000040,
0.00000033,0.00000004
0.00000002,0.00000000
0.00000000,
0.00000000,
0.00000021,0.00000000
0.00000133,
0.00000026,
0.00000008,
0.00000078,
0.00000289,
0.00000070,
0.00000162,
0.00000086,0.00000000
0.00000033,
0.00000069,
0.00000000,
0.00000417,
0.00000006,0.00000000
0.00000001,
0.00000141,0.00000000
0.00000001,
0.00000045,
0.00000072,0.00000000
0.00000041,
0.00000004,0.00000000
0.00000004,
0.00000003,
0.00000024,0.00000011
0.00000068,0.00000003
0.00000113,0.00000000
0.00000000,0.00000000
0.00000004,0.00000000
0.00000000,
0.00000107,0.00000001
0.00000000,
0.00000000,0.00000002
0.00000073,
0.00000035,
0.00000000,0.00000015
0.00000004,
0.00000009,
0.00000000,
0.00000001,
0.00000014,
0.00000004,
0.00000001,
0.00000010,
0.00000001,
0.00000000,
0.00000064,0.00000000
0.00000072,0.00000000
0.00000015,0.00000007
0.00000028,0.00000000
0.00000001,0.00000000
0.00000001,
0.00000002,
0.00000004,
0.00000042,
0.00000041,
0.00000025,
0.00000057,
0.00000207,0.00000001
0.00000003,
0.00000044,0.00000001
0.00000002,
0.00000001,
0.00000017,0.00000000
0.00000003,
0.00000026,0.00000001
0.00000013,
0.00000267,0.00000000
0.00000222,0.00000046
0.00000001,
0.00000450,0.00000003
0.00000085,0.00000002
0.00000447,
0.00000058,0.00000008
0.00000004,
0.00000001,
0.00000001,
0.00000081,0.00000000
0.00000044,
0.00000022,0.00000000
0.00000000,
0.00000036,
0.00000045,
0.00000003,
0.00000000,
0.00000001,
0.00000015,
0.00000122,
0.00000032,
0.00000016,
0.00000129,
0.00000294,0.00000001
0.00000075,
0.00000162,
0.00000123,
0.00000042,
0.00000070,
0.00000000,
0.00001190,0.00000000
0.00000013,
0.00000001,
0.00000144,
0.00000000,
0.00000042,
0.00000074,
0.00000065,
0.00000004,
0.00000003,
0.00000003,
0.00000026,0.00000000
0.00000067,0.00000000
0.00000130,0.00000000
0.00000005,
0.00000005,0.00000015
0.00000000,
0.00000073,
0.00000000,
0.00000001,
0.00000084,
0.00000040,
0.00000000,0.00000015
0.00000001,0.00000000
0.00000020,
0.00000000,
0.00000001,
0.00000011,0.00000000
0.00000004,
0.00000001,
0.00000009,
0.00000001,
0.00000003,
0.00000060,
0.00000087,0.00000000
0.00000019,0.00000000
0.00000025,
0.00000001,
0.00000001,
0.00000004,
0.00000005,
0.00000039,
0.00000057,
0.00000043,
0.00000048,0.00000059
0.00000100,0.00000000
0.00000001,
0.00000000,
0.00000037,
0.00000000,
0.00000020,
0.00000018,0.00000000
0.00000003,
0.00000026,0.00000000
0.00000011,
0.00000346,0.00000004
0.00000146,0.00000012
0.00000015,
0.00000673,0.00000000
0.00000092,
0.00000158,
0.00000095,0.00000001
0.00000012,
0.00000001,
0.00000002,
0.00000090,0.00000001
0.00000030,
0.00000021,
0.00000003,
0.00000061,
0.00000046,
0.00000004,
0.00000000,
0.00000000,
0.00000023,
0.00000167,
0.00000032,0.00000000
0.00000017,
0.00000124,
0.00000327,0.00000000
0.00000093,0.00000001
0.00000204,
0.00000155,
0.00000053,
0.00000078,
0.00000000,
0.00000619,0.00000014
0.00000016,0.00000000
0.00000002,
0.00000178,
0.00000000,
0.00000059,
0.00000101,
0.00000063,
0.00000005,
0.00000002,
0.00000006,
0.00000026,0.00000003
0.00000109,0.00000030
0.00000144,0.00000003
0.00000005,
0.00000007,0.00000000
0.00000001,
0.00000084,0.00000001
0.00000009,
0.00000000,
0.00000000,
0.00000119,0.00000000
0.00000076,
0.00000001,0.00000008
0.00000000,
0.00000017,0.00000016
0.00000000,
0.00000004,
0.00000013,
0.00000007,
0.00000000,
0.00000007,0.00000000
0.00000002,
0.00000001,
0.00000073,
0.00000110,0.00000003
0.00000026,
0.00000039,0.00000000
0.00000001,
0.00000001,
0.00000008,
0.00000003,
0.00000034,0.00000002
0.00000040,0.00000000
0.00000063,
0.00000068,0.00000017
0.00000197,0.00000002
0.00000007,0.00000001
0.00000000,
0.00000038,0.00000001
0.00000000,
0.00000002,
0.00000018,
0.00000008,
0.00000095,0.00000000
0.00000015,0.00000000
0.00000472,0.00000008
0.00000510,0.00000031
0.00000002,
0.00000622,0.00000003
0.00000009,
0.00000047,0.00000000
0.00000148,0.00000004
0.00000006,
0.00000000,
0.00000001,
0.00000101,0.00000001
0.00000034,0.00000000
0.00000026,0.00000002
0.00000003,0.00000000
0.00000071,
0.00000053,
0.00000001,
0.00000000,
0.00000000,
0.00000024,
0.00000196,
