year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,PRT,0.00012262,0.26570517
1995,10,FRA,0.00006528,0.07495147
1995,10,ITA,0.00004193,0.03538039
1995,10,BEL,0.00003869,0.04582419
1995,10,NLD,0.00002227,0.02833125
1995,10,Other,0.00011447,0.44039239
1995,11,DZA,0.00013916,0.41235622
1995,11,CUB,0.00002480,0.07916825
1995,11,LBY,0.00002250,0.07534362
1995,11,FRA,0.00001858,0.02587047
1995,11,DEU,0.00001510,0.03181551
1995,11,Other,0.00004867,0.12078457
1995,12,PRT,0.00001443,0.04463140
1995,12,FRA,0.00001097,0.01821439
1995,12,MAR,0.00000706,0.00237821
1995,12,ITA,0.00000686,0.01136610
1995,12,DEU,0.00000532,0.00281659
1995,12,Other,0.00002498,0.04048240
1995,13,USA,0.00003550,0.00253429
1995,13,DNK,0.00002226,0.00150347
1995,13,DEU,0.00001302,0.00099420
1995,13,FRA,0.00001265,0.00079861
1995,13,JPN,0.00000836,0.00042366
1995,13,Other,0.00004053,0.00469121
1995,14,FRA,0.00000280,0.00201673
1995,14,ITA,0.00000052,0.00020020
1995,14,DEU,0.00000042,0.00020422
1995,14,MAR,0.00000039,0.00014385
1995,14,BEL,0.00000032,0.00029572
1995,14,Other,0.00000110,0.00088503
1995,15,PRT,0.00017422,0.07861979
1995,15,ITA,0.00012819,0.04276185
1995,15,FRA,0.00012418,0.05187040
1995,15,USA,0.00005100,0.01421974
1995,15,TUN,0.00004552,0.06813859
1995,15,Other,0.00043155,0.34060327
1995,16,ITA,0.00010586,0.02208022
1995,16,FRA,0.00004858,0.01153421
1995,16,PRT,0.00003006,0.00833915
1995,16,DEU,0.00002267,0.00501156
1995,16,USA,0.00001916,0.00342350
1995,16,Other,0.00013156,0.03814606
1995,17,DZA,0.00004540,0.07229750
1995,17,FRA,0.00004533,0.02386319
1995,17,DEU,0.00004378,0.01389242
1995,17,RUS,0.00003496,0.01212013
1995,17,TUN,0.00002450,0.04682664
1995,17,Other,0.00025851,0.16009635
1995,18,RUS,0.00004186,0.01985063
1995,18,PRT,0.00003411,0.00651661
1995,18,FRA,0.00002535,0.00818169
1995,18,DEU,0.00001749,0.00452547
1995,18,ITA,0.00001039,0.00378179
1995,18,Other,0.00005174,0.02023340
1995,19,PRT,0.00005825,0.03506802
1995,19,FRA,0.00004058,0.01942575
1995,19,DEU,0.00003822,0.01382940
1995,19,ITA,0.00003502,0.01386219
1995,19,GBR,0.00001890,0.00740518
1995,19,Other,0.00006858,0.03252140
1995,20,FRA,0.00036798,0.28015329
1995,20,USA,0.00025797,0.11724988
1995,20,DEU,0.00023818,0.14865082
1995,20,PRT,0.00020159,0.10724631
1995,20,ITA,0.00015678,0.07205280
1995,20,Other,0.00048157,0.33009827
1995,21,FRA,0.00006866,0.03620945
1995,21,PRT,0.00006085,0.02099493
1995,21,DEU,0.00002603,0.00760275
1995,21,ITA,0.00001930,0.00696759
1995,21,BEL,0.00001867,0.00505965
1995,21,Other,0.00016484,0.05179738
1995,22,DEU,0.00022375,0.12894886
1995,22,GBR,0.00019206,0.10395267
1995,22,PRT,0.00011984,0.16633138
1995,22,FRA,0.00010192,0.12645176
1995,22,USA,0.00009289,0.02393688
1995,22,Other,0.00057479,0.46482563
1995,23,PRT,0.00003476,0.06308304
1995,23,FRA,0.00001638,0.04949067
1995,23,ITA,0.00001244,0.01590886
1995,23,GRC,0.00001012,0.01506859
1995,23,GBR,0.00000494,0.01169747
1995,23,Other,0.00003953,0.07236599
1995,24,MAR,0.00001844,0.00060521
1995,24,ITA,0.00001277,0.00295097
1995,24,AND,0.00001199,0.00085847
1995,24,FRA,0.00001004,0.00147343
1995,24,RUS,0.00000907,0.00179494
1995,24,Other,0.00004938,0.02193872
1995,25,USA,0.00007943,1.99448998
1995,25,ITA,0.00007399,0.76770750
1995,25,FRA,0.00007173,0.62915959
1995,25,DZA,0.00005709,0.92207432
1995,25,DEU,0.00003795,0.38671146
1995,25,Other,0.00033786,7.96473211
1995,26,JPN,0.00005350,0.05024512
1995,26,GBR,0.00001322,0.49788433
1995,26,FRA,0.00001246,0.26802249
1995,26,ITA,0.00001144,0.04653180
1995,26,BEL,0.00000787,0.02352308
1995,26,Other,0.00004364,0.54571993
1995,27,FRA,0.00020800,0.99763379
1995,27,USA,0.00016887,1.14821980
1995,27,PRT,0.00015864,0.86589377
1995,27,GIB,0.00012663,1.07047445
1995,27,BEL,0.00010374,0.57937278
1995,27,Other,0.00073647,4.42907131
1995,28,FRA,0.00008629,0.33213928
1995,28,DEU,0.00007344,0.19552752
1995,28,PRT,0.00006944,0.25122310
1995,28,ITA,0.00005213,0.20760237
1995,28,GBR,0.00005092,0.17415895
1995,28,Other,0.00034737,1.09299223
1995,29,FRA,0.00023133,0.13317792
1995,29,DEU,0.00022337,0.12780170
1995,29,ITA,0.00021199,0.12451035
1995,29,USA,0.00014138,0.10017174
1995,29,NLD,0.00012103,0.15522261
1995,29,Other,0.00139037,0.60152634
1995,30,ITA,0.00027092,0.10056390
1995,30,PRT,0.00025882,0.11416395
1995,30,JPN,0.00019564,0.02849156
1995,30,DEU,0.00019072,0.01224552
1995,30,FRA,0.00018873,0.03250282
1995,30,Other,0.00064863,0.12991768
1995,31,FRA,0.00006738,0.49001984
1995,31,DEU,0.00003688,0.24877517
1995,31,ITA,0.00002359,0.15997512
1995,31,NLD,0.00001578,0.12029159
1995,31,BEL,0.00001492,0.08239762
1995,31,Other,0.00008561,0.40230764
1995,32,DEU,0.00009667,0.02589873
1995,32,PRT,0.00008705,0.05154154
1995,32,ITA,0.00008593,0.07457790
1995,32,FRA,0.00005604,0.02415569
1995,32,GBR,0.00003285,0.01176223
1995,32,Other,0.00040209,0.27325671
1995,33,FRA,0.00008525,0.00957477
1995,33,PRT,0.00006037,0.01198915
1995,33,DEU,0.00004733,0.00501782
1995,33,USA,0.00004602,0.00261307
1995,33,ITA,0.00003327,0.00559713
1995,33,Other,0.00022587,0.03073751
1995,34,PRT,0.00008577,0.08259334
1995,34,FRA,0.00006606,0.07309580
1995,34,ITA,0.00004616,0.03780649
1995,34,DEU,0.00004425,0.02032383
1995,34,GBR,0.00002647,0.02599582
1995,34,Other,0.00015125,0.10856404
1995,35,PRT,0.00001683,0.01447211
1995,35,FRA,0.00001010,0.00575145
1995,35,DEU,0.00000471,0.00122176
1995,35,ITA,0.00000351,0.00184318
1995,35,FIN,0.00000277,0.00344950
1995,35,Other,0.00002940,0.01156665
1995,36,FRA,0.00000511,0.00061216
1995,36,GBR,0.00000385,0.00059125
1995,36,PRT,0.00000323,0.00069409
1995,36,ZA1,0.00000253,0.00023590
1995,36,ITA,0.00000127,0.00023797
1995,36,Other,0.00001143,0.00259733
1995,37,PRT,0.00002870,0.00214266
1995,37,BEL,0.00002535,0.00179986
1995,37,NLD,0.00001686,0.00094255
1995,37,FRA,0.00001158,0.00122006
1995,37,DEU,0.00000864,0.00041636
1995,37,Other,0.00003453,0.00328530
1995,38,FRA,0.00009210,0.06198384
1995,38,ITA,0.00008033,0.04566761
1995,38,PRT,0.00007272,0.05232706
1995,38,DEU,0.00004815,0.03494389
1995,38,USA,0.00003488,0.02291106
1995,38,Other,0.00027404,0.24048859
1995,39,FRA,0.00055988,0.25728331
1995,39,DEU,0.00037791,0.17688675
1995,39,ITA,0.00037785,0.30538609
1995,39,PRT,0.00034505,0.18861339
1995,39,GBR,0.00015881,0.08167577
1995,39,Other,0.00103672,0.58454017
1995,40,FRA,0.00045515,0.13348172
1995,40,DEU,0.00036669,0.07208087
1995,40,ITA,0.00018523,0.05111034
1995,40,GBR,0.00018250,0.04382842
1995,40,PRT,0.00018219,0.07853238
