year,product_chapter,exporter,value_trln_USD
1995,10,ITA,0.00000281
1995,10,NGA,0.00000035
1995,10,AFG,0.00000015
1995,10,FRA,0.00000008
1995,10,CMR,0.00000002
1995,10,Other,0.00000001
1995,11,FRA,0.00000749
1995,11,USA,0.00000201
1995,11,CMR,0.00000048
1995,11,NLD,0.00000017
1995,11,GBR,0.00000015
1995,11,Other,0.00000034
1995,12,FRA,0.00000002
1995,12,CMR,0.00000002
1995,12,NGA,0.00000001
1995,12,CHE,0.00000000
1995,12,SDN,0.00000000
1995,12,Other,0.00000000
1995,13,SDN,0.00000005
1995,13,DEU,0.00000003
1995,13,MAR,0.00000000
1995,15,MYS,0.00000222
1995,15,NLD,0.00000108
1995,15,IDN,0.00000038
1995,15,BEL,0.00000006
1995,15,CIV,0.00000004
1995,15,Other,0.00000005
1995,16,FRA,0.00000053
1995,16,NOR,0.00000044
1995,16,JPN,0.00000030
1995,16,MAR,0.00000003
1995,17,FRA,0.00000819
1995,17,BEL,0.00000420
1995,17,CMR,0.00000064
1995,17,NGA,0.00000004
1995,17,DEU,0.00000000
1995,17,Other,0.00000000
1995,18,FRA,0.00000008
1995,18,CMR,0.00000000
1995,18,NGA,0.00000000
1995,18,ZA1,0.00000000
1995,19,CMR,0.00000021
1995,19,ITA,0.00000015
1995,19,FRA,0.00000005
1995,19,COG,0.00000005
1995,19,CHE,0.00000001
1995,19,Other,0.00000003
1995,20,FRA,0.00000045
1995,20,ITA,0.00000034
1995,20,GBR,0.00000003
1995,20,CMR,0.00000001
1995,20,ZA1,0.00000000
1995,21,FRA,0.00000126
1995,21,CMR,0.00000071
1995,21,ITA,0.00000029
1995,21,IRL,0.00000015
1995,21,ZA1,0.00000008
1995,21,Other,0.00000014
1995,22,CMR,0.00000254
1995,22,FRA,0.00000118
1995,22,NLD,0.00000012
1995,22,ESP,0.00000007
1995,22,TGO,0.00000004
1995,22,Other,0.00000007
1995,23,CAF,0.00000000
1995,24,CAF,0.00000220
1995,24,CMR,0.00000030
1995,24,ITA,0.00000009
1995,24,USA,0.00000008
1995,24,ARG,0.00000004
1995,24,Other,0.00000006
1995,25,CMR,0.00000654
1995,25,NGA,0.00000043
1995,25,FRA,0.00000011
1995,25,BEL,0.00000009
1995,25,CHN,0.00000008
1995,25,Other,0.00000008
1995,26,CMR,0.00000000
1995,27,NGA,0.00002299
1995,27,CMR,0.00001527
1995,27,DZA,0.00000267
1995,27,FRA,0.00000049
1995,27,BEL,0.00000013
1995,27,Other,0.00000023
1995,28,FRA,0.00000030
1995,28,CMR,0.00000005
1995,28,NLD,0.00000004
1995,28,BEL,0.00000003
1995,28,DEU,0.00000003
1995,28,Other,0.00000006
1995,29,IND,0.00000044
1995,29,FRA,0.00000011
1995,29,NLD,0.00000006
1995,29,USA,0.00000005
1995,29,DEU,0.00000003
1995,29,Other,0.00000004
1995,30,FRA,0.00000372
1995,30,ESP,0.00000159
1995,30,NLD,0.00000114
1995,30,IND,0.00000084
1995,30,HKG,0.00000066
1995,30,Other,0.00000204
1995,31,BEL,0.00000835
1995,31,DEU,0.00000086
1995,31,RUS,0.00000085
1995,31,CHE,0.00000037
1995,31,NGA,0.00000020
1995,31,Other,0.00000011
1995,32,FRA,0.00000038
1995,32,CMR,0.00000006
1995,32,USA,0.00000005
1995,32,JPN,0.00000004
1995,32,CHN,0.00000004
1995,32,Other,0.00000015
1995,33,FRA,0.00000015
1995,33,CMR,0.00000008
1995,33,NLD,0.00000004
1995,33,ESP,0.00000003
1995,33,IRL,0.00000002
1995,33,Other,0.00000008
1995,34,FRA,0.00000069
1995,34,CMR,0.00000032
1995,34,NGA,0.00000011
1995,34,CIV,0.00000005
1995,34,SDN,0.00000002
1995,34,Other,0.00000005
1995,35,FRA,0.00000006
1995,35,ESP,0.00000005
1995,35,CMR,0.00000001
1995,35,GBR,0.00000001
1995,35,CHE,0.00000001
1995,35,Other,0.00000002
1995,36,FRA,0.00000006
1995,36,CMR,0.00000003
1995,36,SDN,0.00000000
1995,37,IND,0.00000036
1995,37,FRA,0.00000013
1995,37,KOR,0.00000006
1995,37,USA,0.00000002
1995,37,BEL,0.00000001
1995,37,Other,0.00000003
1995,38,ITA,0.00000135
1995,38,FRA,0.00000103
1995,38,ZA1,0.00000051
1995,38,NLD,0.00000038
1995,38,USA,0.00000021
1995,38,Other,0.00000023
1995,39,FRA,0.00000183
1995,39,USA,0.00000075
1995,39,CIV,0.00000038
1995,39,DEU,0.00000022
1995,39,CMR,0.00000021
1995,39,Other,0.00000035
1995,40,FRA,0.00000242
1995,40,CMR,0.00000084
1995,40,BEL,0.00000072
1995,40,NLD,0.00000055
1995,40,ITA,0.00000036
1995,40,Other,0.00000105
1995,41,IND,0.00000001
1995,41,FRA,0.00000001
1995,41,DEU,0.00000000
1995,41,SDN,0.00000000
1995,42,IDN,0.00000008
1995,42,FRA,0.00000006
1995,42,USA,0.00000001
1995,42,CIV,0.00000001
1995,42,CMR,0.00000001
1995,42,Other,0.00000001
1995,43,CMR,0.00000000
1995,44,CMR,0.00000057
1995,44,CAF,0.00000038
1995,44,CHN,0.00000003
1995,44,SAU,0.00000002
1995,44,FRA,0.00000002
1995,44,Other,0.00000003
1995,45,FRA,0.00000000
1995,46,CMR,0.00000005
1995,46,NGA,0.00000001
1995,47,FRA,0.00000003
1995,47,MYS,0.00000000
1995,48,FRA,0.00000244
1995,48,CMR,0.00000087
1995,48,ESP,0.00000024
1995,48,CIV,0.00000015
1995,48,COG,0.00000012
1995,48,Other,0.00000039
1995,49,FRA,0.00000955
1995,49,CMR,0.00000015
1995,49,USA,0.00000011
1995,49,GBR,0.00000003
1995,49,ITA,0.00000002
1995,49,Other,0.00000005
1995,50,ESP,0.00000011
1995,51,FRA,0.00000000
1995,52,CMR,0.00000028
1995,52,CHN,0.00000012
1995,52,CHE,0.00000008
1995,52,IND,0.00000008
1995,52,DEU,0.00000006
1995,52,Other,0.00000007
1995,53,IND,0.00000002
1995,53,CMR,0.00000000
1995,54,HKG,0.00000211
1995,54,FRA,0.00000024
1995,54,IDN,0.00000001
1995,54,IND,0.00000001
1995,54,CMR,0.00000001
1995,54,Other,0.00000001
1995,55,JPN,0.00000032
1995,55,DEU,0.00000010
1995,55,CMR,0.00000007
1995,55,FRA,0.00000007
1995,55,NGA,0.00000001
1995,55,Other,0.00000002
1995,56,HKG,0.00000014
1995,56,CIV,0.00000006
1995,56,FRA,0.00000003
1995,56,CMR,0.00000000
1995,56,NGA,0.00000000
1995,56,Other,0.00000000
1995,57,FRA,0.00000003
1995,57,SAU,0.00000000
1995,57,CHN,0.00000000
1995,57,IND,0.00000000
1995,57,USA,0.00000000
1995,58,CHE,0.00000005
1995,58,FRA,0.00000000
1995,58,ITA,0.00000000
1995,58,CMR,0.00000000
1995,58,JPN,0.00000000
1995,58,Other,0.00000000
1995,59,CIV,0.00000030
1995,59,FRA,0.00000005
1995,59,CAN,0.00000000
1995,60,CHN,0.00000099
1995,60,NGA,0.00000001
1995,60,IND,0.00000000
1995,60,USA,0.00000000
1995,61,FRA,0.00000038
1995,61,JPN,0.00000002
1995,61,USA,0.00000002
1995,61,NGA,0.00000001
1995,61,GBR,0.00000001
1995,61,Other,0.00000002
1995,62,FRA,0.00000084
1995,62,HKG,0.00000057
1995,62,USA,0.00000004
1995,62,JPN,0.00000002
1995,62,SEN,0.00000002
1995,62,Other,0.00000006
1995,63,CIV,0.00000045
1995,63,FRA,0.00000041
1995,63,BEL,0.00000037
1995,63,CMR,0.00000031
1995,63,SAU,0.00000019
1995,63,Other,0.00000034
1995,64,FRA,0.00000040
1995,64,CHN,0.00000021
1995,64,CMR,0.00000010
1995,64,CIV,0.00000008
1995,64,NGA,0.00000006
1995,64,Other,0.00000007
1995,65,FRA,0.00000021
1995,65,USA,0.00000000
1995,65,CMR,0.00000000
1995,65,CHN,0.00000000
1995,66,FRA,0.00000001
1995,67,TGO,0.00000000
1995,68,FRA,0.00000011
1995,68,ESP,0.00000005
1995,68,SDN,0.00000005
1995,68,USA,0.00000003
1995,68,DEU,0.00000001
1995,68,Other,0.00000001
1995,69,FRA,0.00000020
1995,69,CHN,0.00000015
1995,69,GBR,0.00000013
1995,69,DEU,0.00000004
1995,69,CMR,0.00000003
1995,69,Other,0.00000002
1995,70,FRA,0.00000051
1995,70,CMR,0.00000031
1995,70,CAF,0.00000018
1995,70,CHN,0.00000008
1995,70,JPN,0.00000002
1995,70,Other,0.00000007
1995,71,FRA,0.00000024
1995,71,GBR,0.00000001
1995,71,CHE,0.00000000
1995,71,NGA,0.00000000
1995,71,CMR,0.00000000
1995,71,Other,0.00000000
1995,72,JPN,0.00000177
1995,72,FRA,0.00000064
1995,72,CMR,0.00000047
1995,72,IND,0.00000037
1995,72,ESP,0.00000028
1995,72,Other,0.00000065
1995,73,FRA,0.00000163
1995,73,CMR,0.00000068
1995,73,USA,0.00000055
1995,73,ITA,0.00000029
1995,73,CIV,0.00000025
1995,73,Other,0.00000080
1995,74,FRA,0.00000003
1995,74,CMR,0.00000002
1995,74,GRC,0.00000001
1995,74,USA,0.00000001
1995,74,DNK,0.00000001
1995,74,Other,0.00000001
1995,76,FRA,0.00000042
1995,76,CMR,0.00000029
1995,76,CHN,0.00000013
1995,76,CAF,0.00000002
1995,76,EGY,0.00000002
1995,76,Other,0.00000006
1995,78,FRA,0.00000001
1995,79,FRA,0.00000000
1995,80,FRA,0.00000042
1995,80,CMR,0.00000008
1995,80,NGA,0.00000004
1995,80,SDN,0.00000003
1995,80,BEL,0.00000001
1995,80,Other,0.00000001
1995,81,FRA,0.00000003
1995,81,CMR,0.00000000
1995,82,FRA,0.00000102
1995,82,USA,0.00000021
1995,82,CZE,0.00000019
1995,82,HKG,0.00000008
1995,82,DEU,0.00000003
1995,82,Other,0.00000013
1995,83,HKG,0.00000096
1995,83,FRA,0.00000049
1995,83,BEL,0.00000022
1995,83,CHN,0.00000012
1995,83,USA,0.00000011
1995,83,Other,0.00000020
1995,84,FRA,0.00001326
1995,84,USA,0.00000433
1995,84,BEL,0.00000205
1995,84,ITA,0.00000091
1995,84,JPN,0.00000056
1995,84,Other,0.00000296
1995,85,FRA,0.00001064
1995,85,USA,0.00000324
1995,85,HKG,0.00000075
1995,85,DEU,0.00000058
1995,85,CMR,0.00000047
1995,85,Other,0.00000161
1995,86,ITA,0.00000010
1995,86,FRA,0.00000009
1995,86,NLD,0.00000000
1995,87,FRA,0.00000879
1995,87,JPN,0.00000457
1995,87,CHN,0.00000385
1995,87,USA,0.00000312
1995,87,ITA,0.00000102
1995,87,Other,0.00000296
1995,88,FRA,0.00000097
1995,88,USA,0.00000003
1995,88,DEU,0.00000001
1995,88,CHE,0.00000001
1995,88,BEL,0.00000000
1995,90,FRA,0.00000263
1995,90,USA,0.00000246
1995,90,GBR,0.00000136
1995,90,CHN,0.00000060
1995,90,CMR,0.00000058
1995,90,Other,0.00000240
1995,91,IDN,0.00000022
1995,91,HKG,0.00000005
1995,91,IND,0.00000004
1995,91,FRA,0.00000001
1995,91,CHE,0.00000000
1995,91,Other,0.00000000
1995,92,GBR,0.00000001
1995,92,FRA,0.00000000
1995,93,FRA,0.00000150
1995,93,USA,0.00000000
1995,94,CHN,0.00000103
1995,94,FRA,0.00000096
1995,94,USA,0.00000023
1995,94,CMR,0.00000011
1995,94,ITA,0.00000007
1995,94,Other,0.00000011
1995,95,FRA,0.00000040
1995,95,HKG,0.00000004
1995,95,CHN,0.00000003
1995,95,USA,0.00000001
1995,95,CMR,0.00000001
1995,95,Other,0.00000000
1995,96,HKG,0.00000017
1995,96,FRA,0.00000013
1995,96,USA,0.00000002
1995,96,IND,0.00000002
1995,96,CMR,0.00000001
1995,96,Other,0.00000002
1995,97,CHN,0.00000001
1996,10,USA,0.00000005
1996,10,FRA,0.00000001
1996,10,CMR,0.00000000
1996,11,FRA,0.00000823
1996,11,USA,0.00000192
