year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00016672,0.05650221
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016263,0.43653701
1995,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00010856,0.33114025
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009698,0.03630330
1995,Food Related,0.00007088,0.12319063
1995,Other,0.00033395,0.34783785
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00012781,0.32427608
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011261,0.01735258
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008023,0.02109682
1996,Food Related,0.00005625,0.07037813
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004644,0.00633774
1996,Other,0.00027775,0.64277656
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006616,0.00854133
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005145,0.37849037
1997,Food Related,0.00004803,0.07480740
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00004524,0.01331772
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003411,0.00301937
1997,Other,0.00021558,0.59474135
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006931,0.01062262
1998,Food Related,0.00005044,0.08481460
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00004966,0.01946165
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004920,0.64724045
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004275,0.00409369
1998,Other,0.00025352,0.67156820
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00009430,0.01081189
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008260,0.01751233
1999,Food Related,0.00006539,0.08264861
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003919,0.00245955
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003435,0.00190912
1999,Other,0.00031871,0.57537712
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00008303,0.01464338
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007775,0.33541066
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007112,0.01619611
2000,Food Related,0.00006418,0.10279513
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004651,0.00541347
2000,Other,0.00022714,0.39504625
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008215,0.29461802
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00007161,0.01514911
2001,Food Related,0.00005645,0.11120650
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00005199,0.01479114
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003425,0.00464144
2001,Other,0.00021035,0.57088178
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00006796,0.24158550
2002,Food Related,0.00006687,0.12665892
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006145,0.01654655
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006048,0.01730432
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004682,0.00543409
2002,Other,0.00022862,0.58085807
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00012601,0.02295858
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00009913,0.26963468
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009231,0.02231294
2003,Food Related,0.00008371,0.12868695
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004321,0.00598767
2003,Other,0.00033095,0.72888600
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011574,0.02360571
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008766,0.21843138
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008703,0.01544658
2004,Food Related,0.00008008,0.12595914
2004,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00006648,0.00076309
2004,Other,0.00040090,0.82569027
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00019581,0.46847657
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00015526,0.02858305
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00011259,0.02232382
2005,Food Related,0.00009805,0.13409725
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00006167,0.00794989
2005,Other,0.00039557,0.86667711
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00025555,0.48370820
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00014182,0.01990073
2006,Food Related,0.00010798,0.13692297
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009655,0.01689855
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005812,0.00750894
2006,Other,0.00040945,0.52503130
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00018922,0.29268675
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00017107,0.02440216
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00012641,0.01803966
2007,Food Related,0.00011839,0.13105021
2007,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00009994,0.01038363
2007,Other,0.00049597,0.59057951
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00039683,0.35013242
2008,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00018400,0.02930420
