year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Cotton,0.00033269,0.16024854
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007860,0.63490660
1995,Food Related,0.00001235,0.01323770
1995,Raw hides and skins (other than furskins) and leather,0.00000608,0.00519601
1995,Works of art; collectors' pieces and antiques,0.00000497,0.00000000
1995,Other,0.00001665,0.03158650
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00171411,2.70795117
1996,Cotton,0.00021347,0.11821273
1996,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00001016,0.18470086
1996,Raw hides and skins (other than furskins) and leather,0.00000800,0.00611306
1996,Carpets and other textile floor coverings,0.00000710,0.00141256
1996,Other,0.00003015,0.05114131
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00117065,8.68137601
1997,Cotton,0.00012889,0.07251515
1997,Carpets and other textile floor coverings,0.00001154,0.00386830
1997,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00000870,0.19381712
1997,Organic chemicals,0.00000810,0.00066797
1997,Other,0.00004496,0.04968862
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00014302,1.49092003
1998,Cotton,0.00010658,0.06236917
1998,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00000914,0.28274391
1998,Carpets and other textile floor coverings,0.00000784,0.00017163
1998,Apparel and clothing accessories; knitted or crocheted,0.00000732,0.00034396
1998,Other,0.00004826,0.05800783
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00099137,6.68286085
1999,Cotton,0.00031563,0.13446527
1999,"Aircraft, spacecraft, and parts thereof",0.00001752,0.00000800
1999,Apparel and clothing accessories; knitted or crocheted,0.00001551,0.00078682
1999,Fabrics; knitted or crocheted,0.00001162,0.00334568
1999,Other,0.00007066,0.09363592
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00272965,22.37856244
