imports_trln_USD,exports_trln_USD
0.00000003,0.00000002
0.00000134,
0.00000000,0.00000005
0.00000000,
0.00000119,
0.00000172,0.00000000
0.00000071,
0.00000005,0.00000449
0.00000039,
0.00000335,
0.00000044,
0.00000788,0.00000008
0.00000002,
0.00000126,
0.00000936,
0.00000248,0.00003589
0.00000117,
0.00000094,0.00000000
0.00000191,0.00000172
0.00000002,0.00000001
0.00000021,
0.00000130,0.00000000
0.00000044,
0.00000001,
0.00000004,
0.00000003,
0.00000217,
0.00000221,0.00000000
0.00000142,0.00000003
0.00000002,
0.00000008,0.00006300
0.00000095,
0.00000122,
0.00000114,0.00000001
0.00000051,0.00000009
0.00000001,
0.00000001,
0.00000004,0.00000001
0.00000000,
0.00000009,
0.00000000,
0.00000005,
0.00000002,
0.00000014,0.00000000
0.00000025,0.00000004
0.00000117,0.00000001
0.00000019,
0.00000004,
0.00000001,0.00000000
0.00000001,
0.00000003,
0.00000043,0.00000000
0.00000110,
0.00000001,0.00000004
0.00000442,0.00000004
0.00000187,
0.00000007,0.00000000
0.00000120,
0.00000003,
0.00000003,0.00000009
0.00000023,0.00000000
0.00000007,
0.00001093,0.00000005
0.00000397,0.00000044
0.00000000,
0.00000665,0.00000002
0.00000038,0.00000000
0.00000004,
0.00000060,0.00000166
0.00000004,
0.00000082,0.00000000
0.00000006,
0.00000002,0.00000000
0.00000036,0.00000001
0.00000198,
0.00000000,0.00000020
0.00000001,
0.00000176,
0.00000149,0.00000005
0.00000074,
0.00000007,0.00000502
0.00000067,
0.00000414,0.00000006
0.00000166,
0.00000987,0.00000014
0.00000002,
0.00000129,
0.00001360,0.00000001
0.00000282,0.00011798
0.00000080,
0.00000013,
0.00000273,0.00000292
0.00000022,
0.00000048,
0.00000053,0.00000000
0.00000274,
0.00000008,
0.00000015,
0.00000000,0.00000000
0.00000106,
0.00000337,
0.00000334,
0.00000007,
0.00000035,0.00006427
0.00000000,
0.00000107,
0.00000031,0.00000001
0.00000008,0.00000000
0.00000000,
0.00000032,
0.00000000,
0.00000001,
0.00000000,
0.00000000,0.00000003
0.00000014,
0.00000045,0.00000000
0.00000144,
0.00000032,
0.00000002,
0.00000001,
0.00000000,
0.00000013,
0.00000074,
0.00000197,
0.00000001,0.00000003
0.00000154,
0.00001425,0.00000001
0.00000004,
0.00000002,
0.00000108,
0.00000001,
0.00000006,
0.00000007,0.00000004
0.00000000,0.00000000
0.00000061,
0.00001503,0.00000003
0.00002624,0.00000014
0.00000713,0.00000004
0.00000002,
0.00000783,0.00000002
0.00000022,0.00000078
0.00000028,
0.00000122,0.00000066
0.00000001,
0.00000000,0.00000000
0.00000145,0.00000004
0.00000006,
0.00000007,
0.00000006,0.00000002
0.00000191,
0.00000000,0.00000033
0.00000001,
0.00000002,
0.00000158,
0.00000139,
0.00000141,
0.00000011,0.00000537
0.00000069,0.00000000
0.00000560,0.00000000
0.00000105,
0.00001374,0.00000000
0.00000003,
0.00000433,0.00000002
0.00000442,0.00000007
0.00000032,
0.00000302,0.00025309
0.00000091,
0.00000026,0.00000002
0.00000170,0.00001996
0.00000004,
0.00000056,0.00000014
0.00000060,
0.00000275,
0.00000001,
0.00000007,
0.00000001,
0.00000090,
0.00000434,0.00000006
0.00000398,0.00000007
0.00000000,
0.00000008,
0.00000095,0.00010990
0.00000000,
0.00000002,
0.00000134,0.00000000
0.00000017,0.00000001
0.00000000,
0.00000003,0.00000018
0.00000000,
0.00000024,
0.00000001,
0.00000002,
0.00000001,
0.00000009,0.00000000
0.00000024,0.00000000
0.00000135,0.00000001
0.00000016,
0.00000001,
0.00000001,
0.00000000,
0.00000035,
0.00000067,0.00000000
0.00000193,0.00000000
0.00000006,0.00000003
0.00000102,0.00000001
0.00000428,0.00000001
0.00000000,0.00000007
0.00000008,0.00000004
0.00000113,
0.00000001,
0.00000004,
0.00000006,0.00000000
0.00000001,
0.00000137,
0.00001070,
0.00006062,0.00000067
0.00000901,0.00000009
0.00000003,0.00000000
0.00001341,
0.00000071,0.00000000
0.00000034,0.00000000
0.00000134,0.00000034
0.00000002,
0.00000001,0.00000000
0.00000151,0.00000001
0.00000011,0.00000001
0.00000010,
0.00000014,0.00000000
0.00000141,0.00000003
0.00000201,
0.00000004,0.00000018
0.00000003,
0.00000155,
0.00000224,
0.00000101,
0.00000010,0.00001021
0.00000098,
0.00000768,0.00000000
0.00000039,
0.00000820,0.00000001
0.00000008,
0.00000092,0.00000000
