year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Wood and articles of wood; wood charcoal,0.00006300,0.18696001
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003589,0.34338800
1995,Food Related,0.00000456,0.00315495
1995,Pharmaceutical products,0.00000172,0.00008878
1995,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00000166,0.00058114
1995,Other,0.00000098,0.00059153
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011798,0.73084102
1996,Wood and articles of wood; wood charcoal,0.00006427,0.21957133
1996,Food Related,0.00000535,0.00384008
1996,Pharmaceutical products,0.00000292,0.00048109
1996,"Aircraft, spacecraft, and parts thereof",0.00000078,0.00000462
1996,Other,0.00000126,0.00081117
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00025309,1.70549974
1997,Wood and articles of wood; wood charcoal,0.00010990,0.36255382
1997,Pharmaceutical products,0.00001996,0.00302267
1997,Food Related,0.00000573,0.00398992
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000067,0.00114258
1997,Other,0.00000122,0.00063247
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00032521,3.32646589
1998,Wood and articles of wood; wood charcoal,0.00007496,0.27532214
1998,Pharmaceutical products,0.00003219,0.00701050
1998,Food Related,0.00001043,0.00594938
1998,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00000150,0.00074305
1998,Other,0.00000280,0.00444325
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00051746,4.06149390
1999,Wood and articles of wood; wood charcoal,0.00010845,0.39978240
1999,Pharmaceutical products,0.00004905,0.00720754
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000686,0.00015632
1999,Food Related,0.00000461,0.00353500
1999,Other,0.00000199,0.00081973
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00110370,5.18863342
2000,Wood and articles of wood; wood charcoal,0.00010857,0.14648184
2000,Pharmaceutical products,0.00003632,0.00600242
2000,Food Related,0.00000489,0.00513086
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000076,0.00008720
2000,Other,0.00000074,0.00046365
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00163691,8.64564378
2001,Wood and articles of wood; wood charcoal,0.00011552,0.11148254
2001,Organic chemicals,0.00005007,0.28427193
2001,Pharmaceutical products,0.00001161,0.00255656
2001,Food Related,0.00000330,0.00379961
2001,Other,0.00000548,0.00255520
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00173694,8.48528177
2002,Wood and articles of wood; wood charcoal,0.00008582,0.08440245
2002,Organic chemicals,0.00007122,0.41790230
2002,Food Related,0.00000304,0.00254104
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000110,0.00011966
2002,Other,0.00000439,0.00591218
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00246181,9.62382651
2003,Wood and articles of wood; wood charcoal,0.00012786,0.08368153
2003,Organic chemicals,0.00012565,0.48347254
2003,Food Related,0.00000487,0.00229207
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000270,0.00034665
2003,Other,0.00000592,0.00583022
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00399478,12.18328232
2004,Organic chemicals,0.00013532,0.50737853
2004,Wood and articles of wood; wood charcoal,0.00011076,0.08942438
2004,Food Related,0.00000683,0.00323908
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000597,0.00092347
2004,Other,0.00000902,0.00525781
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00623288,16.92225847
2005,Organic chemicals,0.00023881,0.90145647
2005,Wood and articles of wood; wood charcoal,0.00011586,0.09366551
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000999,0.00050157
2005,Food Related,0.00000337,0.00202294
2005,Other,0.00001153,0.00295938
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00805391,17.07359876
2006,Organic chemicals,0.00022155,0.75027859
2006,Wood and articles of wood; wood charcoal,0.00013416,0.06209144
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000403,0.00034591
2006,Food Related,0.00000349,0.00206902
2006,Other,0.00000576,0.00664880
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00860775,16.53105022
2007,Organic chemicals,0.00035586,0.99741201
2007,Wood and articles of wood; wood charcoal,0.00018547,0.20654669
2007,"Ships, boats and floating structures",0.00003598,0.00522987
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002667,0.00096006
2007,Other,0.00004256,0.00819264
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01550128,20.63575190
2008,Organic chemicals,0.00033792,0.82658189
2008,Wood and articles of wood; wood charcoal,0.00011614,0.11038025
2008,"Ships, boats and floating structures",0.00004570,0.00243577
2008,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002589,0.00214946
2008,Other,0.00005963,0.01077727
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00858893,17.92878874
2009,"Ships, boats and floating structures",0.00028492,0.00644582
2009,Organic chemicals,0.00018023,0.38981818
2009,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004113,0.00180363
2009,Wood and articles of wood; wood charcoal,0.00001682,0.01326956
2009,Other,0.00004349,0.01033465
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00886825,15.51214575
2010,"Ships, boats and floating structures",0.00027141,0.00444984
2010,Organic chemicals,0.00015456,0.56132296
2010,Wood and articles of wood; wood charcoal,0.00010256,0.19415821
2010,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00004981,0.00001802
2010,Other,0.00004668,0.00921816
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01230570,15.36348462
2011,"Ships, boats and floating structures",0.00041964,0.01938051
