imports_trln_USD,exports_trln_USD
0.00064982,0.00003400
0.00002294,0.00000811
0.00034933,0.00001789
0.00001099,0.00002397
0.00000129,0.00000110
0.00024867,0.00016143
0.00007009,0.00015499
0.00019917,0.00001495
0.00009513,0.00000189
0.00014891,0.00005759
0.00056183,0.00017207
0.00012881,0.00004198
0.00029607,0.00058215
0.00024453,0.00002601
0.00007295,0.00001018
0.00008373,0.00008710
0.00002902,0.00028852
0.00276281,0.00065460
0.00017770,0.00005240
0.00072978,0.00036583
0.00135877,0.00029225
0.00008663,0.00002811
0.00035596,0.00004836
0.00024388,0.00003044
0.00017818,0.00006682
0.00006498,0.00001021
0.00001556,0.00000211
0.00008935,0.00000399
0.00032473,0.00014152
0.00110313,0.00054957
0.00058961,0.00027263
0.00060823,0.00006132
0.00007776,0.00004402
0.00001008,0.00002174
0.00048514,0.00044070
0.00005929,0.00069720
0.00000519,0.00000334
0.00010085,0.00077969
0.00068737,0.00064705
0.00021896,0.00005106
0.00005201,0.00002542
0.00025357,0.00008993
0.00081963,0.00025170
0.00005187,0.00000397
0.00040154,0.00006990
0.00042124,0.00022442
0.00007609,0.00014535
0.00004565,0.00005265
0.00007554,0.00002845
0.00017126,0.00006537
0.00016003,0.00004196
0.00036364,0.00202575
0.00042640,0.00167212
0.00006221,0.00073452
0.00030486,0.00208623
0.00001196,0.00000777
0.00001309,0.00000736
0.00001107,0.00000091
0.00008277,0.00019451
0.00016522,0.00056828
0.00024400,0.00025972
0.00047143,0.00012928
0.00109320,0.00020393
0.00057120,0.00037519
0.00024762,0.00003904
0.00000517,0.00000023
0.00036606,0.00007858
0.00002495,0.00000330
0.00003697,0.00000172
0.00025893,0.00005618
0.00003051,0.00001162
0.00013173,0.00009666
0.00013895,0.00013649
0.00370498,0.00127409
0.00340231,0.00260779
0.00008643,0.00002300
0.00400122,0.00176291
0.00039673,0.00008488
0.00036523,0.00008711
0.00081090,0.00023462
0.00008970,0.00001283
0.00001893,0.00000086
0.00004635,0.00003451
0.00029287,0.00032361
0.00017258,0.00004184
0.00010812,0.00002341
0.00000889,0.00000752
0.00067927,0.00002773
0.00002971,0.00001255
0.00035150,0.00001524
0.00001228,0.00001864
0.00000210,0.00000170
0.00023693,0.00017785
0.00006668,0.00015237
0.00023344,0.00001587
0.00009075,0.00000204
0.00015892,0.00006641
0.00047750,0.00015962
0.00013923,0.00005544
0.00028813,0.00062133
0.00031305,0.00002021
0.00009215,0.00001629
0.00008482,0.00008830
0.00003342,0.00021800
0.00267571,0.00045890
0.00017857,0.00004744
0.00068982,0.00029154
0.00149398,0.00037074
0.00009084,0.00003468
0.00037149,0.00005489
0.00025369,0.00005581
0.00017697,0.00007508
0.00006890,0.00000692
0.00001218,0.00000158
0.00009497,0.00000522
0.00031832,0.00017889
0.00107776,0.00058617
0.00064092,0.00031053
0.00049836,0.00005837
0.00008620,0.00003515
0.00000968,0.00002178
0.00040574,0.00040813
0.00006330,0.00073142
0.00000593,0.00000334
0.00005465,0.00053895
0.00070652,0.00066115
0.00020756,0.00004996
0.00003954,0.00002541
0.00024213,0.00009774
0.00080353,0.00026932
0.00003860,0.00000376
0.00036667,0.00006597
0.00040729,0.00024087
0.00011720,0.00015612
0.00004780,0.00005313
0.00007704,0.00003365
0.00016262,0.00006435
0.00016917,0.00004250
0.00037473,0.00211163
0.00042982,0.00158967
0.00007243,0.00076203
0.00030664,0.00216166
0.00001247,0.00000822
0.00001899,0.00000713
0.00000993,0.00000103
0.00009113,0.00019865
0.00015174,0.00054850
0.00026798,0.00025020
0.00042913,0.00012117
0.00092483,0.00024575
0.00054237,0.00041189
0.00022373,0.00003296
0.00000561,0.00000062
0.00030225,0.00008847
0.00002438,0.00000366
0.00003263,0.00000169
0.00026578,0.00007068
0.00003098,0.00000866
0.00013161,0.00010435
0.00014830,0.00013256
0.00414710,0.00117768
0.00332682,0.00293552
0.00002087,0.00002865
0.00495632,0.00310937
0.00010228,0.00005611
0.00012726,0.00014572
0.00083739,0.00022351
0.00009553,0.00001138
0.00001666,0.00000102
0.00005622,0.00003405
0.00032035,0.00034431
0.00021067,0.00003673
0.00010855,0.00002489
0.00001029,0.00001303
0.00058929,0.00004682
0.00002993,0.00001541
0.00032656,0.00001452
0.00001421,0.00001484
0.00000160,0.00000149
0.00020923,0.00016853
0.00006942,0.00012924
0.00019492,0.00001830
0.00009579,0.00000251
0.00015157,0.00004913
0.00051039,0.00015111
0.00013566,0.00004683
0.00027890,0.00061688
0.00032497,0.00002316
0.00007723,0.00001225
0.00013551,0.00008411
0.00003013,0.00019527
0.00273615,0.00050552
0.00016589,0.00004727
0.00064090,0.00033272
0.00144072,0.00035965
0.00008416,0.00003353
0.00038079,0.00005604
0.00024905,0.00004616
0.00017692,0.00006760
0.00005633,0.00000594
0.00001513,0.00000315
0.00010337,0.00000951
0.00031986,0.00017620
0.00115378,0.00058590
0.00066131,0.00035759
0.00047747,0.00006057
0.00009141,0.00003354
0.00001048,0.00001947
0.00049967,0.00042653
0.00008012,0.00075682
0.00000573,0.00000317
0.00005844,0.00053446
0.00068078,0.00057180
0.00020896,0.00006085
0.00003822,0.00002137
0.00024103,0.00011053
0.00079523,0.00025401
0.00003480,0.00000274
0.00038851,0.00006495
0.00040791,0.00025493
0.00007365,0.00014200
0.00005105,0.00005582
0.00008014,0.00003025
0.00016884,0.00009016
0.00019772,0.00003731
0.00046932,0.00203640
0.00049273,0.00141578
0.00007309,0.00076503
0.00032460,0.00201011
0.00001527,0.00000897
0.00002039,0.00001032
0.00001145,0.00000099
0.00010145,0.00017496
0.00016889,0.00055349
0.00027458,0.00025785
0.00049822,0.00015051
0.00096727,0.00021487
0.00064484,0.00038015
0.00025087,0.00004290
0.00000630,0.00000056
0.00034778,0.00009498
0.00002158,0.00000229
0.00004170,0.00000170
0.00024792,0.00009089
0.00003195,0.00000753
0.00014128,0.00009742
0.00015143,0.00013232
0.00433530,0.00123165
0.00363450,0.00303864
0.00009780,0.00003056
0.00469985,0.00318114
0.00028540,0.00004604
0.00015547,0.00017430
0.00087392,0.00024814
0.00009509,0.00000962
0.00001682,0.00000122
0.00003064,0.00002402
0.00036976,0.00035831
0.00022058,0.00003446
0.00011056,0.00002829
0.00000466,0.00000866
0.00063497,0.00003846
0.00002858,0.00001303
0.00028818,0.00001106
0.00001886,0.00001281
0.00000157,0.00000182
0.00020510,0.00014501
0.00007388,0.00013443
0.00020445,0.00006067
0.00009986,0.00000364
0.00017759,0.00005252
0.00051253,0.00015387
0.00014686,0.00005465
0.00030549,0.00059795
0.00030982,0.00002133
0.00008818,0.00002201
0.00015827,0.00007336
0.00002645,0.00012896
0.00205039,0.00030020
0.00017102,0.00004663
0.00061528,0.00031141
0.00166043,0.00032796
0.00007016,0.00003763
0.00041558,0.00006896
0.00027503,0.00003548
0.00023049,0.00007757
0.00005935,0.00000857
0.00001474,0.00000159
0.00009230,0.00000539
0.00033125,0.00016816
0.00118504,0.00061922
0.00070900,0.00037370
0.00045662,0.00005747
0.00009621,0.00003165
0.00000817,0.00001044
0.00058723,0.00040935
0.00009032,0.00083987
0.00000592,0.00000206
0.00004999,0.00055026
0.00073376,0.00059581
0.00020092,0.00004643
0.00004116,0.00002464
0.00023869,0.00010200
0.00086166,0.00023919
0.00004309,0.00000367
0.00042121,0.00007053
0.00041311,0.00025863
0.00011965,0.00014226
0.00005324,0.00005544
0.00008940,0.00002629
0.00016644,0.00011241
0.00022391,0.00004328
0.00046881,0.00199970
0.00046800,0.00143042
0.00006082,0.00085243
0.00033554,0.00183612
0.00001736,0.00000860
0.00001761,0.00000754
0.00001515,0.00000075
0.00011270,0.00018013
0.00018921,0.00054823
0.00030635,0.00028850
0.00032941,0.00013428
0.00110241,0.00026775
0.00067634,0.00039920
0.00023837,0.00004688
0.00000716,0.00000333
0.00041401,0.00013491
0.00002228,0.00000099
0.00003918,0.00000248
0.00029814,0.00007838
0.00004645,0.00001083
0.00016034,0.00011185
0.00018612,0.00016739
0.00473344,0.00139361
0.00382775,0.00326357
0.00008591,0.00003175
0.00586497,0.00353072
0.00059011,0.00005165
0.00012574,0.00013535
0.00101783,0.00026381
0.00010328,0.00001295
0.00001540,0.00000135
0.00004487,0.00002571
0.00044735,0.00038578
0.00020837,0.00003988
0.00010894,0.00002905
0.00000828,0.00001619
0.00058615,0.00003811
0.00002509,0.00001364
0.00022943,0.00001749
0.00001507,0.00001468
0.00000260,0.00000108
0.00019645,0.00010593
0.00008950,0.00011429
0.00019074,0.00004062
0.00011589,0.00000440
0.00021354,0.00005702
0.00059186,0.00016413
0.00017213,0.00005715
0.00041348,0.00057097
0.00033526,0.00002580
0.00007477,0.00003299
0.00015896,0.00007518
0.00002423,0.00012463
0.00278291,0.00035409
0.00015351,0.00004362
0.00059772,0.00035713
0.00195204,0.00040916
0.00007148,0.00003326
0.00040861,0.00006875
0.00029385,0.00003299
0.00020746,0.00008171
0.00006149,0.00000855
0.00001451,0.00000130
0.00015584,0.00000525
0.00034039,0.00016452
0.00124349,0.00056777
0.00071373,0.00035966
0.00042948,0.00005509
0.00011493,0.00002308
0.00001237,0.00000995
0.00054982,0.00038981
0.00011114,0.00082882
0.00000463,0.00000122
0.00004582,0.00053378
0.00078613,0.00059141
0.00021119,0.00004451
0.00004168,0.00003204
0.00021727,0.00010838
0.00070721,0.00020831
0.00003915,0.00000603
0.00039236,0.00006567
0.00036322,0.00023123
0.00007271,0.00012943
0.00006537,0.00005755
0.00007266,0.00001990
0.00019961,0.00009140
0.00021592,0.00004794
0.00048413,0.00184234
0.00048674,0.00132036
0.00007548,0.00084061
0.00035507,0.00186766
0.00001567,0.00000869
0.00001087,0.00000562
0.00001617,0.00000050
0.00012233,0.00017483
0.00021645,0.00048655
0.00031362,0.00028224
0.00033064,0.00013319
0.00108272,0.00031285
0.00066402,0.00039525
0.00023953,0.00004324
0.00000554,0.00000058
0.00052692,0.00021375
0.00001571,0.00000149
0.00003793,0.00000178
0.00027522,0.00005300
0.00004534,0.00001455
0.00016761,0.00011319
0.00019957,0.00017225
0.00522862,0.00151914
0.00416120,0.00355440
0.00024480,0.00003989
0.00635464,0.00360873
0.00067231,0.00011696
0.00008007,0.00006573
0.00103574,0.00024824
0.00010074,0.00000970
0.00001637,0.00000097
0.00004699,0.00003028
0.00050572,0.00041259
0.00024723,0.00003456
0.00011801,0.00002746
0.00000656,0.00001727
0.00050870,0.00004180
0.00002390,0.00000882
0.00022909,0.00002533
0.00001670,0.00001344
0.00000122,0.00000095
0.00014562,0.00011353
0.00008155,0.00009444
0.00018284,0.00004192
0.00009892,0.00000528
0.00021117,0.00005540
0.00059018,0.00015226
0.00016242,0.00006306
0.00036929,0.00053332
0.00031039,0.00002043
0.00010870,0.00004134
0.00019233,0.00007034
0.00002164,0.00010622
0.00431212,0.00044349
0.00013136,0.00005773
0.00061484,0.00044639
0.00174039,0.00043006
0.00007563,0.00003367
0.00038115,0.00007671
0.00027522,0.00003373
0.00019981,0.00008341
