year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00070338,0.04909957
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00025841,0.03928354
1995,Iron or steel articles,0.00023857,0.11299409
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00021551,0.01824401
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00006099,0.00373205
1995,Other,0.00085168,1.30150694
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00060361,0.04613729
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00027818,0.02643716
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00027774,0.01999796
1996,Iron or steel articles,0.00022164,0.14004928
1996,Rubber and articles thereof,0.00006914,0.02959076
1996,Other,0.00081653,1.53573050
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00070825,0.03587777
1997,"Ships, boats and floating structures",0.00061949,0.00044873
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00060512,0.03425324
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00035941,0.03550105
1997,Iron or steel articles,0.00023619,0.13027462
1997,Other,0.00088913,0.98520255
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00068535,0.04507301
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00047302,0.02789771
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00034817,0.03814270
1998,Iron or steel articles,0.00021905,0.12216098
1998,"Ships, boats and floating structures",0.00013567,0.09692551
1998,Other,0.00105967,1.69011656
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00032892,0.02868237
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00026672,0.02638325
1999,"Aircraft, spacecraft, and parts thereof",0.00021187,0.00042525
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00021051,0.01390396
1999,Iron or steel articles,0.00005461,0.06410516
1999,Other,0.00072444,0.88304929
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00076308,0.08511132
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00070807,0.07432533
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00042023,0.04930029
2000,Iron or steel articles,0.00033187,0.21420653
2000,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00012142,0.00525405
2000,Other,0.00190731,3.36736431
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00105288,0.10559237
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00081527,0.09613719
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00046903,0.05257445
