year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00258363,0.01718457
1995,11,0.00025063,0.00073220
1995,12,0.00071706,0.00780420
1995,13,0.00043494,0.00029269
1995,14,0.00005906,0.00007991
1995,15,0.00169102,0.00315828
1995,16,0.00149282,0.00093532
1995,17,0.00152154,0.00061254
1995,18,0.00116694,0.00040678
1995,19,0.00116131,0.00110234
1995,20,0.00423254,0.00868053
1995,21,0.00092474,0.00226436
1995,22,0.00510065,0.00205483
1995,23,0.00053991,0.00410739
1995,24,0.00083634,0.00617228
1995,25,0.00176996,0.00184639
1995,26,0.00198254,0.00192124
1995,27,0.06355951,0.01235860
1995,28,0.00616754,0.00600775
1995,29,0.01553532,0.01986655
1995,30,0.01030317,0.00935581
1995,31,0.00165791,0.00342021
1995,32,0.00220192,0.00323641
1995,33,0.00190383,0.00317695
1995,34,0.00076465,0.00196198
1995,35,0.00104278,0.00111674
1995,36,0.00021168,0.00027078
1995,37,0.00268300,0.00304672
1995,38,0.00308479,0.00925214
1995,39,0.01362251,0.02223968
1995,40,0.00933990,0.00675155
1995,41,0.00118804,0.00280367
1995,42,0.00590481,0.00061571
1995,43,0.00025437,0.00028993
1995,44,0.01058766,0.00876984
1995,45,0.00012513,0.00003436
1995,46,0.00034257,0.00001202
1995,47,0.00397098,0.00696798
1995,48,0.01325254,0.01130043
1995,49,0.00258973,0.00479049
1995,50,0.00053383,0.00028274
1995,51,0.00066184,0.00048082
1995,52,0.00201345,0.00501244
1995,53,0.00022872,0.00002477
1995,54,0.00165139,0.00198464
1995,55,0.00142088,0.00169416
1995,56,0.00060879,0.00093077
1995,57,0.00095328,0.00079062
1995,58,0.00049071,0.00054734
1995,59,0.00062168,0.00113299
1995,60,0.00135294,0.00080973
1995,61,0.01510887,0.00257213
1995,62,0.02329315,0.00341671
1995,63,0.00267810,0.00100997
1995,64,0.01235942,0.00078161
1995,65,0.00088708,0.00019337
1995,66,0.00020968,0.00001330
1995,67,0.00091643,0.00003916
1995,68,0.00163375,0.00114936
1995,69,0.00287071,0.00083266
1995,70,0.00465144,0.00390014
1995,71,0.01642328,0.01170784
1995,72,0.01385146,0.00649745
1995,73,0.00984279,0.00841441
1995,74,0.00413871,0.00354097
1995,75,0.00129044,0.00058364
1995,76,0.00755548,0.00601042
1995,78,0.00021843,0.00010472
1995,79,0.00103966,0.00012751
1995,80,0.00328168,0.00378642
1995,81,0.00131936,0.00148490
1995,82,0.00326128,0.00274287
1995,83,0.00273632,0.00203340
1995,84,0.12624242,0.12339394
1995,85,0.11837823,0.09720148
1995,86,0.00145851,0.00089911
1995,87,0.10480098,0.04955790
1995,88,0.00910132,0.02662951
1995,89,0.00169320,0.00160801
1995,90,0.02639378,0.03166162
1995,91,0.00292679,0.00036831
1995,92,0.00099030,0.00042839
1995,93,0.00068886,0.00151147
1995,94,0.01141966,0.00417031
1995,95,0.01107099,0.00375896
1995,96,0.00230645,0.00111597
1995,97,0.00260231,0.00154379
1996,10,0.00258779,0.01956530
1996,11,0.00030045,0.00063835
1996,12,0.00086656,0.00937781
1996,13,0.00048115,0.00030723
1996,14,0.00006800,0.00006761
1996,15,0.00192956,0.00238215
1996,16,0.00159818,0.00102153
1996,17,0.00188511,0.00065401
1996,18,0.00148823,0.00046493
1996,19,0.00127893,0.00121813
1996,20,0.00462409,0.00937646
1996,21,0.00100539,0.00269342
1996,22,0.00581419,0.00188823
1996,23,0.00071147,0.00461520
1996,24,0.00138041,0.00666061
1996,25,0.00182117,0.00179768
1996,26,0.00206559,0.00159668
1996,27,0.07792402,0.01398859
1996,28,0.00646455,0.00604707
1996,29,0.01736853,0.01929536
1996,30,0.01109040,0.01016641
1996,31,0.00172805,0.00351991
1996,32,0.00227528,0.00340675
1996,33,0.00197862,0.00360437
1996,34,0.00091366,0.00211821
1996,35,0.00113114,0.00144137
1996,36,0.00023485,0.00035448
1996,37,0.00261837,0.00338443
1996,38,0.00351879,0.00962598
1996,39,0.01385683,0.02372419
1996,40,0.00950472,0.00696414
1996,41,0.00113097,0.00274958
1996,42,0.00601704,0.00068836
1996,43,0.00031816,0.00034956
1996,44,0.01226431,0.00863891
1996,45,0.00014697,0.00003410
1996,46,0.00030089,0.00001080
1996,47,0.00280809,0.00506504
1996,48,0.01238776,0.01201201
1996,49,0.00275547,0.00463115
1996,50,0.00055581,0.00032719
1996,51,0.00066685,0.00046940
1996,52,0.00216707,0.00429694
1996,53,0.00020230,0.00002673
1996,54,0.00179547,0.00218000
1996,55,0.00133473,0.00178566
1996,56,0.00063721,0.00088601
1996,57,0.00102111,0.00086969
