year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,THA,0.00000584,0.02035114
1995,10,JPN,0.00000166,0.00625800
1995,10,CHN,0.00000000,0.00001645
1995,11,THA,0.00000238,0.00617746
1995,11,FRA,0.00000073,0.00218438
1995,11,CHN,0.00000002,0.00006650
1995,11,AUS,0.00000001,0.00004345
1995,11,JPN,0.00000000,0.00001800
1995,11,Other,0.00000000,0.00000015
1995,12,CHN,0.00000025,0.00032533
1995,12,THA,0.00000011,0.00020952
1995,12,DEU,0.00000007,0.00000912
1995,12,NLD,0.00000002,0.00001972
1995,12,AUS,0.00000001,0.00000007
1995,13,DEU,0.00000005,0.00000150
1995,14,THA,0.00000000,0.00012163
1995,15,THA,0.00000146,0.00149703
1995,15,SGP,0.00000001,0.00001100
1995,15,FRA,0.00000000,0.00000200
1995,16,THA,0.00000134,0.00120356
1995,16,FRA,0.00000002,0.00000159
1995,16,CHN,0.00000000,0.00000180
1995,17,THA,0.00001129,0.01757557
1995,17,CHN,0.00000002,0.00002600
1995,18,THA,0.00000046,0.00020230
1995,18,FRA,0.00000000,0.00000040
1995,19,THA,0.00000694,0.00371557
1995,19,GBR,0.00000025,0.00014169
1995,19,SGP,0.00000003,0.00001644
1995,19,CHN,0.00000000,0.00000591
1995,19,FRA,0.00000000,0.00000040
1995,20,THA,0.00000054,0.00055704
1995,20,AUS,0.00000002,0.00000201
1995,20,SGP,0.00000001,0.00000145
1995,20,FRA,0.00000001,0.00000010
1995,20,GBR,0.00000000,0.00000016
1995,20,Other,0.00000000,0.00000158
1995,21,THA,0.00000378,0.00313654
1995,21,IRL,0.00000058,0.00005655
1995,21,FRA,0.00000001,0.00000331
1995,21,CHN,0.00000000,0.00000231
1995,21,TUR,0.00000000,0.00000039
1995,21,Other,0.00000000,0.00000092
1995,22,SGP,0.00000798,0.00211725
1995,22,THA,0.00000431,0.00559735
1995,22,FRA,0.00000050,0.00013394
1995,22,GBR,0.00000011,0.00009444
1995,22,CHN,0.00000003,0.00004452
1995,22,Other,0.00000001,0.00000306
1995,23,THA,0.00000263,0.00884772
1995,23,GBR,0.00000002,0.00000200
1995,23,DNK,0.00000001,0.00002100
1995,24,SGP,0.00002084,0.00068388
1995,24,CHN,0.00001234,0.00211954
1995,24,HKG,0.00000266,0.00009826
1995,24,IDN,0.00000093,0.00037719
1995,24,MYS,0.00000008,0.00001306
1995,24,Other,0.00000001,0.00000105
1995,25,THA,0.00001416,0.23466400
1995,25,CHN,0.00000063,0.00769530
1995,25,ITA,0.00000001,0.00003260
1995,25,AUS,0.00000000,0.00000008
1995,27,THA,0.00004340,0.17616954
1995,27,CHN,0.00000020,0.00052239
1995,27,SGP,0.00000015,0.00041400
1995,27,POL,0.00000007,0.00150150
1995,27,FRA,0.00000000,0.00000260
1995,27,Other,0.00000000,0.00000181
1995,28,THA,0.00000088,0.00376294
1995,28,CHN,0.00000004,0.00011656
1995,28,FRA,0.00000003,0.00001088
1995,28,JPN,0.00000001,0.00003504
1995,29,THA,0.00000561,0.00319820
1995,29,ITA,0.00000157,0.00005761
1995,29,ESP,0.00000009,0.00000143
1995,29,IDN,0.00000005,0.00000030
1995,29,CHN,0.00000005,0.00000877
1995,29,Other,0.00000019,0.00002884
1995,30,THA,0.00000678,0.00197178
1995,30,GBR,0.00000064,0.00004700
1995,30,FRA,0.00000047,0.00001814
1995,30,BEL,0.00000047,0.00000315
1995,30,CHN,0.00000021,0.00007403
1995,30,Other,0.00000057,0.00005286
1995,31,JPN,0.00000282,0.00757700
1995,31,THA,0.00000183,0.00384229
1995,31,CHN,0.00000002,0.00011800
1995,32,THA,0.00000288,0.00227487
1995,32,SGP,0.00000015,0.00000435
1995,32,FRA,0.00000013,0.00006452
1995,32,JPN,0.00000003,0.00000366
1995,32,GBR,0.00000003,0.00001162
