imports_trln_USD,exports_trln_USD
0.00000750,0.00000016
0.00000315,
0.00000044,0.00000149
0.00000005,0.00000053
0.00000000,0.00000041
0.00000147,0.00000002
0.00000136,0.00000000
0.00001131,0.00000011
0.00000046,
0.00000722,
0.00000058,0.00000004
0.00000438,0.00000000
0.00001295,
0.00000265,
0.00003686,0.00000097
0.00001481,0.00000025
0.00004382,0.00000070
0.00000095,
0.00000756,0.00000405
0.00000915,0.00000009
0.00000468,0.00000000
0.00000324,0.00000002
0.00000248,
0.00000166,
0.00000031,
0.00000120,
0.00000051,
0.00000145,
0.00001020,0.00000011
0.00001405,0.00000009
0.00000004,0.00000148
0.00000021,0.00000018
0.00000004,
0.00000052,0.00009878
0.00000001,
0.00000014,0.00000001
0.00000021,0.00000007
0.00000506,0.00000002
0.00000023,0.00000006
0.00000012,0.00000004
0.00000010,
0.00001908,0.00000017
0.00000001,0.00000000
0.00000477,0.00000012
0.00000762,0.00000001
0.00000223,
0.00000004,0.00000001
0.00000169,0.00000002
0.00000028,0.00000000
0.00000536,0.00000003
0.00000055,0.00003455
0.00000300,0.00005328
0.00000263,0.00000052
0.00000406,0.00000059
0.00000035,0.00000001
0.00000010,
0.00000544,0.00000000
0.00000947,0.00000000
0.00000416,0.00000002
0.00001958,0.00000007
0.00001621,0.00000102
0.00001506,0.00000001
0.00000058,0.00001004
0.00000117,0.00000001
0.00000005,
0.00000261,
0.00000086,0.00000003
0.00000105,0.00000286
0.00000087,0.00000000
0.00000151,0.00000004
0.00005967,0.00000029
0.00003465,0.00000034
0.00000031,
0.00008135,0.00000020
0.00002087,0.00000000
0.00000006,
0.00000607,0.00002459
0.00000011,0.00000000
0.00000002,
0.00000036,
0.00000262,0.00000013
0.00000050,0.00000156
0.00000352,0.00000018
0.00000007,0.00000001
0.00000962,0.00000015
0.00000417,0.00000001
0.00000044,0.00000190
0.00000016,0.00000072
0.00000117,0.00000004
0.00000198,0.00000030
0.00001216,0.00000054
0.00000047,0.00000067
0.00000830,0.00000116
0.00000064,0.00000029
0.00000453,0.00000022
0.00001507,0.00000002
0.00000365,
0.00002513,0.00000079
0.00001415,0.00000036
0.00000004,0.00000203
0.00005073,0.00000104
0.00000086,0.00000000
0.00000638,0.00000000
0.00000898,0.00000020
0.00000500,0.00000005
0.00000353,0.00000011
0.00000243,0.00000042
0.00000154,0.00000019
0.00000067,0.00000007
0.00000046,
0.00000052,0.00000000
0.00000211,0.00000001
0.00000834,0.00000154
0.00001480,0.00000106
0.00000055,0.00000133
0.00000038,0.00000193
0.00000013,0.00000005
0.00000064,0.00009274
0.00000001,0.00000008
0.00000532,0.00000050
0.00000091,0.00000005
0.00000014,0.00000012
0.00000001,0.00000001
0.00001869,0.00000013
0.00000003,0.00000007
0.00000462,0.00000017
0.00001079,0.00000002
0.00000252,0.00000032
0.00000015,0.00000032
0.00000244,0.00000004
0.00000038,0.00000008
0.00000697,0.00000002
0.00000055,0.00004629
0.00000282,0.00007287
0.00000306,0.00000082
0.00000362,0.00001512
0.00000017,0.00000037
0.00000008,0.00000015
0.00000546,0.00000002
0.00001089,0.00000016
0.00000524,0.00000013
0.00000295,0.00000005
0.00001651,0.00000066
0.00002257,0.00000013
0.00000076,0.00000013
0.00000000,
0.00000410,0.00000003
0.00000003,
0.00000216,0.00000002
0.00000103,0.00000011
0.00000022,0.00000189
0.00000113,0.00000012
0.00000173,0.00000004
0.00006077,0.00000183
0.00005697,0.00000078
0.00000032,
0.00006736,0.00000005
0.00000177,0.00000006
0.00000228,0.00000000
0.00001024,0.00001352
0.00000013,0.00000004
0.00000007,0.00000002
0.00000005,
0.00000190,0.00000803
0.00000047,0.00000097
0.00000384,0.00000009
0.00000003,0.00000004
0.00001690,0.00000009
0.00000437,
0.00000014,0.00000180
0.00000021,0.00000081
0.00000000,0.00000013
0.00000126,0.00000001
0.00000139,0.00000068
0.00001145,0.00000016
0.00000054,0.00000072
0.00000947,0.00000062
0.00000073,0.00000029
0.00000403,0.00000032
0.00001410,0.00000003
0.00000393,
0.00002156,0.00000073
0.00001393,0.00000031
0.00000001,0.00000158
0.00005339,0.00000773
0.00000104,0.00000001
0.00000570,0.00000026
0.00000624,0.00000007
0.00000700,0.00000001
0.00000231,0.00000012
0.00000288,0.00000065
0.00000202,0.00000011
0.00000123,0.00000006
0.00000042,0.00000004
0.00000047,
0.00000158,0.00000000
0.00000742,0.00000055
0.00001674,0.00000117
0.00000010,0.00000132
0.00000020,0.00000071
0.00000000,0.00000002
0.00000045,0.00008381
0.00000010,0.00000009
0.00000521,0.00000131
0.00000123,0.00000004
0.00000017,0.00000004
0.00000005,0.00000001
0.00001262,0.00000035
0.00000016,0.00000014
0.00000521,0.00000031
0.00000820,0.00000004
0.00000350,0.00000018
0.00000007,0.00000013
0.00000214,0.00000001
0.00000040,0.00000006
0.00000787,0.00000002
0.00000082,0.00004474
0.00000121,0.00006372
0.00000144,0.00000027
0.00000148,0.00000775
0.00000007,0.00000022
0.00000003,0.00000030
0.00000359,0.00000004
0.00001024,0.00000011
0.00000437,0.00000005
0.00000441,0.00000031
0.00001255,0.00000069
0.00001151,0.00000008
0.00000050,0.00000002
0.00000134,0.00000005
0.00000001,
0.00000163,0.00000000
0.00000071,0.00000014
0.00000017,0.00000134
0.00000090,0.00000005
0.00000157,0.00000005
0.00004531,0.00000069
0.00005008,0.00000035
0.00000094,
0.00010595,0.00000029
0.00000040,0.00000000
0.00000181,0.00000002
0.00000706,0.00002418
0.00000006,0.00000004
0.00000004,0.00000000
0.00000000,
0.00000196,0.00000552
0.00000031,0.00000017
0.00000341,0.00000011
0.00000000,0.00000008
0.00000515,0.00000102
0.00000369,
0.00000018,0.00000144
0.00000021,0.00000049
0.00000001,0.00000016
0.00000130,0.00000000
0.00000029,
0.00000772,0.00000001
0.00000013,
0.00000833,0.00000005
0.00000071,0.00000004
0.00000332,
