imports_trln_USD,exports_trln_USD
0.00324062,0.00053517
0.00014267,0.00028907
0.00065290,0.00014709
0.00009469,0.00012452
0.00003043,0.00000238
0.00147648,0.00104852
0.00056281,0.00029455
0.00048715,0.00021565
0.00038880,0.00054817
0.00039171,0.00163590
0.00417733,0.00211256
0.00050800,0.00067600
0.00077480,0.00285647
0.00122253,0.00020204
0.00117203,0.00026565
0.00115997,0.00055425
0.00092601,0.00009663
0.01742870,0.00275689
0.00134202,0.00082104
0.00783546,0.00520809
0.00483632,0.00286830
0.00066485,0.00006700
0.00165924,0.00120169
0.00114040,0.00089220
0.00059857,0.00068108
0.00043340,0.00023395
0.00006616,0.00002122
0.00075563,0.00043313
0.00246431,0.00185003
0.00860188,0.00892101
0.00557923,0.00402855
0.00330579,0.00303476
0.00063896,0.00215368
0.00026263,0.00020193
0.00361212,0.00114375
0.00008713,0.00003689
0.00005565,0.00001383
0.00238393,0.00003638
0.00395017,0.00369706
0.00048293,0.00142418
0.00047309,0.00055073
0.00176957,0.00275158
0.00218279,0.00204307
0.00017715,0.00033602
0.00173725,0.00210713
0.00130834,0.00224382
0.00036211,0.00062425
0.00024496,0.00011604
0.00024901,0.00029913
0.00031523,0.00073134
0.00060703,0.00106246
0.00142950,0.00560338
0.00284019,0.00662527
0.00047592,0.00046365
0.00167078,0.00780702
0.00008575,0.00025258
0.00007394,0.00008314
0.00005489,0.00002053
0.00051421,0.00259491
0.00060177,0.00400829
0.00178491,0.00257274
0.00380393,0.00446973
0.00964750,0.00573780
0.00213876,0.00747745
0.00299771,0.00135932
0.00050267,0.00006018
0.00301203,0.00248815
0.00008720,0.00002952
0.00019656,0.00006925
0.00114803,0.00176974
0.00035242,0.00046834
0.00094763,0.00102487
0.00048217,0.00189815
0.02181554,0.04798366
0.01725645,0.01449062
0.00013109,0.00030102
0.01906273,0.01845668
0.00190261,0.00159143
0.00031559,0.00126224
0.00605691,0.00461935
0.00091409,0.00036408
0.00011159,0.00019360
0.00006694,0.00033240
0.00086244,0.00863094
0.00113398,0.00145134
0.00043756,0.00076614
0.00003181,0.00016621
0.00342069,0.00053952
0.00015045,0.00035411
0.00066222,0.00014220
0.00010147,0.00012770
0.00003293,0.00000414
0.00188394,0.00126600
0.00059167,0.00031616
0.00059177,0.00021547
0.00038894,0.00059615
0.00040185,0.00188182
0.00414294,0.00232038
0.00052231,0.00078230
0.00083572,0.00302139
0.00138837,0.00021986
0.00134399,0.00031961
0.00119038,0.00059650
0.00091034,0.00010721
0.02084762,0.00309612
0.00138318,0.00084364
0.00799907,0.00528221
0.00561971,0.00333350
0.00069904,0.00007852
0.00173472,0.00135394
0.00117636,0.00106042
0.00059776,0.00076102
0.00045738,0.00026001
0.00008237,0.00002398
0.00076901,0.00047717
0.00259264,0.00211247
0.00830220,0.00898158
0.00565208,0.00390718
0.00328148,0.00334383
0.00068666,0.00249270
0.00030571,0.00028209
0.00336902,0.00117695
0.00008693,0.00004375
0.00005748,0.00001258
0.00154899,0.00002277
0.00341759,0.00385002
0.00051710,0.00140884
0.00043630,0.00050689
0.00157534,0.00287153
0.00207544,0.00212449
0.00011946,0.00023008
0.00158649,0.00199111
0.00122457,0.00227806
0.00038953,0.00069221
0.00022709,0.00012105
0.00025248,0.00031488
0.00032564,0.00083906
0.00060013,0.00115612
0.00161160,0.00606610
0.00306082,0.00713928
0.00046620,0.00052473
0.00193656,0.00863891
0.00011098,0.00028951
0.00007000,0.00008123
0.00005681,0.00001532
0.00053207,0.00273201
0.00059673,0.00413933
0.00177531,0.00255291
0.00566172,0.00469941
0.00781750,0.00511214
0.00224643,0.00800625
0.00274936,0.00121640
0.00036975,0.00009416
0.00259486,0.00246014
0.00010985,0.00002467
0.00020437,0.00009802
0.00124604,0.00188078
0.00037548,0.00049646
0.00101094,0.00126939
0.00049014,0.00205565
0.02329591,0.05416760
0.01686709,0.01520263
0.00021523,0.00058989
0.02070978,0.02001629
0.00180760,0.00178679
0.00073436,0.00171889
0.00646875,0.00516627
0.00086020,0.00039429
0.00011081,0.00021091
0.00010079,0.00039180
0.00092582,0.00907530
0.00125568,0.00148973
0.00043878,0.00083820
0.00004863,0.00018210
0.00303060,0.00049765
0.00012204,0.00034394
0.00061730,0.00015875
0.00010499,0.00012229
0.00002854,0.00000266
0.00193118,0.00106859
0.00057701,0.00029731
0.00048824,0.00025123
0.00034371,0.00047748
0.00038316,0.00182135
0.00395094,0.00224799
0.00039905,0.00073728
0.00078486,0.00296940
0.00127296,0.00022315
0.00127122,0.00031208
0.00114366,0.00063564
0.00095119,0.00011857
0.02068617,0.00338587
0.00128680,0.00088056
0.00779754,0.00514351
0.00585928,0.00381307
0.00072524,0.00007889
0.00172785,0.00142437
0.00124503,0.00110762
0.00059447,0.00082245
0.00042308,0.00027222
0.00007546,0.00002827
0.00071507,0.00048384
0.00254134,0.00199874
0.00826464,0.00901093
0.00523090,0.00375654
0.00300519,0.00326281
0.00073925,0.00219259
0.00030092,0.00023772
0.00328675,0.00122149
0.00008556,0.00004501
0.00004969,0.00000990
0.00155580,0.00002289
0.00331094,0.00367437
0.00050273,0.00131372
0.00044013,0.00047144
0.00166128,0.00284462
0.00206139,0.00215605
0.00014363,0.00024934
0.00184009,0.00201797
0.00123358,0.00208775
0.00039986,0.00073891
0.00022238,0.00021485
0.00030495,0.00038318
0.00031491,0.00084109
0.00067574,0.00117896
0.00194908,0.00566426
0.00311640,0.00663934
0.00047953,0.00051456
0.00233051,0.00793548
0.00011083,0.00027576
0.00006128,0.00006357
0.00006643,0.00001404
0.00052147,0.00270920
0.00055765,0.00400369
0.00161186,0.00243408
0.00580124,0.00458349
0.00798730,0.00460161
0.00230403,0.00782521
0.00267633,0.00123190
0.00039619,0.00005886
0.00285383,0.00248295
0.00009451,0.00004994
0.00023402,0.00009597
0.00123189,0.00170355
0.00035665,0.00046456
0.00099765,0.00121811
0.00047374,0.00205709
0.02208177,0.05168850
0.01750113,0.01526900
0.00018562,0.00047938
0.02305159,0.01913081
0.00171976,0.00129523
0.00038305,0.00152465
0.00657288,0.00507934
0.00087163,0.00039047
0.00011224,0.00018167
0.00006671,0.00035582
0.00097675,0.00869060
0.00129707,0.00136358
0.00042907,0.00084122
0.00004388,0.00025808
0.00310953,0.00047227
0.00011998,0.00032902
0.00061312,0.00014023
0.00012158,0.00014541
0.00002565,0.00000192
0.00159250,0.00102565
0.00069331,0.00032728
0.00045096,0.00027015
0.00037260,0.00040886
0.00041637,0.00186979
0.00406441,0.00228085
0.00040691,0.00083676
0.00085183,0.00326871
0.00112832,0.00023158
0.00130140,0.00029107
0.00116666,0.00063206
0.00092729,0.00010385
0.01516481,0.00261734
0.00133784,0.00089052
0.00768207,0.00494886
0.00658565,0.00460062
0.00067884,0.00009724
0.00179203,0.00141910
0.00137654,0.00124577
0.00060591,0.00087605
0.00040963,0.00031721
0.00007928,0.00004529
0.00071138,0.00043633
0.00256474,0.00212513
0.00844099,0.00940088
0.00532936,0.00394162
0.00279600,0.00326773
0.00078967,0.00197723
0.00026593,0.00017726
0.00344585,0.00127136
0.00009672,0.00005474
0.00004845,0.00000728
0.00151954,0.00001867
0.00354352,0.00387307
0.00055294,0.00138356
0.00041062,0.00041243
0.00148355,0.00263882
0.00205233,0.00234032
0.00015746,0.00027855
0.00193336,0.00217573
0.00112793,0.00203665
0.00039850,0.00082302
0.00022119,0.00011867
0.00031150,0.00040476
0.00035304,0.00087542
0.00074115,0.00129544
0.00214812,0.00546040
0.00340436,0.00668843
0.00046871,0.00053329
0.00226867,0.00747435
0.00011253,0.00027022
0.00005943,0.00006841
0.00007055,0.00001352
0.00053885,0.00258263
0.00055437,0.00416356
0.00170637,0.00245300
0.00601743,0.00464092
0.00894221,0.00471255
0.00251239,0.00811570
0.00244463,0.00121149
0.00035536,0.00005997
0.00294249,0.00265008
0.00006255,0.00002472
0.00027881,0.00007023
0.00129833,0.00172799
0.00040895,0.00051816
0.00105347,0.00111079
0.00051767,0.00213441
0.02522353,0.05186534
0.01889673,0.01590405
0.00020903,0.00057036
0.02567945,0.02006188
0.00319064,0.00291137
0.00045436,0.00282457
0.00686634,0.00501227
0.00098121,0.00038176
0.00010948,0.00017475
0.00006592,0.00034205
0.00109247,0.00912506
0.00124953,0.00126513
0.00046230,0.00082620
0.00004427,0.00030034
0.00297901,0.00048148
0.00012639,0.00023354
0.00053020,0.00017625
0.00012836,0.00012266
0.00002508,0.00000256
0.00160476,0.00110804
0.00064761,0.00030956
0.00042208,0.00025310
0.00037483,0.00044581
0.00048167,0.00181546
0.00372971,0.00218337
0.00042249,0.00083840
0.00091534,0.00340053
0.00098367,0.00024017
0.00142194,0.00028983
0.00117431,0.00059233
0.00075397,0.00007867
0.01832667,0.00257794
0.00124875,0.00089181
0.00775953,0.00507128
0.00726664,0.00536094
0.00059258,0.00007970
0.00174360,0.00143644
0.00145959,0.00127759
0.00066607,0.00095089
0.00041706,0.00033317
0.00007357,0.00002866
0.00070888,0.00040347
0.00261887,0.00203221
0.00860425,0.00900210
0.00521724,0.00373382
0.00230734,0.00326479
0.00080120,0.00192927
0.00020165,0.00014757
0.00354299,0.00128891
0.00009774,0.00005273
0.00004729,0.00000746
0.00155457,0.00003044
0.00354616,0.00388139
0.00053937,0.00121922
0.00035801,0.00034563
0.00130335,0.00245624
0.00170002,0.00214886
0.00019657,0.00028067
0.00162085,0.00198937
0.00104816,0.00179829
0.00041045,0.00081018
0.00021897,0.00010863
0.00025159,0.00034984
0.00038291,0.00083701
0.00075817,0.00133983
0.00233985,0.00520905
0.00333028,0.00617487
0.00047349,0.00053596
0.00241936,0.00710188
0.00011205,0.00026884
0.00007610,0.00005574
0.00006729,0.00001453
0.00054412,0.00246971
0.00060337,0.00396454
0.00174733,0.00243239
0.00562344,0.00469303
0.00708435,0.00406461
0.00251783,0.00702964
0.00222628,0.00104988
0.00039296,0.00004352
0.00289428,0.00271653
0.00006996,0.00002403
0.00035410,0.00004970
0.00120759,0.00158450
0.00040557,0.00049205
0.00112081,0.00113058
0.00053444,0.00211069
0.02708131,0.04977262
0.01982983,0.01547745
0.00017512,0.00049048
0.02777594,0.02024203
0.00319162,0.00275206
0.00055952,0.00200349
0.00716517,0.00486209
0.00092735,0.00036888
0.00010458,0.00016059
0.00008435,0.00032230
0.00129598,0.00902976
0.00120565,0.00123612
0.00047902,0.00075669
0.00005708,0.00038559
0.00263947,0.00043524
0.00011021,0.00021559
0.00045965,0.00014481
0.00009904,0.00011019
0.00002562,0.00000339
0.00134355,0.00116068
0.00060818,0.00032007
0.00039701,0.00024601
0.00033953,0.00039554
0.00044006,0.00162021
0.00355530,0.00193197
0.00040634,0.00094316
0.00087347,0.00316669
0.00100977,0.00025019
0.00127778,0.00024349
0.00127523,0.00056251
0.00093763,0.00009423
0.02651735,0.00445473
0.00123045,0.00093038
0.00835517,0.00513451
0.00702568,0.00618215
0.00051056,0.00007157
0.00173899,0.00145517
0.00143113,0.00134770
0.00066150,0.00093031
0.00039505,0.00030847
0.00006299,0.00002330
0.00070771,0.00037240
0.00252666,0.00205394
0.00925062,0.00926064
0.00493597,0.00354435
0.00328179,0.00374666
0.00085907,0.00211904
0.00025347,0.00018639
0.00348845,0.00125790
0.00010218,0.00005683
0.00004850,0.00000651
0.00202085,0.00005807
0.00383872,0.00399021
0.00055999,0.00118299
0.00040419,0.00033881
0.00154640,0.00251227
0.00178459,0.00220793
