year,product_chapter,exporter,value_trln_USD
1995,10,USA,0.00012217
1995,10,FRA,0.00007025
1995,10,CAN,0.00004838
1995,10,TUR,0.00002182
1995,10,DEU,0.00002037
1995,10,Other,0.00015420
1995,11,BEL,0.00000290
1995,11,NLD,0.00000063
1995,11,FRA,0.00000060
1995,11,MAR,0.00000046
1995,11,ESP,0.00000034
1995,11,Other,0.00000029
1995,12,ITA,0.00001010
1995,12,SDN,0.00000675
1995,12,LBY,0.00000295
1995,12,FRA,0.00000177
1995,12,DEU,0.00000115
1995,12,Other,0.00000406
1995,13,FRA,0.00000065
1995,13,IRN,0.00000034
1995,13,SGP,0.00000013
1995,13,DNK,0.00000012
1995,13,ESP,0.00000011
1995,13,Other,0.00000052
1995,14,FRA,0.00000020
1995,14,NLD,0.00000007
1995,14,SGP,0.00000005
1995,14,SYR,0.00000004
1995,14,USA,0.00000003
1995,14,Other,0.00000013
1995,15,ESP,0.00004552
1995,15,FRA,0.00002669
1995,15,MYS,0.00001316
1995,15,PRT,0.00001081
1995,15,ITA,0.00001063
1995,15,Other,0.00003196
1995,16,LBY,0.00000401
1995,16,SEN,0.00000096
1995,16,EGY,0.00000034
1995,16,FRA,0.00000029
1995,16,TUR,0.00000028
1995,16,Other,0.00000025
1995,17,ESP,0.00002450
1995,17,NLD,0.00001125
1995,17,FRA,0.00001110
1995,17,CUB,0.00000985
1995,17,BRA,0.00000673
1995,17,Other,0.00001461
1995,18,CIV,0.00000202
1995,18,ITA,0.00000098
1995,18,NLD,0.00000072
1995,18,FRA,0.00000055
1995,18,CHE,0.00000043
1995,18,Other,0.00000198
1995,19,FRA,0.00000269
1995,19,ITA,0.00000069
1995,19,DEU,0.00000058
1995,19,USA,0.00000041
1995,19,IRL,0.00000036
1995,19,Other,0.00000158
1995,20,FRA,0.00001751
1995,20,ITA,0.00000406
1995,20,PRT,0.00000372
1995,20,USA,0.00000332
1995,20,CHL,0.00000235
1995,20,Other,0.00000598
1995,21,MAR,0.00001202
1995,21,FRA,0.00000182
1995,21,IRL,0.00000108
1995,21,NLD,0.00000078
1995,21,USA,0.00000047
1995,21,Other,0.00000173
1995,22,GBR,0.00000468
1995,22,MAR,0.00000122
1995,22,FRA,0.00000104
1995,22,BRA,0.00000058
1995,22,USA,0.00000041
1995,22,Other,0.00000119
1995,23,ARG,0.00001883
1995,23,USA,0.00000499
1995,23,BRA,0.00000465
1995,23,DZA,0.00000133
1995,23,ESP,0.00000098
1995,23,Other,0.00000163
1995,24,CHE,0.00002626
1995,24,USA,0.00001023
1995,24,FRA,0.00000293
1995,24,TUR,0.00000255
1995,24,GRC,0.00000253
1995,24,Other,0.00001001
1995,25,RUS,0.00005084
1995,25,POL,0.00001580
1995,25,FRA,0.00001479
1995,25,ITA,0.00001434
1995,25,CAN,0.00000961
1995,25,Other,0.00003563
1995,26,ESP,0.00000112
1995,26,MAR,0.00000094
1995,26,DZA,0.00000032
1995,26,ITA,0.00000025
1995,26,TUR,0.00000016
1995,26,Other,0.00000061
1995,27,DZA,0.00025120
