year,product_chapter,importer,value_trln_USD
1995,10,VEN,0.00001063
1995,10,USA,0.00000247
1995,10,ECU,0.00000151
1995,10,PAN,0.00000015
1995,10,JPN,0.00000009
1995,10,Other,0.00000030
1995,11,BRA,0.00000727
1995,11,USA,0.00000328
1995,11,ECU,0.00000148
1995,11,PAN,0.00000063
1995,11,VEN,0.00000030
1995,11,Other,0.00000083
1995,12,PER,0.00000078
1995,12,VEN,0.00000060
1995,12,HND,0.00000032
1995,12,USA,0.00000026
1995,12,ECU,0.00000020
1995,12,Other,0.00000046
1995,13,USA,0.00000022
1995,13,VEN,0.00000014
1995,13,ESP,0.00000011
1995,13,GBR,0.00000006
1995,13,ECU,0.00000003
1995,13,Other,0.00000006
1995,14,DEU,0.00000074
1995,14,MEX,0.00000030
1995,14,VEN,0.00000007
1995,14,PER,0.00000005
1995,14,ESP,0.00000003
1995,14,Other,0.00000002
1995,15,VEN,0.00001286
1995,15,MEX,0.00000511
1995,15,USA,0.00000342
1995,15,HND,0.00000197
1995,15,ECU,0.00000056
1995,15,Other,0.00000230
1995,16,ITA,0.00001687
1995,16,USA,0.00001580
1995,16,NLD,0.00001518
1995,16,ESP,0.00000798
1995,16,FRA,0.00000537
1995,16,Other,0.00000957
1995,17,VEN,0.00008404
1995,17,USA,0.00007298
1995,17,PER,0.00003457
1995,17,ECU,0.00003440
1995,17,CHN,0.00003406
1995,17,Other,0.00007631
1995,18,USA,0.00000704
1995,18,NLD,0.00000699
1995,18,VEN,0.00000241
1995,18,JPN,0.00000226
1995,18,BEL,0.00000140
1995,18,Other,0.00000543
1995,19,USA,0.00000713
1995,19,VEN,0.00000706
1995,19,ECU,0.00000509
1995,19,PER,0.00000379
1995,19,NLD,0.00000148
1995,19,Other,0.00000490
1995,20,USA,0.00001313
1995,20,VEN,0.00000457
1995,20,NLD,0.00000369
1995,20,ANT,0.00000356
1995,20,FRA,0.00000276
1995,20,Other,0.00000427
1995,21,JPN,0.00003304
1995,21,DEU,0.00001812
1995,21,GBR,0.00001323
1995,21,USA,0.00001096
1995,21,ECU,0.00000672
1995,21,Other,0.00004782
1995,22,USA,0.00000328
1995,22,VEN,0.00000225
1995,22,ECU,0.00000146
1995,22,PRY,0.00000120
1995,22,PER,0.00000046
1995,22,Other,0.00000125
1995,23,ECU,0.00000077
1995,23,ITA,0.00000059
1995,23,BRA,0.00000031
1995,23,DEU,0.00000029
1995,23,CAN,0.00000023
1995,23,Other,0.00000116
1995,24,ESP,0.00000694
1995,24,FRA,0.00000279
1995,24,USA,0.00000224
1995,24,VEN,0.00000194
1995,24,DEU,0.00000189
1995,24,Other,0.00000856
1995,25,USA,0.00003297
1995,25,ECU,0.00000421
1995,25,PER,0.00000372
1995,25,DOM,0.00000299
1995,25,HTI,0.00000297
1995,25,Other,0.00000992
1995,26,JPN,0.00000516
1995,26,GBR,0.00000017
1995,26,CUB,0.00000001
1995,26,PAN,0.00000000
1995,27,USA,0.00160977
1995,27,PER,0.00029592
1995,27,ABW,0.00011004
1995,27,GBR,0.00010217
1995,27,NLD,0.00009755
1995,27,Other,0.00067136
1995,28,VEN,0.00000883
1995,28,CHL,0.00000565
1995,28,USA,0.00000541
1995,28,ECU,0.00000408
1995,28,PER,0.00000286
1995,28,Other,0.00001368
1995,29,VEN,0.00001984
1995,29,CHL,0.00001189
1995,29,PER,0.00000677
1995,29,USA,0.00000522
1995,29,ECU,0.00000469
1995,29,Other,0.00001104
1995,30,USA,0.00007223
1995,30,ECU,0.00003530
1995,30,ESP,0.00003022
1995,30,VEN,0.00002617
1995,30,PAN,0.00002086
1995,30,Other,0.00007956
1995,31,HND,0.00000300
1995,31,PAN,0.00000211
1995,31,ECU,0.00000165
1995,31,PER,0.00000125
1995,31,MEX,0.00000065
1995,31,Other,0.00000185
1995,32,VEN,0.00001201
1995,32,ECU,0.00000410
1995,32,PER,0.00000191
1995,32,USA,0.00000096
1995,32,BRA,0.00000076
1995,32,Other,0.00000379
1995,33,VEN,0.00001649
1995,33,PER,0.00001088
1995,33,ECU,0.00000535
1995,33,MEX,0.00000223
1995,33,PAN,0.00000144
1995,33,Other,0.00000698
1995,34,VEN,0.00002026
1995,34,ECU,0.00000431
1995,34,PER,0.00000304
1995,34,USA,0.00000026
1995,34,GTM,0.00000021
1995,34,Other,0.00000082
1995,35,CHL,0.00000355
1995,35,VEN,0.00000310
1995,35,USA,0.00000298
1995,35,PER,0.00000293
1995,35,DEU,0.00000221
1995,35,Other,0.00000426
1995,36,PER,0.00000031
1995,36,ECU,0.00000007
1995,36,DOM,0.00000005
1995,36,CRI,0.00000003
1995,36,URY,0.00000003
1995,36,Other,0.00000007
1995,37,VEN,0.00000084
1995,37,USA,0.00000064
1995,37,PAN,0.00000054
1995,37,PER,0.00000044
1995,37,ECU,0.00000018
1995,37,Other,0.00000030
1995,38,VEN,0.00003339
1995,38,ECU,0.00002205
1995,38,PAN,0.00001836
1995,38,PER,0.00001234
1995,38,MEX,0.00001122
1995,38,Other,0.00006065
1995,39,VEN,0.00010400
1995,39,PER,0.00006498
1995,39,CHL,0.00006206
1995,39,ECU,0.00005210
1995,39,BRA,0.00002926
1995,39,Other,0.00010366
1995,40,VEN,0.00002493
1995,40,ECU,0.00001609
1995,40,USA,0.00000381
1995,40,BRA,0.00000219
1995,40,CHL,0.00000218
1995,40,Other,0.00000908
1995,41,VEN,0.00002111
1995,41,ITA,0.00001382
1995,41,USA,0.00001066
1995,41,BEL,0.00000687
1995,41,SGP,0.00000535
1995,41,Other,0.00002606
1995,42,USA,0.00004566
1995,42,VEN,0.00001291
1995,42,DEU,0.00000523
1995,42,CAN,0.00000145
1995,42,GBR,0.00000091
1995,42,Other,0.00000742
1995,43,USA,0.00000016
1995,43,ESP,0.00000006
1995,43,VEN,0.00000003
1995,43,CHL,0.00000003
1995,43,NLD,0.00000002
1995,43,Other,0.00000001
1995,44,USA,0.00000643
1995,44,VEN,0.00000399
1995,44,ITA,0.00000119
1995,44,TUR,0.00000108
1995,44,THA,0.00000105
1995,44,Other,0.00000450
1995,45,VEN,0.00000013
1995,45,ECU,0.00000002
1995,45,NIC,0.00000001
1995,45,HND,0.00000001
1995,45,PER,0.00000000
1995,45,Other,0.00000001
1995,46,USA,0.00000013
1995,46,ITA,0.00000003
1995,46,GBR,0.00000003
1995,46,CHL,0.00000002
1995,46,ESP,0.00000002
1995,46,Other,0.00000005
1995,47,ITA,0.00000052
1995,47,VEN,0.00000033
1995,47,ECU,0.00000026
1995,47,CUB,0.00000004
1995,47,CZE,0.00000003
