year,product_chapter,exporter,value_trln_USD
1995,10,DNK,0.00000007
1995,10,DEU,0.00000005
1995,10,CAN,0.00000002
1995,10,ITA,0.00000001
1995,10,NLD,0.00000001
1995,10,Other,0.00000000
1995,11,DNK,0.00000059
1995,11,ISL,0.00000031
1995,11,DEU,0.00000005
1995,11,GBR,0.00000003
1995,11,CHE,0.00000000
1995,12,ISL,0.00000011
1995,12,DNK,0.00000001
1995,12,USA,0.00000000
1995,12,PAK,0.00000000
1995,12,DEU,0.00000000
1995,12,Other,0.00000000
1995,13,NLD,0.00000001
1995,14,DNK,0.00000000
1995,14,CHN,0.00000000
1995,15,DNK,0.00000105
1995,15,ITA,0.00000003
1995,15,DEU,0.00000002
1995,15,FRA,0.00000000
1995,16,DNK,0.00000491
1995,16,DEU,0.00000003
1995,16,CHN,0.00000003
1995,16,NOR,0.00000002
1995,16,NLD,0.00000001
1995,16,Other,0.00000002
1995,17,DNK,0.00000180
1995,17,JPN,0.00000009
1995,17,GBR,0.00000002
1995,17,SWE,0.00000002
1995,17,NLD,0.00000002
1995,17,Other,0.00000004
1995,18,DNK,0.00000055
1995,18,SWE,0.00000009
1995,18,NLD,0.00000006
1995,18,GBR,0.00000003
1995,18,DEU,0.00000002
1995,18,Other,0.00000005
1995,19,DNK,0.00000260
1995,19,GBR,0.00000016
1995,19,DEU,0.00000011
1995,19,NLD,0.00000006
1995,19,BEL,0.00000004
1995,19,Other,0.00000012
1995,20,DNK,0.00000926
1995,20,NZL,0.00000040
1995,20,CHN,0.00000010
1995,20,NLD,0.00000008
1995,20,ISL,0.00000005
1995,20,Other,0.00000018
1995,21,DNK,0.00000311
1995,21,NLD,0.00000026
1995,21,NOR,0.00000011
1995,21,DEU,0.00000006
1995,21,GBR,0.00000005
1995,21,Other,0.00000011
1995,22,DNK,0.00000984
1995,22,FRA,0.00000066
1995,22,NLD,0.00000031
1995,22,GBR,0.00000018
1995,22,ESP,0.00000008
1995,22,Other,0.00000044
1995,23,DNK,0.00000047
1995,23,ISL,0.00000027
1995,23,GBR,0.00000000
1995,23,FRA,0.00000000
1995,24,DNK,0.00000373
1995,24,DEU,0.00000001
1995,24,NLD,0.00000001
1995,24,CHE,0.00000000
1995,24,DOM,0.00000000
1995,25,DNK,0.00000289
1995,25,DEU,0.00000005
1995,25,ISL,0.00000004
1995,25,NOR,0.00000000
1995,25,USA,0.00000000
1995,25,Other,0.00000000
1995,26,DNK,0.00000002
1995,27,DNK,0.00001270
