year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,12,USA,0.00000028,0.00137044
1995,12,NZL,0.00000000,0.00001400
1995,15,USA,0.00000285,0.00455600
1995,19,KIR,0.00000000,0.00000137
1995,20,KIR,0.00000002,0.00001287
1995,20,BEL,0.00000001,0.00000206
1995,20,NLD,0.00000000,0.00000031
1995,21,KIR,0.00000000,0.00000063
1995,25,JPN,0.00000003,0.00015900
1995,28,PRT,0.00000001,0.00000900
1995,30,JPN,0.00001750,0.00192274
1995,30,USA,0.00000113,0.00011406
1995,30,KIR,0.00000002,0.00000931
1995,39,KIR,0.00000000,0.00000000
1995,40,GBR,0.00000025,0.00002360
1995,40,USA,0.00000000,0.00000005
1995,42,USA,0.00000000,0.00000009
1995,44,GBR,0.00000000,0.00000019
1995,50,USA,0.00000017,0.00003006
1995,54,ISR,0.00000004,0.00000000
1995,60,KIR,0.00000000,0.00000000
1995,61,AUT,0.00000000,0.00000003
1995,61,NZL,0.00000000,0.00000003
1995,69,GBR,0.00000000,0.00000010
1995,73,USA,0.00000001,0.00000000
1995,73,KIR,0.00000000,0.00000000
1995,74,USA,0.00000009,0.00004548
1995,74,NZL,0.00000000,0.00001337
1995,76,USA,0.00000002,0.00001941
1995,80,FRA,0.00000000,0.00000085
1995,81,GBR,0.00000000,0.00000080
1995,82,USA,0.00000000,0.00000011
1995,84,HRV,0.00000002,0.00000800
1995,84,KIR,0.00000001,0.00000237
1995,84,SWE,0.00000001,0.00000004
1995,84,DEU,0.00000001,0.00000010
1995,84,SGP,0.00000000,0.00000000
1995,84,Other,0.00000000,0.00000015
1995,85,USA,0.00000091,0.00000001
1995,85,JPN,0.00000009,0.00000000
1995,85,GBR,0.00000001,0.00000035
1995,85,KOR,0.00000000,0.00000059
1995,85,SWE,0.00000000,0.00000009
1995,85,Other,0.00000001,0.00000016
1995,88,SWE,0.00000007,0.00000022
1995,88,DEU,0.00000000,0.00000000
1995,89,GRC,0.00000469,0.00001412
1995,90,GBR,0.00000028,0.00000584
1995,90,USA,0.00000000,0.00000003
1995,91,GBR,0.00000000,0.00000000
1996,12,USA,0.00000018,0.00102125
1996,15,USA,0.00000185,0.00231725
1996,16,JPN,0.00000001,0.00000037
1996,16,USA,0.00000001,0.00000025
1996,25,JPN,0.00000008,0.00069700
1996,30,JPN,0.00001635,0.00273843
1996,30,USA,0.00000036,0.00000889
1996,30,AUS,0.00000000,0.00000026
1996,35,ZA1,0.00000000,0.00000004
1996,39,SCG,0.00000003,0.00002200
1996,39,GBR,0.00000000,0.00000004
1996,40,GBR,0.00000000,0.00000003
1996,40,KIR,0.00000000,0.00000047
1996,44,ZA1,0.00000000,0.00000981
1996,49,GBR,0.00000000,0.00000094
1996,50,USA,0.00000018,0.00002666
1996,50,GBR,0.00000005,0.00000775
1996,50,KOR,0.00000002,0.00000500
1996,52,ISR,0.00000006,0.00000000
1996,59,SCG,0.00000004,0.00000038
1996,60,AUS,0.00000000,0.00000000
1996,63,DEU,0.00000007,0.00001840
1996,72,USA,0.00000000,0.00001900
1996,74,USA,0.00000011,0.00005620
1996,76,USA,0.00000001,0.00000862
1996,81,USA,0.00000012,0.00001750
1996,83,SCG,0.00000001,0.00000094
1996,84,USA,0.00000064,0.00000779
1996,84,SCG,0.00000031,0.00000300
1996,84,SGP,0.00000013,0.00000000
1996,84,GBR,0.00000006,0.00000055
1996,84,HRV,0.00000001,0.00000800
1996,84,Other,0.00000001,0.00000001
1996,85,SWE,0.00000001,0.00000001
1996,85,GBR,0.00000000,0.00000003
1996,85,USA,0.00000000,0.00000003
1996,85,SGP,0.00000000,0.00000000
1996,85,ZA1,0.00000000,0.00000000
1996,85,Other,0.00000000,0.00000012
1996,87,KIR,0.00000000,0.00000000
1996,88,SWE,0.00000007,0.00000020
1996,90,POL,0.00000011,0.00005280
1996,90,GBR,0.00000006,0.00000018
1996,90,SWE,0.00000002,0.00000024
1996,90,UKR,0.00000001,0.00001500
1996,90,NZL,0.00000000,0.00000000
1996,91,JPN,0.00000000,0.00000000
1996,91,NZL,0.00000000,0.00000000
1996,97,USA,0.00000004,0.00000000
1996,97,NZL,0.00000001,0.00000000
1996,97,CHN,0.00000000,0.00000000
1997,12,USA,0.00000022,0.00117031
1997,15,USA,0.00000276,0.00374075
1997,15,ETH,0.00000026,0.00049987
1997,15,UGA,0.00000007,0.00012993
1997,15,SGP,0.00000004,0.00013320
1997,16,USA,0.00000001,0.00000024
1997,16,JPN,0.00000000,0.00000002
1997,20,PRT,0.00000002,0.00000806
1997,20,KIR,0.00000000,0.00000350
1997,21,EST,0.00000006,0.00001654
1997,22,KIR,0.00000001,0.00000937
1997,27,SCG,0.00000004,0.00001900
1997,28,NLD,0.00000053,0.00101600
1997,30,JPN,0.00001843,0.00266805
1997,30,USA,0.00000009,0.00000348
1997,30,AUS,0.00000000,0.00000022
1997,32,SCG,0.00000000,0.00000067
1997,38,GBR,0.00000007,0.00000005
1997,39,JPN,0.00000000,0.00000012
1997,40,ZA1,0.00000007,0.00002055
1997,42,MKD,0.00000000,0.00000001
1997,42,GBR,0.00000000,0.00000011
1997,48,BRA,0.00000002,0.00001749
1997,49,JPN,0.00000001,0.00000002
1997,50,JPN,0.00000018,0.00004158
1997,50,USA,0.00000002,0.00000025
1997,55,ISR,0.00000005,0.00000000
1997,60,KOR,0.00000003,0.00000200
1997,60,USA,0.00000001,0.00001098
1997,60,ZA1,0.00000000,0.00000009
1997,61,LBN,0.00000000,0.00000005
1997,62,MKD,0.00000000,0.00000011
1997,62,LBN,0.00000000,0.00000001
1997,64,MKD,0.00000000,0.00000003
1997,71,CHE,0.00000226,0.00000000
1997,73,SCG,0.00000011,0.00005700
1997,73,USA,0.00000011,0.00027906
1997,73,ZA1,0.00000003,0.00000375
1997,74,USA,0.00000001,0.00002000
1997,76,GBR,0.00000003,0.00000009
1997,76,USA,0.00000001,0.00001044
1997,80,DEU,0.00000000,0.00000078
1997,81,IRL,0.00000000,0.00000100
1997,84,DZA,0.00000003,0.00000119
1997,84,GBR,0.00000001,0.00000001
1997,84,ZA1,0.00000001,0.00000014
1997,84,USA,0.00000001,0.00000462
1997,84,LBN,0.00000000,0.00000015
1997,84,Other,0.00000000,0.00000014
1997,85,GBR,0.00000025,0.00000722
1997,85,BEL,0.00000005,0.00000556
1997,85,USA,0.00000005,0.00000863
1997,85,AUT,0.00000004,0.00000020
1997,85,JPN,0.00000002,0.00000036
1997,85,Other,0.00000001,0.00000068
1997,87,NLD,0.00000000,0.00000038
1997,88,DEU,0.00000000,0.00000000
1997,88,SWE,0.00000000,0.00000000
1997,89,POL,0.00001000,0.00828300
1997,90,JPN,0.00000000,0.00000006
1997,90,GBR,0.00000000,0.00000002
1997,90,ZA1,0.00000000,0.00000003
1997,90,AUS,0.00000000,0.00000001
1997,94,GBR,0.00000001,0.00000131
1997,94,SGP,0.00000000,0.00000000
1997,97,NZL,0.00000000,0.00000000
1997,97,CHN,0.00000000,0.00000000
1998,12,USA,0.00000025,0.00136669
1998,12,IDN,0.00000003,0.00000046
1998,12,NLD,0.00000001,0.00001782
1998,15,USA,0.00000120,0.00199675
1998,15,SGP,0.00000010,0.00012120
1998,22,BEN,0.00000001,0.00001845
1998,24,KIR,0.00000000,0.00000000
1998,27,SCG,0.00000004,0.00006500
1998,28,SCG,0.00000004,0.00008000
1998,28,NZL,0.00000000,0.00000001
1998,30,THA,0.00000570,0.00840000
1998,30,JPN,0.00000282,0.00059935
1998,30,USA,0.00000004,0.00000023
1998,30,SGP,0.00000000,0.00000030
1998,30,PHL,0.00000000,0.00000525
1998,32,NLD,0.00000000,0.00000028
1998,34,SCG,0.00000000,0.00000094
1998,38,SCG,0.00000001,0.00000108
1998,38,BEL,0.00000001,0.00001575
1998,39,IDN,0.00000003,0.00000644
1998,39,AUS,0.00000000,0.00000006
1998,40,SCG,0.00000001,0.00000300
1998,40,USA,0.00000000,0.00000023
1998,48,SCG,0.00000002,0.00003500
1998,48,SGP,0.00000002,0.00000000
1998,49,BEL,0.00000001,0.00000024
1998,49,LBN,0.00000000,0.00000008
1998,50,JPN,0.00000016,0.00003050
1998,50,USA,0.00000001,0.00000319
1998,52,ISR,0.00000003,0.00000000
1998,54,MKD,0.00000004,0.00001944
1998,55,SCG,0.00000003,0.00001900
1998,59,DZA,0.00000002,0.00000010
1998,60,JPN,0.00000001,0.00000056
1998,61,GBR,0.00000001,0.00000040
1998,61,LBN,0.00000000,0.00000004
1998,61,CZE,0.00000000,0.00000001
1998,62,NLD,0.00000008,0.00000420
1998,62,USA,0.00000004,0.00000344
1998,69,GBR,0.00000000,0.00000034
1998,70,IDN,0.00000017,0.00049906
1998,71,USA,0.00000006,0.00000000
1998,71,JPN,0.00000001,0.00000000
1998,73,ZA1,0.00000008,0.00001406
1998,74,USA,0.00000003,0.00001750
1998,76,USA,0.00000001,0.00000675
1998,80,FIN,0.00000005,0.00004640
1998,80,DEU,0.00000002,0.00003700
1998,81,GBR,0.00000000,0.00000060
1998,84,USA,0.00000028,0.00000056
1998,84,LBN,0.00000009,0.00000073
1998,84,IDN,0.00000006,0.00002400
1998,84,CYP,0.00000001,0.00000006
1998,84,SCG,0.00000001,0.00000057
1998,84,Other,0.00000001,0.00000006
1998,85,USA,0.00000023,0.00000670
1998,85,GBR,0.00000008,0.00000057
1998,85,SCG,0.00000008,0.00003400
1998,85,AUT,0.00000005,0.00000010
1998,85,SWE,0.00000002,0.00000071
1998,85,Other,0.00000005,0.00000183
1998,87,JPN,0.00000001,0.00000096
1998,87,LBN,0.00000001,0.00000057
1998,87,SCG,0.00000000,0.00000100
1998,88,DEU,0.00000001,0.00000003
1998,88,AUS,0.00000000,0.00000000
1998,89,ITA,0.00004679,0.12828200
1998,89,GRC,0.00002506,0.00001519
1998,90,GBR,0.00000004,0.00000173
1998,90,USA,0.00000001,0.00000000
1998,90,SCG,0.00000000,0.00000000
1998,90,LBN,0.00000000,0.00000004
1998,94,GBR,0.00000000,0.00000043
1998,97,PYF,0.00000002,0.00000000
1998,97,ISR,0.00000000,0.00000000
1999,12,USA,0.00000012,0.00060344
1999,15,USA,0.00000127,0.00161325
