year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,GBR,0.00001374,0.10496756
1995,10,FIN,0.00001076,0.09718149
1995,10,DEU,0.00000971,0.06545755
1995,10,SDN,0.00000854,0.02670075
1995,10,DNK,0.00000721,0.02947417
1995,10,Other,0.00002986,0.12426382
1995,11,DEU,0.00000506,0.01219603
1995,11,NLD,0.00000473,0.01361752
1995,11,GBR,0.00000339,0.00987371
1995,11,DNK,0.00000275,0.00593722
1995,11,SWE,0.00000212,0.00538494
1995,11,Other,0.00000505,0.01064150
1995,12,USA,0.00006554,0.24834800
1995,12,NLD,0.00000922,0.01153076
1995,12,CAN,0.00000846,0.02985366
1995,12,SWE,0.00000550,0.01743045
1995,12,DNK,0.00000532,0.00402547
1995,12,Other,0.00001585,0.03647530
1995,13,DNK,0.00000277,0.00021987
1995,13,SDN,0.00000245,0.00046994
1995,13,AUS,0.00000161,0.00000713
1995,13,DEU,0.00000141,0.00026228
1995,13,USA,0.00000120,0.00022219
1995,13,Other,0.00000333,0.00050723
1995,14,CHN,0.00000041,0.00068542
1995,14,GBR,0.00000011,0.00002883
1995,14,NLD,0.00000008,0.00017945
1995,14,DEU,0.00000008,0.00007376
1995,14,DNK,0.00000006,0.00003189
1995,14,Other,0.00000030,0.00026577
1995,15,PER,0.00001914,0.05709955
1995,15,DNK,0.00001728,0.03329853
1995,15,CHL,0.00001613,0.04394144
1995,15,ISL,0.00001093,0.02418992
1995,15,SWE,0.00000988,0.00914237
1995,15,Other,0.00004176,0.04340531
1995,16,DNK,0.00001165,0.00234986
1995,16,SWE,0.00001143,0.00381514
1995,16,CAN,0.00000563,0.00057075
1995,16,USA,0.00000346,0.00041605
1995,16,KOR,0.00000325,0.00109336
1995,16,Other,0.00001397,0.00364036
1995,17,DNK,0.00008153,0.12563200
1995,17,GBR,0.00002374,0.04122803
1995,17,SWE,0.00001222,0.00438831
1995,17,NLD,0.00000631,0.00323201
1995,17,DEU,0.00000498,0.00476592
1995,17,Other,0.00002141,0.07587958
1995,18,SWE,0.00004120,0.00878935
1995,18,NLD,0.00001681,0.00477800
1995,18,GBR,0.00001118,0.00308867
1995,18,DNK,0.00000890,0.00130201
