year,product_chapter,importer,value_trln_USD
1995,15,COG,0.00000004
1995,17,COG,0.00000000
1995,21,PRT,0.00000000
1995,22,NLD,0.00000001
1995,22,COG,0.00000000
1995,24,COG,0.00000000
1995,25,TGO,0.00000087
1995,25,PRT,0.00000074
1995,25,GBR,0.00000001
1995,25,NLD,0.00000001
1995,25,ITA,0.00000000
1995,27,USA,0.00237968
1995,27,DEU,0.00025374
1995,27,CHN,0.00013576
1995,27,KOR,0.00011632
1995,27,ITA,0.00011053
1995,27,Other,0.00038844
1995,29,CRI,0.00000000
1995,30,ESP,0.00002324
1995,30,JPN,0.00000333
1995,30,COG,0.00000283
1995,30,ITA,0.00000125
1995,30,PRT,0.00000020
1995,30,Other,0.00000041
1995,32,IRL,0.00000000
1995,33,COG,0.00000001
1995,33,AND,0.00000000
1995,34,COG,0.00000000
1995,35,COG,0.00000000
1995,38,MEX,0.00000000
1995,39,ITA,0.00000001
1995,39,COG,0.00000000
1995,39,KOR,0.00000000
1995,40,FRA,0.00000001
1995,40,NLD,0.00000000
1995,40,COG,0.00000000
1995,41,ESP,0.00000004
1995,41,PRT,0.00000001
1995,44,ITA,0.00000129
1995,44,PRT,0.00000047
1995,44,SAU,0.00000003
1995,44,SVN,0.00000001
1995,44,CHN,0.00000000
1995,44,Other,0.00000001
1995,48,PRT,0.00000001
1995,48,KOR,0.00000000
1995,49,PRT,0.00000001
1995,49,NLD,0.00000000
1995,51,CHN,0.00000004
1995,51,COG,0.00000000
1995,52,ZA1,0.00000016
1995,52,PRT,0.00000006
1995,52,COG,0.00000002
1995,54,COG,0.00000000
1995,55,DEU,0.00000005
1995,58,CHE,0.00000000
1995,59,COG,0.00000000
1995,61,NLD,0.00000004
1995,61,AUT,0.00000000
1995,61,DEU,0.00000000
1995,61,COG,0.00000000
1995,62,NLD,0.00000005
1995,62,BOL,0.00000000
1995,62,PRT,0.00000000
1995,64,FRA,0.00000001
1995,64,COG,0.00000000
1995,65,AUT,0.00000000
1995,71,BEL,0.00015352
1995,71,USA,0.00000495
1995,71,PRT,0.00000216
1995,71,ZA1,0.00000062
