year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,12,PRT,0.00000000,0.00001294
1995,15,PRT,0.00000002,0.00001900
1995,15,ESP,0.00000001,0.00001069
1995,16,CZE,0.00000004,0.00001388
1995,18,NLD,0.00000161,0.00113025
1995,18,BEL,0.00000089,0.00059894
1995,18,DEU,0.00000081,0.00055331
1995,18,FRA,0.00000032,0.00021000
1995,18,ITA,0.00000015,0.00012182
1995,18,Other,0.00000023,0.00015073
1995,20,JPN,0.00000002,0.00000212
1995,21,AUT,0.00000000,0.00000016
1995,22,FRA,0.00000002,0.00001840
1995,24,EGY,0.00000006,0.00001275
1995,29,CHE,0.00000003,0.00002800
1995,30,COG,0.00000011,0.00024738
1995,30,AUT,0.00000006,0.00000159
1995,30,PRT,0.00000003,0.00000715
1995,34,CHE,0.00000006,0.00002560
1995,34,ZA1,0.00000000,0.00000003
1995,36,ZA1,0.00000000,0.00000003
1995,39,IRL,0.00000021,0.00042344
1995,39,GBR,0.00000007,0.00001319
1995,39,THA,0.00000002,0.00000519
1995,39,AUT,0.00000000,0.00000050
1995,40,JPN,0.00000000,0.00000039
1995,40,SVK,0.00000000,0.00000025
1995,42,CZE,0.00000000,0.00000000
1995,44,JPN,0.00000017,0.00026700
1995,47,CHE,0.00000000,0.00002000
1995,48,POL,0.00000008,0.00001967
1995,48,USA,0.00000002,0.00001627
1995,48,SVK,0.00000000,0.00000027
1995,49,USA,0.00000001,0.00000013
1995,51,DEU,0.00000055,0.00000119
1995,52,IRL,0.00000006,0.00000688
1995,57,UGA,0.00000000,0.00000003
1995,60,PRT,0.00000000,0.00000004
1995,62,USA,0.00000007,0.00001202
1995,62,CAN,0.00000000,0.00000001
1995,64,FIN,0.00000001,0.00000012
1995,71,SWE,0.00000001,0.00000000
1995,71,CAN,0.00000000,0.00000000
1995,72,AUT,0.00000002,0.00002480
1995,72,PRT,0.00000000,0.00001000
1995,73,ESP,0.00000000,0.00000275
1995,73,HUN,0.00000000,0.00000050
1995,74,PRT,0.00000000,0.00000800
1995,76,HUN,0.00000000,0.00000027
1995,76,CZE,0.00000000,0.00000027
1995,80,PRT,0.00000001,0.00004136
1995,80,DEU,0.00000001,0.00000319
1995,80,CAN,0.00000000,0.00000162
