year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,NZL,0.00000000,0.00000737
1995,11,NZL,0.00000002,0.00004772
1995,11,GBR,0.00000002,0.00005312
1995,12,AUS,0.00000001,0.00000400
1995,12,NZL,0.00000000,0.00000001
1995,15,NZL,0.00000003,0.00001560
1995,16,NZL,0.00000021,0.00005663
1995,17,NZL,0.00000004,0.00003663
1995,18,NZL,0.00000000,0.00000007
1995,19,NZL,0.00000015,0.00003823
1995,20,NZL,0.00000032,0.00017576
1995,21,NZL,0.00000020,0.00002650
1995,21,GBR,0.00000000,0.00000020
1995,22,NZL,0.00000031,0.00022304
1995,22,GBR,0.00000002,0.00000538
1995,23,NZL,0.00000003,0.00008600
1995,24,AUS,0.00000004,0.00000072
1995,24,NZL,0.00000000,0.00000000
1995,25,NZL,0.00000004,0.00033881
1995,27,NZL,0.00000006,0.00005360
1995,28,NZL,0.00000000,0.00000206
1995,29,GBR,0.00000002,0.00000912
1995,29,NZL,0.00000000,0.00000005
1995,30,NZL,0.00000013,0.00000403
1995,30,AUS,0.00000000,0.00000006
1995,31,NZL,0.00000001,0.00002000
1995,32,GBR,0.00000001,0.00000283
1995,32,NZL,0.00000001,0.00000000
1995,33,NZL,0.00000002,0.00000000
1995,34,NZL,0.00000009,0.00002481
1995,34,GBR,0.00000002,0.00000369
1995,34,USA,0.00000000,0.00000156
1995,35,NZL,0.00000000,0.00000000
1995,36,NZL,0.00000011,0.00003796
1995,37,NZL,0.00000001,0.00000000
1995,38,USA,0.00000007,0.00000074
1995,38,NZL,0.00000004,0.00000000
1995,38,GBR,0.00000002,0.00001987
1995,39,USA,0.00000069,0.00012788
1995,39,NZL,0.00000013,0.00004091
1995,39,MYS,0.00000002,0.00000000
1995,39,HRV,0.00000001,0.00001000
1995,39,GBR,0.00000001,0.00000047
1995,40,NZL,0.00000016,0.00007627
1995,40,MYS,0.00000004,0.00001230
1995,40,USA,0.00000002,0.00000000
1995,44,NZL,0.00000011,0.00011834
1995,44,SVK,0.00000000,0.00002200
1995,44,SVN,0.00000000,0.00000012
1995,48,USA,0.00000336,0.00178894
1995,48,NZL,0.00000015,0.00000835
1995,48,GBR,0.00000007,0.00001538
1995,48,HKG,0.00000001,0.00000000
1995,49,GBR,0.00000005,0.00000007
1995,49,USA,0.00000003,0.00000009
1995,49,NZL,0.00000002,0.00000019
1995,49,AUS,0.00000000,0.00000002
1995,50,NZL,0.00000000,0.00000000
1995,51,NZL,0.00000001,0.00000000
1995,51,GBR,0.00000000,0.00000481
1995,52,NZL,0.00000001,0.00000090
1995,53,BGD,0.00000006,0.00006300
1995,54,THA,0.00000001,0.00000119
1995,54,NZL,0.00000000,0.00000006
1995,55,NZL,0.00000001,0.00000042
1995,56,MYS,0.00000002,0.00000331
1995,56,NZL,0.00000000,0.00000019
1995,56,GBR,0.00000000,0.00000005
1995,57,BGD,0.00000004,0.00000000
1995,57,NZL,0.00000001,0.00000022
1995,58,GBR,0.00000000,0.00000003
1995,59,GBR,0.00000002,0.00000100
1995,59,NZL,0.00000000,0.00000000
1995,60,NZL,0.00000000,0.00000009
1995,61,BGD,0.00000001,0.00000099
1995,61,NZL,0.00000001,0.00000025
1995,62,BGD,0.00000001,0.00000000
1995,62,GBR,0.00000001,0.00000008
1995,62,NZL,0.00000001,0.00000035
1995,62,AUS,0.00000000,0.00000003
1995,63,BGD,0.00000004,0.00006300
1995,63,NZL,0.00000001,0.00000200
1995,64,THA,0.00000007,0.00000000
1995,64,CAN,0.00000001,0.00000000
1995,64,NZL,0.00000001,0.00000000
1995,64,AUS,0.00000000,0.00000004
1995,65,NZL,0.00000000,0.00000001
1995,67,NZL,0.00000000,0.00000000
1995,68,NZL,0.00000001,0.00000791
1995,68,GBR,0.00000000,0.00000034
1995,69,NZL,0.00000000,0.00000005
1995,69,GBR,0.00000000,0.00000113
1995,70,USA,0.00000016,0.00000000
1995,70,NZL,0.00000002,0.00001856
1995,70,CAN,0.00000000,0.00002041
1995,71,GBR,0.00000009,0.00001519
1995,71,NZL,0.00000001,0.00000419
1995,72,NZL,0.00000005,0.00004454
1995,72,SVN,0.00000000,0.00000119
1995,73,NZL,0.00000008,0.00003136
1995,73,GBR,0.00000004,0.00002100
1995,73,ECU,0.00000002,0.00002956
1995,74,NZL,0.00000001,0.00000132
1995,76,NZL,0.00000002,0.00000428
1995,76,GBR,0.00000001,0.00000108
1995,80,NZL,0.00000003,0.00001504
1995,82,NZL,0.00000003,0.00000036
1995,83,GBR,0.00000002,0.00001106
1995,83,NZL,0.00000001,0.00000007
1995,84,USA,0.00000445,0.00004260
1995,84,NZL,0.00000121,0.00009257
1995,84,GBR,0.00000019,0.00002027
1995,84,HKG,0.00000005,0.00000242
1995,84,AUS,0.00000002,0.00000073
1995,85,USA,0.00000134,0.00022558
1995,85,NZL,0.00000032,0.00001490
1995,85,GBR,0.00000010,0.00000382
1995,85,MYS,0.00000001,0.00000446
1995,85,AUS,0.00000001,0.00000001
1995,85,Other,0.00000000,0.00000004
1995,86,GBR,0.00000000,0.00000013
1995,87,JPN,0.00000060,0.00004606
1995,87,NZL,0.00000046,0.00010680
1995,87,GBR,0.00000007,0.00000728
1995,89,NZL,0.00000001,0.00000190
1995,90,USA,0.00001983,0.00005034
1995,90,NZL,0.00000009,0.00000082
1995,90,GBR,0.00000002,0.00000024
1995,90,AUS,0.00000000,0.00000001
1995,91,NZL,0.00000000,0.00000000
1995,93,NZL,0.00000001,0.00000058
1995,94,GBR,0.00000020,0.00001399
1995,94,NZL,0.00000014,0.00000246
1995,95,NZL,0.00000001,0.00000000
1995,95,AUS,0.00000000,0.00000016
1995,96,MYS,0.00000003,0.00000219
1995,96,NZL,0.00000001,0.00000004
1995,96,GBR,0.00000000,0.00000020
1996,10,NZL,0.00000003,0.00000980
1996,11,NZL,0.00000002,0.00003932
1996,11,GBR,0.00000000,0.00000513
1996,12,AUS,0.00000001,0.00000075
1996,12,NZL,0.00000000,0.00000024
1996,15,NZL,0.00000003,0.00001242
1996,15,GBR,0.00000001,0.00002000
1996,16,NZL,0.00000023,0.00005833
1996,17,NZL,0.00000004,0.00002626
1996,17,GBR,0.00000000,0.00000040
1996,18,NZL,0.00000000,0.00000083
1996,19,NZL,0.00000017,0.00004412
