year,product_chapter,importer,value_trln_USD
1995,10,ITA,0.00010986
1995,10,RUS,0.00007055
1995,10,UZB,0.00005312
1995,10,DZA,0.00004773
1995,10,SVN,0.00004171
1995,10,Other,0.00028908
1995,11,ROU,0.00002715
1995,11,RUS,0.00002690
1995,11,BLR,0.00001137
1995,11,BIH,0.00000603
1995,11,ITA,0.00000225
1995,11,Other,0.00001411
1995,12,DEU,0.00006598
1995,12,NLD,0.00002273
1995,12,HRV,0.00000975
1995,12,AUT,0.00000807
1995,12,CHE,0.00000807
1995,12,Other,0.00003963
1995,13,USA,0.00000072
1995,13,NLD,0.00000037
1995,13,ZA1,0.00000029
1995,13,CHE,0.00000013
1995,13,RUS,0.00000013
1995,13,Other,0.00000050
1995,14,DEU,0.00000396
1995,14,ITA,0.00000170
1995,14,NLD,0.00000108
1995,14,DNK,0.00000021
1995,14,HRV,0.00000015
1995,14,Other,0.00000055
1995,15,POL,0.00001949
1995,15,RUS,0.00001633
1995,15,SVN,0.00001181
1995,15,BIH,0.00000894
1995,15,CHE,0.00000484
1995,15,Other,0.00003092
1995,16,DEU,0.00006181
1995,16,RUS,0.00003001
1995,16,USA,0.00001092
1995,16,AUT,0.00000779
1995,16,UKR,0.00000694
1995,16,Other,0.00003679
1995,17,HRV,0.00000747
1995,17,SVK,0.00000533
1995,17,RUS,0.00000320
1995,17,ITA,0.00000295
1995,17,SCG,0.00000280
1995,17,Other,0.00001040
1995,18,AUT,0.00002056
1995,18,ROU,0.00000845
1995,18,GBR,0.00000581
1995,18,RUS,0.00000445
1995,18,DEU,0.00000330
1995,18,Other,0.00001018
1995,19,RUS,0.00001596
1995,19,DEU,0.00000488
1995,19,CZE,0.00000419
1995,19,AUT,0.00000197
1995,19,ROU,0.00000175
1995,19,Other,0.00000892
1995,20,DEU,0.00023412
1995,20,RUS,0.00014154
1995,20,FRA,0.00006886
1995,20,ITA,0.00006167
1995,20,AUT,0.00004621
1995,20,Other,0.00030668
1995,21,RUS,0.00001135
1995,21,CZE,0.00001095
1995,21,ROU,0.00000787
1995,21,SVK,0.00000523
1995,21,DEU,0.00000412
1995,21,Other,0.00001445
1995,22,UKR,0.00010105
1995,22,RUS,0.00005436
1995,22,GBR,0.00001454
1995,22,DEU,0.00001412
1995,22,ROU,0.00000902
1995,22,Other,0.00006891
1995,23,ITA,0.00002174
1995,23,AUT,0.00000970
1995,23,DEU,0.00000526
1995,23,ROU,0.00000478
1995,23,BEL,0.00000340
1995,23,Other,0.00002457
1995,24,DEU,0.00000539
1995,24,CHE,0.00000061
1995,24,POL,0.00000045
1995,24,ROU,0.00000030
1995,24,EGY,0.00000020
1995,24,Other,0.00000033
1995,25,AUT,0.00000828
1995,25,DEU,0.00000470
1995,25,SVN,0.00000149
1995,25,GBR,0.00000112
1995,25,HRV,0.00000099
1995,25,Other,0.00000391
1995,26,DEU,0.00000142
1995,26,AUT,0.00000095
1995,26,ITA,0.00000089
1995,26,POL,0.00000058
1995,26,SVK,0.00000034
1995,26,Other,0.00000034
1995,27,AUT,0.00016116
1995,27,DEU,0.00008216
1995,27,SVN,0.00003964
1995,27,ROU,0.00002919
1995,27,HRV,0.00001604
1995,27,Other,0.00008026
1995,28,DEU,0.00002903
1995,28,ITA,0.00002150
1995,28,SVK,0.00001431
1995,28,AUT,0.00001357
1995,28,RUS,0.00001250
1995,28,Other,0.00007400
1995,29,ITA,0.00007262
1995,29,DEU,0.00005953
1995,29,USA,0.00004113
1995,29,FRA,0.00003737
1995,29,JPN,0.00002310
1995,29,Other,0.00024082
1995,30,RUS,0.00009144
1995,30,CZE,0.00002481
1995,30,POL,0.00002227
1995,30,DEU,0.00001983
1995,30,SVK,0.00001462
1995,30,Other,0.00011480
1995,31,AUT,0.00000987
1995,31,SVN,0.00000719
1995,31,DEU,0.00000533
1995,31,ITA,0.00000340
1995,31,SVK,0.00000292
1995,31,Other,0.00000179
1995,32,ROU,0.00000444
1995,32,JPN,0.00000366
1995,32,ITA,0.00000273
1995,32,USA,0.00000153
1995,32,ESP,0.00000134
1995,32,Other,0.00001393
1995,33,ROU,0.00000439
1995,33,DEU,0.00000164
1995,33,CZE,0.00000085
1995,33,POL,0.00000077
1995,33,BGR,0.00000073
1995,33,Other,0.00000768
1995,34,AUT,0.00000507
1995,34,POL,0.00000146
1995,34,SVN,0.00000141
1995,34,CZE,0.00000132
1995,34,HRV,0.00000108
1995,34,Other,0.00000573
1995,35,JPN,0.00000892
1995,35,NLD,0.00000811
1995,35,FRA,0.00000293
1995,35,AUT,0.00000292
1995,35,USA,0.00000250
1995,35,Other,0.00000529
1995,36,ITA,0.00000176
1995,36,DEU,0.00000151
1995,36,PRT,0.00000038
1995,36,FRA,0.00000038
1995,36,GMB,0.00000030
1995,36,Other,0.00000221
1995,37,KOR,0.00000531
1995,37,EGY,0.00000120
1995,37,DEU,0.00000101
1995,37,FRA,0.00000097
1995,37,IND,0.00000088
1995,37,Other,0.00000872
1995,38,ITA,0.00001189
1995,38,RUS,0.00000917
1995,38,NLD,0.00000675
1995,38,DEU,0.00000489
1995,38,BEL,0.00000405
1995,38,Other,0.00004153
1995,39,DEU,0.00015342
1995,39,ITA,0.00011456
