year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00034466,0.00004770
1995,11,0.00003114,0.00001003
1995,12,0.00005813,0.00000235
1995,13,0.00000480,0.00000024
1995,14,0.00000077,0.00000007
1995,15,0.00014731,0.00003147
1995,16,0.00002180,0.00000857
1995,17,0.00010665,0.00002933
1995,18,0.00003887,0.00000751
1995,19,0.00007070,0.00001202
1995,20,0.00027757,0.00007506
1995,21,0.00006953,0.00001233
1995,22,0.00011427,0.00002884
1995,23,0.00002159,0.00000043
1995,24,0.00018246,0.00016413
1995,25,0.00005803,0.00008355
1995,26,0.00005942,0.00001496
1995,27,0.00026587,0.01500752
1995,28,0.00006911,0.00001428
1995,29,0.00013787,0.00010790
1995,30,0.00028311,0.00007134
1995,31,0.00003050,0.00011133
1995,32,0.00012447,0.00001565
1995,33,0.00032914,0.00005751
1995,34,0.00009092,0.00001729
1995,35,0.00001850,0.00000110
1995,36,0.00000876,0.00000067
1995,37,0.00007812,0.00000597
1995,38,0.00015201,0.00002531
1995,39,0.00053236,0.00019170
1995,40,0.00056121,0.00004150
1995,41,0.00000578,0.00001315
1995,42,0.00011410,0.00000836
1995,43,0.00000675,0.00000094
1995,44,0.00022913,0.00002411
1995,45,0.00000060,0.00000002
1995,46,0.00000212,0.00000032
1995,47,0.00000676,0.00001150
1995,48,0.00031238,0.00007086
1995,49,0.00004967,0.00001950
1995,50,0.00003602,0.00000444
1995,51,0.00001432,0.00000077
1995,52,0.00020363,0.00006378
1995,53,0.00001479,0.00000048
1995,54,0.00091445,0.00001302
1995,55,0.00035446,0.00004658
1995,56,0.00004265,0.00000265
1995,57,0.00006324,0.00000861
1995,58,0.00011727,0.00000261
1995,59,0.00002535,0.00000043
1995,60,0.00005541,0.00000127
1995,61,0.00039196,0.00020446
1995,62,0.00081264,0.00027844
1995,63,0.00014613,0.00001401
1995,64,0.00037069,0.00001052
1995,65,0.00001048,0.00000036
1995,66,0.00001658,0.00000420
1995,67,0.00002827,0.00000046
1995,68,0.00013133,0.00001380
1995,69,0.00011787,0.00003544
1995,70,0.00027265,0.00002442
1995,71,0.00095382,0.00037790
1995,72,0.00044518,0.00007933
1995,73,0.00068379,0.00006859
1995,74,0.00010662,0.00006292
1995,75,0.00000324,0.00000095
1995,76,0.00017227,0.00053709
1995,78,0.00000452,0.00000655
1995,79,0.00000754,0.00000354
1995,80,0.00010101,0.00006212
1995,81,0.00001602,0.00000142
1995,82,0.00015292,0.00001009
1995,83,0.00013592,0.00001233
1995,84,0.00291552,0.00032444
1995,85,0.00339470,0.00021316
1995,86,0.00000265,0.00000049
1995,87,0.00167717,0.00031272
1995,88,0.00056318,0.00001183
1995,89,0.00027400,0.00002851
1995,90,0.00066459,0.00009040
1995,91,0.00040738,0.00002181
1995,92,0.00000945,0.00000024
1995,93,0.00002994,0.00000021
1995,94,0.00030012,0.00001829
1995,95,0.00018770,0.00001077
1995,96,0.00013778,0.00000992
1995,97,0.00000295,0.00000321
1996,10,0.00025898,0.00008984
1996,11,0.00005908,0.00004620
1996,12,0.00005237,0.00000285
1996,13,0.00000569,0.00000046
1996,14,0.00000067,0.00000006
1996,15,0.00012160,0.00003632
1996,16,0.00002594,0.00000982
1996,17,0.00018857,0.00007306
1996,18,0.00004349,0.00000956
1996,19,0.00007605,0.00001658
1996,20,0.00029919,0.00010014
1996,21,0.00006687,0.00001275
1996,22,0.00010673,0.00003151
1996,23,0.00002699,0.00000138
1996,24,0.00014054,0.00012706
1996,25,0.00007043,0.00008706
1996,26,0.00003448,0.00000829
1996,27,0.00022077,0.01841513
1996,28,0.00005825,0.00001615
1996,29,0.00012927,0.00015161
1996,30,0.00028463,0.00006956
1996,31,0.00003516,0.00005133
1996,32,0.00011885,0.00002227
1996,33,0.00036116,0.00005733
1996,34,0.00010452,0.00001923
1996,35,0.00001801,0.00000167
1996,36,0.00001069,0.00000238
1996,37,0.00010501,0.00001029
1996,38,0.00015971,0.00003157
1996,39,0.00050201,0.00010404
1996,40,0.00064227,0.00007071
1996,41,0.00000614,0.00001180
1996,42,0.00011510,0.00001064
1996,43,0.00001482,0.00000076
1996,44,0.00021357,0.00002184
1996,45,0.00000050,0.00000000
1996,46,0.00000245,0.00000034
1996,47,0.00000843,0.00001128
1996,48,0.00025042,0.00004885
1996,49,0.00004240,0.00002273
